"Repeat","alpha","lamda2","rho_A.l.","rho_I.l."
6,0.78,0.1,0.608,0.436
6,0.78,0.12,0.601,0.51
6,0.78,0.14,0.539,0.539
6,0.78,0.16,0.616,0.476
6,0.78,0.18,0.625,0.518
6,0.78,0.2,0.537,0.496
6,0.78,0.22,0.571,0.494
6,0.78,0.24,0.564,0.475
6,0.78,0.26,0.603,0.479
6,0.78,0.28,0.524,0.536
6,0.78,0.3,0.584,0.502
6,0.78,0.32,0.563,0.503
6,0.78,0.34,0.517,0.517
6,0.78,0.36,0.611,0.497
6,0.78,0.38,0.646,0.323
6,0.78,0.4,0.622,0.466
6,0.78,0.42,0.663,0.519
6,0.78,0.44,0.648,0.53
6,0.78,0.46,0.588,0.441
6,0.78,0.48,0.66,0.499
6,0.78,0.5,0.605,0.465
6,0.78,0.52,0.645,0.524
6,0.78,0.54,0.593,0.491
6,0.78,0.56,0.552,0.409
6,0.78,0.58,0.594,0.408
6,0.78,0.6,0.571,0.495
6,0.78,0.62,0.587,0.485
6,0.78,0.64,0.627,0.432
6,0.78,0.66,0.577,0.485
6,0.78,0.68,0.618,0.516
6,0.78,0.7,0.544,0.494
6,0.78,0.72,0.643,0.528
6,0.78,0.74,0.605,0.474
6,0.78,0.76,0.649,0.494
6,0.78,0.78,0.634,0.421
6,0.78,0.8,0.592,0.529
6,0.78,0.82,0.507,0.549
6,0.78,0.84,0.67,0.493
6,0.78,0.86,0.591,0.494
6,0.78,0.88,0.552,0.496
6,0.78,0.9,0.592,0.471
6,0.78,0.92,0.627,0.497
6,0.78,0.94,0.539,0.529
6,0.78,0.96,0.548,0.448
6,0.78,0.98,0.492,0.555
6,0.78,1,0.546,0.511
6,0.8,0.02,0.59,0.489
6,0.8,0.04,0.577,0.505
6,0.8,0.06,0.581,0.47
6,0.8,0.08,0.617,0.464
6,0.8,0.1,0.64,0.476
6,0.8,0.12,0.582,0.529
6,0.8,0.14,0.571,0.474
6,0.8,0.16,0.628,0.488
6,0.8,0.18,0.646,0.401
6,0.8,0.2,0.626,0.506
6,0.8,0.22,0.574,0.485
6,0.8,0.24,0.599,0.49
6,0.8,0.26,0.586,0.518
6,0.8,0.28,0.586,0.507
6,0.8,0.3,0.54,0.531
6,0.8,0.32,0.619,0.364
6,0.8,0.34,0.639,0.493
6,0.8,0.36,0.597,0.53
6,0.8,0.38,0.61,0.539
6,0.8,0.4,0.627,0.396
6,0.8,0.42,0.578,0.532
6,0.8,0.44,0.601,0.507
6,0.8,0.46,0.571,0.47
6,0.8,0.48,0.611,0.514
6,0.8,0.5,0.632,0.43
6,0.8,0.52,0.551,0.499
6,0.8,0.54,0.568,0.505
6,0.8,0.56,0.597,0.458
6,0.8,0.58,0.571,0.448
6,0.8,0.6,0.606,0.413
6,0.8,0.62,0.618,0.476
6,0.8,0.64,0.611,0.468
6,0.8,0.66,0.637,0.496
6,0.8,0.68,0.587,0.532
6,0.8,0.7,0.647,0.492
6,0.8,0.72,0.641,0.432
6,0.8,0.74,0.561,0.463
6,0.8,0.76,0.525,0.555
6,0.8,0.78,0.59,0.494
6,0.8,0.8,0.594,0.482
6,0.8,0.82,0.661,0.517
6,0.8,0.84,0.562,0.463
6,0.8,0.86,0.545,0.515
6,0.8,0.88,0.503,0.535
6,0.8,0.9,0.579,0.476
6,0.8,0.92,0.597,0.511
6,0.8,0.94,0.624,0.435
6,0.8,0.96,0.593,0.491
6,0.8,0.98,0.579,0.498
6,0.8,1,0.568,0.531
6,0.82,0.02,0.673,0.478
6,0.82,0.04,0.606,0.529
6,0.82,0.06,0.532,0.478
6,0.82,0.08,0.532,0.481
6,0.82,0.1,0.606,0.398
6,0.82,0.12,0.656,0.416
6,0.82,0.14,0.636,0.432
6,0.82,0.16,0.576,0.449
6,0.82,0.18,0.619,0.476
6,0.82,0.2,0.621,0.487
6,0.82,0.22,0.606,0.495
6,0.82,0.24,0.636,0.528
6,0.82,0.26,0.576,0.519
6,0.82,0.28,0.597,0.474
6,0.82,0.3,0.614,0.456
6,0.82,0.32,0.621,0.416
6,0.82,0.34,0.613,0.483
6,0.82,0.36,0.631,0.574
6,0.82,0.38,0.602,0.426
6,0.82,0.4,0.481,0.509
6,0.82,0.42,0.531,0.536
6,0.82,0.44,0.57,0.47
6,0.82,0.46,0.519,0.521
6,0.82,0.48,0.621,0.5
6,0.82,0.5,0.563,0.425
6,0.82,0.52,0.599,0.531
6,0.82,0.54,0.607,0.516
6,0.82,0.56,0.609,0.579
6,0.82,0.58,0.602,0.491
6,0.82,0.6,0.59,0.427
6,0.82,0.62,0.536,0.467
6,0.82,0.64,0.655,0.518
6,0.82,0.66,0.598,0.457
6,0.82,0.68,0.564,0.461
6,0.82,0.7,0.652,0.515
6,0.82,0.72,0.523,0.48
6,0.82,0.74,0.56,0.504
6,0.82,0.76,0.644,0.402
6,0.82,0.78,0.584,0.449
6,0.82,0.8,0.652,0.506
6,0.82,0.82,0.576,0.527
6,0.82,0.84,0.617,0.515
6,0.82,0.86,0.618,0.463
6,0.82,0.88,0.598,0.442
6,0.82,0.9,0.57,0.47
6,0.82,0.92,0.634,0.475
6,0.82,0.94,0.595,0.526
6,0.82,0.96,0.625,0.447
6,0.82,0.98,0.532,0.54
6,0.82,1,0.639,0.525
6,0.84,0.02,0.528,0.486
6,0.84,0.04,0.589,0.511
6,0.84,0.06,0.663,0.434
6,0.84,0.08,0.633,0.551
6,0.84,0.1,0.625,0.505
6,0.84,0.12,0.621,0.522
6,0.84,0.14,0.526,0.53
6,0.84,0.16,0.609,0.498
6,0.84,0.18,0.581,0.548
6,0.84,0.2,0.649,0.488
6,0.84,0.22,0.616,0.418
6,0.84,0.24,0.604,0.467
6,0.84,0.26,0.646,0.461
6,0.84,0.28,0.545,0.477
6,0.84,0.3,0.6,0.405
6,0.84,0.32,0.644,0.49
6,0.84,0.34,0.598,0.48
6,0.84,0.36,0.584,0.505
6,0.84,0.38,0.534,0.474
6,0.84,0.4,0.624,0.473
6,0.84,0.42,0.558,0.474
6,0.84,0.44,0.555,0.45
6,0.84,0.46,0.529,0.514
6,0.84,0.48,0.665,0.449
6,0.84,0.5,0.62,0.453
6,0.84,0.52,0.545,0.518
6,0.84,0.54,0.581,0.56
6,0.84,0.56,0.61,0.534
6,0.84,0.58,0.593,0.513
6,0.84,0.6,0.572,0.503
6,0.84,0.62,0.638,0.471
6,0.84,0.64,0.581,0.462
6,0.84,0.66,0.602,0.506
6,0.84,0.68,0.652,0.481
6,0.84,0.7,0.505,0.546
6,0.84,0.72,0.601,0.435
6,0.84,0.74,0.61,0.521
6,0.84,0.76,0.568,0.469
6,0.84,0.78,0.62,0.433
6,0.84,0.8,0.624,0.477
6,0.84,0.82,0.605,0.48
6,0.84,0.84,0.548,0.433
6,0.84,0.86,0.63,0.471
6,0.84,0.88,0.613,0.519
6,0.84,0.9,0.648,0.398
6,0.84,0.92,0.648,0.407
6,0.84,0.94,0.604,0.521
6,0.84,0.96,0.591,0.494
6,0.84,0.98,0.574,0.533
6,0.84,1,0.626,0.462
6,0.86,0.02,0.579,0.506
6,0.86,0.04,0.592,0.495
6,0.86,0.06,0.614,0.532
6,0.86,0.08,0.576,0.484
6,0.86,0.1,0.625,0.458
6,0.86,0.12,0.621,0.413
6,0.86,0.14,0.595,0.468
6,0.86,0.16,0.607,0.426
6,0.86,0.18,0.626,0.449
6,0.86,0.2,0.523,0.546
6,0.86,0.22,0.563,0.484
6,0.86,0.24,0.485,0.53
6,0.86,0.26,0.582,0.384
6,0.86,0.28,0.561,0.478
6,0.86,0.3,0.581,0.511
6,0.86,0.32,0.563,0.512
6,0.86,0.34,0.645,0.411
6,0.86,0.36,0.599,0.457
6,0.86,0.38,0.616,0.417
6,0.86,0.4,0.558,0.495
6,0.86,0.42,0.601,0.464
6,0.86,0.44,0.552,0.502
6,0.86,0.46,0.55,0.484
6,0.86,0.48,0.675,0.487
6,0.86,0.5,0.573,0.438
6,0.86,0.52,0.583,0.502
6,0.86,0.54,0.469,0.503
6,0.86,0.56,0.606,0.507
6,0.86,0.58,0.521,0.411
6,0.86,0.6,0.596,0.452
6,0.86,0.62,0.589,0.414
6,0.86,0.64,0.486,0.545
6,0.86,0.66,0.6,0.51
6,0.86,0.68,0.597,0.499
6,0.86,0.7,0.595,0.471
6,0.86,0.72,0.638,0.374
6,0.86,0.74,0.598,0.487
6,0.86,0.76,0.639,0.499
6,0.86,0.78,0.529,0.491
6,0.86,0.8,0.489,0.48
6,0.86,0.82,0.646,0.462
6,0.86,0.84,0.593,0.491
6,0.86,0.86,0.606,0.456
6,0.86,0.88,0.613,0.512
6,0.86,0.9,0.552,0.468
6,0.86,0.92,0.517,0.428
6,0.86,0.94,0.599,0.497
6,0.86,0.96,0.618,0.419
6,0.86,0.98,0.585,0.501
6,0.86,1,0.571,0.505
6,0.88,0.02,0.603,0.397
6,0.88,0.04,0.594,0.496
6,0.88,0.06,0.59,0.439
6,0.88,0.08,0.579,0.491
6,0.88,0.1,0.603,0.438
6,0.88,0.12,0.6,0.44
6,0.88,0.14,0.592,0.538
6,0.88,0.16,0.552,0.493
6,0.88,0.18,0.589,0.547
6,0.88,0.2,0.612,0.463
6,0.88,0.22,0.565,0.408
6,0.88,0.24,0.604,0.472
6,0.88,0.26,0.578,0.522
6,0.88,0.28,0.585,0.523
6,0.88,0.3,0.614,0.485
6,0.88,0.32,0.611,0.453
6,0.88,0.34,0.583,0.475
6,0.88,0.36,0.633,0.47
6,0.88,0.38,0.641,0.38
6,0.88,0.4,0.634,0.516
6,0.88,0.42,0.536,0.42
6,0.88,0.44,0.568,0.566
6,0.88,0.46,0.658,0.473
6,0.88,0.48,0.659,0.458
6,0.88,0.5,0.568,0.52
6,0.88,0.52,0.604,0.466
6,0.88,0.54,0.605,0.519
6,0.88,0.56,0.545,0.46
6,0.88,0.58,0.535,0.502
6,0.88,0.6,0.53,0.532
6,0.88,0.62,0.606,0.431
6,0.88,0.64,0.562,0.54
6,0.88,0.66,0.545,0.487
6,0.88,0.68,0.582,0.457
6,0.88,0.7,0.612,0.542
6,0.88,0.72,0.591,0.521
6,0.88,0.74,0.611,0.373
6,0.88,0.76,0.6,0.443
6,0.88,0.78,0.533,0.481
6,0.88,0.8,0.56,0.439
6,0.88,0.82,0.609,0.493
6,0.88,0.84,0.573,0.49
6,0.88,0.86,0.566,0.498
6,0.88,0.88,0.588,0.466
6,0.88,0.9,0.578,0.48
6,0.88,0.92,0.594,0.444
6,0.88,0.94,0.586,0.455
6,0.88,0.96,0.572,0.446
6,0.88,0.98,0.528,0.429
6,0.88,1,0.501,0.482
6,0.9,0.02,0.604,0.543
6,0.9,0.04,0.545,0.397
6,0.9,0.06,0.448,0.466
6,0.9,0.08,0.593,0.476
6,0.9,0.1,0.464,0.504
6,0.9,0.12,0.588,0.442
6,0.9,0.14,0.516,0.357
6,0.9,0.16,0.524,0.48
6,0.9,0.18,0.581,0.478
6,0.9,0.2,0.565,0.459
6,0.9,0.22,0.583,0.534
6,0.9,0.24,0.578,0.489
6,0.9,0.26,0.632,0.537
6,0.9,0.28,0.535,0.519
6,0.9,0.3,0.579,0.514
6,0.9,0.32,0.521,0.526
6,0.9,0.34,0.577,0.497
6,0.9,0.36,0.541,0.473
6,0.9,0.38,0.617,0.373
6,0.9,0.4,0.513,0.509
6,0.9,0.42,0.557,0.448
6,0.9,0.44,0.561,0.556
6,0.9,0.46,0.621,0.433
6,0.9,0.48,0.614,0.501
6,0.9,0.5,0.559,0.48
6,0.9,0.52,0.65,0.494
6,0.9,0.54,0.63,0.477
6,0.9,0.56,0.591,0.464
6,0.9,0.58,0.582,0.512
6,0.9,0.6,0.644,0.478
6,0.9,0.62,0.591,0.523
6,0.9,0.64,0.57,0.507
6,0.9,0.66,0.608,0.466
6,0.9,0.68,0.593,0.485
6,0.9,0.7,0.621,0.445
6,0.9,0.72,0.635,0.52
6,0.9,0.74,0.632,0.471
6,0.9,0.76,0.638,0.483
6,0.9,0.78,0.604,0.413
6,0.9,0.8,0.642,0.432
6,0.9,0.82,0.58,0.498
6,0.9,0.84,0.648,0.444
6,0.9,0.86,0.598,0.485
6,0.9,0.88,0.599,0.451
6,0.9,0.9,0.598,0.465
6,0.9,0.92,0.593,0.451
6,0.9,0.94,0.507,0.536
6,0.9,0.96,0.586,0.465
6,0.9,0.98,0.52,0.515
6,0.9,1,0.524,0.438
6,0.92,0.02,0.528,0.468
6,0.92,0.04,0.556,0.491
6,0.92,0.06,0.56,0.446
6,0.92,0.08,0.536,0.506
6,0.92,0.1,0.507,0.465
6,0.92,0.12,0.562,0.446
6,0.92,0.14,0.616,0.439
6,0.92,0.16,0.61,0.511
6,0.92,0.18,0.576,0.49
6,0.92,0.2,0.568,0.473
6,0.92,0.22,0.617,0.427
6,0.92,0.24,0.612,0.449
6,0.92,0.26,0.626,0.528
6,0.92,0.28,0.527,0.534
6,0.92,0.3,0.61,0.493
6,0.92,0.32,0.579,0.476
6,0.92,0.34,0.61,0.423
6,0.92,0.36,0.551,0.487
6,0.92,0.38,0.588,0.535
6,0.92,0.4,0.574,0.469
6,0.92,0.42,0.595,0.488
6,0.92,0.44,0.628,0.446
6,0.92,0.46,0.569,0.435
6,0.92,0.48,0.612,0.477
6,0.92,0.5,0.584,0.478
6,0.92,0.52,0.548,0.527
6,0.92,0.54,0.616,0.479
6,0.92,0.56,0.568,0.493
6,0.92,0.58,0.587,0.539
6,0.92,0.6,0.582,0.449
6,0.92,0.62,0.619,0.493
6,0.92,0.64,0.639,0.404
6,0.92,0.66,0.58,0.349
6,0.92,0.68,0.579,0.437
6,0.92,0.7,0.598,0.458
6,0.92,0.72,0.627,0.543
6,0.92,0.74,0.558,0.465
6,0.92,0.76,0.626,0.487
6,0.92,0.78,0.625,0.411
6,0.92,0.8,0.582,0.432
6,0.92,0.82,0.567,0.437
6,0.92,0.84,0.618,0.459
6,0.92,0.86,0.667,0.482
6,0.92,0.88,0.552,0.458
6,0.92,0.9,0.633,0.455
6,0.92,0.92,0.556,0.488
6,0.92,0.94,0.554,0.449
6,0.92,0.96,0.629,0.459
6,0.92,0.98,0.619,0.455
6,0.92,1,0.581,0.489
6,0.94,0.02,0.603,0.429
6,0.94,0.04,0.518,0.483
6,0.94,0.06,0.584,0.434
6,0.94,0.08,0.6,0.424
6,0.94,0.1,0.63,0.421
6,0.94,0.12,0.515,0.504
6,0.94,0.14,0.575,0.445
6,0.94,0.16,0.57,0.449
6,0.94,0.18,0.613,0.412
6,0.94,0.2,0.638,0.41
6,0.94,0.22,0.612,0.424
6,0.94,0.24,0.606,0.362
6,0.94,0.26,0.534,0.499
6,0.94,0.28,0.615,0.457
6,0.94,0.3,0.534,0.471
6,0.94,0.32,0.58,0.409
6,0.94,0.34,0.57,0.515
6,0.94,0.36,0.574,0.393
6,0.94,0.38,0.608,0.362
6,0.94,0.4,0.606,0.497
6,0.94,0.42,0.516,0.494
6,0.94,0.44,0.6,0.467
6,0.94,0.46,0.595,0.43
6,0.94,0.48,0.581,0.449
6,0.94,0.5,0.587,0.511
6,0.94,0.52,0.614,0.425
6,0.94,0.54,0.583,0.469
6,0.94,0.56,0.6,0.442
6,0.94,0.58,0.555,0.453
6,0.94,0.6,0.614,0.34
6,0.94,0.62,0.612,0.487
6,0.94,0.64,0.587,0.478
6,0.94,0.66,0.607,0.502
6,0.94,0.68,0.541,0.512
6,0.94,0.7,0.631,0.465
6,0.94,0.72,0.499,0.407
6,0.94,0.74,0.599,0.441
6,0.94,0.76,0.553,0.391
6,0.94,0.78,0.665,0.545
6,0.94,0.8,0.553,0.479
6,0.94,0.82,0.579,0.391
6,0.94,0.84,0.609,0.478
6,0.94,0.86,0.506,0.533
6,0.94,0.88,0.599,0.468
6,0.94,0.9,0.609,0.469
6,0.94,0.92,0.568,0.407
6,0.94,0.94,0.471,0.53
6,0.94,0.96,0.578,0.483
6,0.94,0.98,0.569,0.485
6,0.94,1,0.587,0.475
6,0.96,0.02,0.586,0.475
6,0.96,0.04,0.522,0.463
6,0.96,0.06,0.563,0.411
6,0.96,0.08,0.587,0.504
6,0.96,0.1,0.579,0.486
6,0.96,0.12,0.607,0.449
6,0.96,0.14,0.532,0.445
6,0.96,0.16,0.597,0.396
6,0.96,0.18,0.584,0.424
6,0.96,0.2,0.585,0.411
6,0.96,0.22,0.595,0.414
6,0.96,0.24,0.538,0.419
6,0.96,0.26,0.578,0.495
6,0.96,0.28,0.556,0.544
6,0.96,0.3,0.517,0.499
6,0.96,0.32,0.552,0.464
6,0.96,0.34,0.584,0.467
6,0.96,0.36,0.623,0.477
6,0.96,0.38,0.645,0.419
6,0.96,0.4,0.563,0.447
6,0.96,0.42,0.605,0.429
6,0.96,0.44,0.598,0.505
6,0.96,0.46,0.572,0.517
6,0.96,0.48,0.618,0.456
6,0.96,0.5,0.649,0.389
6,0.96,0.52,0.51,0.5
6,0.96,0.54,0.57,0.441
6,0.96,0.56,0.548,0.537
6,0.96,0.58,0.523,0.526
6,0.96,0.6,0.597,0.465
6,0.96,0.62,0.591,0.486
6,0.96,0.64,0.61,0.521
6,0.96,0.66,0.576,0.447
6,0.96,0.68,0.644,0.439
6,0.96,0.7,0.492,0.454
6,0.96,0.72,0.541,0.528
6,0.96,0.74,0.524,0.479
6,0.96,0.76,0.601,0.473
6,0.96,0.78,0.588,0.471
6,0.96,0.8,0.58,0.45
6,0.96,0.82,0.525,0.488
6,0.96,0.84,0.595,0.463
6,0.96,0.86,0.508,0.473
6,0.96,0.88,0.518,0.519
6,0.96,0.9,0.573,0.48
6,0.96,0.92,0.602,0.456
6,0.96,0.94,0.56,0.507
6,0.96,0.96,0.557,0.404
6,0.96,0.98,0.558,0.503
6,0.96,1,0.517,0.454
6,0.98,0.02,0.523,0.459
6,0.98,0.04,0.584,0.497
6,0.98,0.06,0.525,0.464
6,0.98,0.08,0.593,0.44
6,0.98,0.1,0.529,0.481
6,0.98,0.12,0.528,0.481
6,0.98,0.14,0.578,0.502
6,0.98,0.16,0.519,0.434
6,0.98,0.18,0.624,0.484
6,0.98,0.2,0.621,0.3
6,0.98,0.22,0.577,0.429
6,0.98,0.24,0.569,0.52
6,0.98,0.26,0.512,0.463
6,0.98,0.28,0.597,0.388
6,0.98,0.3,0.568,0.532
6,0.98,0.32,0.606,0.507
6,0.98,0.34,0.577,0.391
6,0.98,0.36,0.552,0.451
6,0.98,0.38,0.575,0.433
6,0.98,0.4,0.564,0.466
6,0.98,0.42,0.596,0.438
6,0.98,0.44,0.555,0.482
6,0.98,0.46,0.599,0.369
6,0.98,0.48,0.584,0.505
6,0.98,0.5,0.559,0.538
6,0.98,0.52,0.562,0.398
6,0.98,0.54,0.529,0.418
6,0.98,0.56,0.605,0.513
6,0.98,0.58,0.446,0.465
6,0.98,0.6,0.61,0.415
6,0.98,0.62,0.634,0.395
6,0.98,0.64,0.586,0.47
6,0.98,0.66,0.607,0.444
6,0.98,0.68,0.58,0.517
6,0.98,0.7,0.535,0.451
6,0.98,0.72,0.56,0.425
6,0.98,0.74,0.593,0.457
6,0.98,0.76,0.585,0.497
6,0.98,0.78,0.601,0.443
6,0.98,0.8,0.576,0.423
6,0.98,0.82,0.627,0.462
6,0.98,0.84,0.589,0.502
6,0.98,0.86,0.558,0.502
6,0.98,0.88,0.586,0.47
6,0.98,0.9,0.549,0.44
6,0.98,0.92,0.588,0.422
6,0.98,0.94,0.512,0.485
6,0.98,0.96,0.552,0.496
6,0.98,0.98,0.593,0.465
6,0.98,1,0.492,0.445
6,1,0.02,0.565,0.454
6,1,0.04,0.564,0.478
6,1,0.06,0.599,0.485
6,1,0.08,0.536,0.435
6,1,0.1,0.594,0.401
6,1,0.12,0.63,0.437
6,1,0.14,0.534,0.44
6,1,0.16,0.604,0.465
6,1,0.18,0.574,0.497
6,1,0.2,0.453,0.445
6,1,0.22,0.546,0.449
6,1,0.24,0.569,0.46
6,1,0.26,0.558,0.508
6,1,0.28,0.479,0.525
6,1,0.3,0.566,0.493
6,1,0.32,0.575,0.511
6,1,0.34,0.597,0.501
6,1,0.36,0.588,0.469
6,1,0.38,0.61,0.487
6,1,0.4,0.569,0.421
6,1,0.42,0.555,0.42
6,1,0.44,0.481,0.485
6,1,0.46,0.58,0.48
6,1,0.48,0.567,0.519
6,1,0.5,0.565,0.452
6,1,0.52,0.635,0.437
6,1,0.54,0.666,0.415
6,1,0.56,0.575,0.395
6,1,0.58,0.594,0.439
6,1,0.6,0.579,0.374
6,1,0.62,0.569,0.447
6,1,0.64,0.569,0.433
6,1,0.66,0.581,0.48
6,1,0.68,0.583,0.444
6,1,0.7,0.597,0.428
6,1,0.72,0.554,0.435
6,1,0.74,0.563,0.549
6,1,0.76,0.552,0.441
6,1,0.78,0.513,0.462
6,1,0.8,0.565,0.46
6,1,0.82,0.602,0.515
6,1,0.84,0.569,0.443
6,1,0.86,0.584,0.445
6,1,0.88,0.544,0.481
6,1,0.9,0.618,0.49
6,1,0.92,0.576,0.446
6,1,0.94,0.569,0.465
6,1,0.96,0.538,0.461
6,1,0.98,0.541,0.459
6,1,1,0.544,0.355
7,0.02,0.02,0.743,0.545
7,0.02,0.04,0.715,0.626
7,0.02,0.06,0.744,0.579
7,0.02,0.08,0.653,0.652
7,0.02,0.1,0.716,0.497
7,0.02,0.12,0.656,0.577
7,0.02,0.14,0.741,0.559
7,0.02,0.16,0.687,0.58
7,0.02,0.18,0.699,0.554
7,0.02,0.2,0.645,0.599
7,0.02,0.22,0.684,0.612
7,0.02,0.24,0.693,0.604
7,0.02,0.26,0.593,0.589
7,0.02,0.28,0.705,0.42
7,0.02,0.3,0.714,0.54
7,0.02,0.32,0.752,0.59
7,0.02,0.34,0.674,0.547
7,0.02,0.36,0.639,0.619
7,0.02,0.38,0.59,0.623
7,0.02,0.4,0.637,0.551
7,0.02,0.42,0.726,0.597
7,0.02,0.44,0.726,0.572
7,0.02,0.46,0.656,0.566
7,0.02,0.48,0.714,0.593
7,0.02,0.5,0.719,0.56
7,0.02,0.52,0.751,0.558
7,0.02,0.54,0.755,0.613
7,0.02,0.56,0.736,0.564
7,0.02,0.58,0.643,0.581
7,0.02,0.6,0.716,0.588
7,0.02,0.62,0.723,0.585
7,0.02,0.64,0.724,0.634
7,0.02,0.66,0.636,0.547
7,0.02,0.68,0.725,0.593
7,0.02,0.7,0.755,0.518
7,0.02,0.72,0.713,0.565
7,0.02,0.74,0.713,0.625
7,0.02,0.76,0.768,0.552
7,0.02,0.78,0.714,0.533
7,0.02,0.8,0.649,0.605
7,0.02,0.82,0.691,0.55
7,0.02,0.84,0.647,0.587
7,0.02,0.86,0.719,0.572
7,0.02,0.88,0.759,0.507
7,0.02,0.9,0.67,0.585
7,0.02,0.92,0.723,0.535
7,0.02,0.94,0.756,0.575
7,0.02,0.96,0.647,0.612
7,0.02,0.98,0.702,0.564
7,0.02,1,0.747,0.611
7,0.04,0.02,0.671,0.572
7,0.04,0.04,0.696,0.583
7,0.04,0.06,0.668,0.624
7,0.04,0.08,0.709,0.435
7,0.04,0.1,0.663,0.63
7,0.04,0.12,0.684,0.62
7,0.04,0.14,0.667,0.529
7,0.04,0.16,0.756,0.524
7,0.04,0.18,0.666,0.626
7,0.04,0.2,0.611,0.596
7,0.04,0.22,0.711,0.554
7,0.04,0.24,0.714,0.634
7,0.04,0.26,0.654,0.595
7,0.04,0.28,0.67,0.578
7,0.04,0.3,0.657,0.621
7,0.04,0.32,0.694,0.589
7,0.04,0.34,0.72,0.467
7,0.04,0.36,0.668,0.634
7,0.04,0.38,0.643,0.63
7,0.04,0.4,0.697,0.595
7,0.04,0.42,0.685,0.611
7,0.04,0.44,0.698,0.537
7,0.04,0.46,0.673,0.591
7,0.04,0.48,0.691,0.555
7,0.04,0.5,0.632,0.571
7,0.04,0.52,0.72,0.569
7,0.04,0.54,0.679,0.591
7,0.04,0.56,0.682,0.589
7,0.04,0.58,0.661,0.531
7,0.04,0.6,0.702,0.507
7,0.04,0.62,0.705,0.594
7,0.04,0.64,0.671,0.628
7,0.04,0.66,0.617,0.543
7,0.04,0.68,0.687,0.6
7,0.04,0.7,0.67,0.532
7,0.04,0.72,0.705,0.488
7,0.04,0.74,0.75,0.569
7,0.04,0.76,0.669,0.546
7,0.04,0.78,0.715,0.548
7,0.04,0.8,0.684,0.608
7,0.04,0.82,0.725,0.608
7,0.04,0.84,0.727,0.553
7,0.04,0.86,0.696,0.548
7,0.04,0.88,0.666,0.572
7,0.04,0.9,0.635,0.575
7,0.04,0.92,0.727,0.544
7,0.04,0.94,0.76,0.556
7,0.04,0.96,0.716,0.577
7,0.04,0.98,0.667,0.618
7,0.04,1,0.575,0.649
7,0.06,0.02,0.687,0.611
7,0.06,0.04,0.734,0.566
7,0.06,0.06,0.746,0.538
7,0.06,0.08,0.629,0.588
7,0.06,0.1,0.724,0.556
7,0.06,0.12,0.696,0.541
7,0.06,0.14,0.662,0.598
7,0.06,0.16,0.643,0.638
7,0.06,0.18,0.69,0.601
7,0.06,0.2,0.706,0.583
7,0.06,0.22,0.655,0.594
7,0.06,0.24,0.741,0.553
7,0.06,0.26,0.709,0.574
7,0.06,0.28,0.724,0.499
7,0.06,0.3,0.714,0.552
7,0.06,0.32,0.668,0.566
7,0.06,0.34,0.617,0.59
7,0.06,0.36,0.694,0.612
7,0.06,0.38,0.703,0.582
7,0.06,0.4,0.752,0.579
7,0.06,0.42,0.725,0.506
7,0.06,0.44,0.73,0.618
7,0.06,0.46,0.691,0.636
7,0.06,0.48,0.716,0.552
7,0.06,0.5,0.698,0.589
7,0.06,0.52,0.646,0.576
7,0.06,0.54,0.691,0.444
7,0.06,0.56,0.733,0.633
7,0.06,0.58,0.666,0.55
7,0.06,0.6,0.716,0.626
7,0.06,0.62,0.664,0.452
7,0.06,0.64,0.703,0.606
7,0.06,0.66,0.594,0.588
7,0.06,0.68,0.681,0.546
7,0.06,0.7,0.673,0.558
7,0.06,0.72,0.669,0.605
7,0.06,0.74,0.671,0.543
7,0.06,0.76,0.706,0.565
7,0.06,0.78,0.706,0.501
7,0.06,0.8,0.708,0.594
7,0.06,0.82,0.677,0.609
7,0.06,0.84,0.647,0.532
7,0.06,0.86,0.664,0.582
7,0.06,0.88,0.717,0.524
7,0.06,0.9,0.681,0.547
7,0.06,0.92,0.709,0.616
7,0.06,0.94,0.749,0.611
7,0.06,0.96,0.644,0.629
7,0.06,0.98,0.717,0.509
7,0.06,1,0.654,0.541
7,0.08,0.02,0.682,0.547
7,0.08,0.04,0.704,0.545
7,0.08,0.06,0.596,0.583
7,0.08,0.08,0.762,0.454
7,0.08,0.1,0.664,0.535
7,0.08,0.12,0.706,0.563
7,0.08,0.14,0.728,0.579
7,0.08,0.16,0.719,0.564
7,0.08,0.18,0.676,0.492
7,0.08,0.2,0.678,0.604
7,0.08,0.22,0.724,0.505
7,0.08,0.24,0.706,0.584
7,0.08,0.26,0.737,0.616
7,0.08,0.28,0.709,0.447
7,0.08,0.3,0.673,0.583
7,0.08,0.32,0.698,0.6
7,0.08,0.34,0.648,0.623
7,0.08,0.36,0.7,0.515
7,0.08,0.38,0.679,0.558
7,0.08,0.4,0.681,0.58
7,0.08,0.42,0.654,0.569
7,0.08,0.44,0.679,0.574
7,0.08,0.46,0.708,0.433
7,0.08,0.48,0.671,0.555
7,0.08,0.5,0.715,0.502
7,0.08,0.52,0.675,0.611
7,0.08,0.54,0.658,0.608
7,0.08,0.56,0.684,0.516
7,0.08,0.58,0.673,0.608
7,0.08,0.6,0.73,0.547
7,0.08,0.62,0.675,0.574
7,0.08,0.64,0.689,0.545
7,0.08,0.66,0.696,0.51
7,0.08,0.68,0.67,0.591
7,0.08,0.7,0.685,0.559
7,0.08,0.72,0.719,0.577
7,0.08,0.74,0.734,0.506
