"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.66,0.864742820329625,0.665500120275695,0.444026152383486,0.325861484648759,0.420716667946139,0.339638635626936
0.67,0.865010890869872,0.666694298842207,0.444105456054034,0.326572796667963,0.420905434815838,0.340121502174244
0.68,0.865257423490055,0.667849402430447,0.444176548748807,0.327262976005943,0.421080874741248,0.340586426424504
0.69,0.865483574232459,0.668967066306519,0.444239888809135,0.327932871822628,0.421243685423324,0.341034194483891
0.7,0.86569044386288,0.670048848031317,0.444295912951513,0.328583292731001,0.421394530911368,0.341465555300316
0.71,0.865879080932941,0.671096231871655,0.444345037397396,0.329215009074836,0.421534043535545,0.341881222796819
0.72,0.866050484618704,0.672110632897462,0.444387658924905,0.329828755050085,0.421662825693799,0.342281877847377
0.73,0.866205607354518,0.673093400790939,0.44442415584887,0.330425230682464,0.421781451505648,0.342668170108475
0.74,0.866345357279242,0.674045823391178,0.444454888935062,0.331005103672625,0.42189046834418,0.343040719718553
0.75,0.866470600510455,0.674969129995659,0.444480202253945,0.331569011119339,0.42199039825651,0.34340011887632
0.76,0.866582163260841,0.675864494438073,0.44450042397881,0.332117561130145,0.422081739282031,0.343746933307927
0.77,0.866680833809676,0.67673303796026,0.444515867132709,0.332651334328158,0.422164966676967,0.344081703632101
0.78,0.866767364341203,0.677575831894438,0.444526830288256,0.333170885262917,0.422240534052948,0.344404946631521
0.79,0.866842472660674,0.67839390017055,0.444533598223983,0.333676743732546,0.422308874436691,0.344717156438004
0.8,0.866906843797863,0.679188221662249,0.444536442540649,0.334169416023841,0.422370401257214,0.345018805638407
