"l1","ratio","theta","beta_U","rho_A.l1.","rho_I.l1.","rho_Ah.l1.","rho_Ih.l1.","rho_Al.l1.","rho_Il.l1."
27,0.54,0.58,0.2,0.751509123873983,0.512103396357815,0.409380722705642,0.273412226440356,0.342128401168341,0.238691169917459
27,0.54,0.59,0.2,0.751511149882575,0.512113587485333,0.409860972995337,0.273087975077669,0.341650176887237,0.239025612407665
27,0.54,0.6,0.2,0.751503850054821,0.512131421410981,0.41033682807105,0.272767318449482,0.341167021983772,0.239364102961499
27,0.54,0.61,0.2,0.751487209236729,0.512156911157773,0.41080835678025,0.2724502012121,0.340678852456479,0.239706709945673
27,0.54,0.62,0.2,0.751461209116455,0.512190072329193,0.411275626636846,0.272136569107444,0.340185582479609,0.24005350322175
27,0.54,0.63,0.2,0.751425828206698,0.512230923123899,0.411738703853397,0.271826368937125,0.339687124353302,0.240404554186773
27,0.54,0.64,0.2,0.751381041824538,0.512279484352539,0.412197653372418,0.271519548537298,0.33918338845212,0.240759935815241
27,0.54,0.65,0.2,0.751326822068666,0.512335779456685,0.412652538896773,0.271216056754223,0.338674283171893,0.241119722702462
27,0.54,0.66,0.2,0.751263137793989,0.512399834529914,0.413103422919205,0.27091584342055,0.338159714874785,0.241483991109364
27,0.54,0.67,0.2,0.75118995458357,0.512471678341085,0.413550366751023,0.270618859332284,0.337639587832547,0.241852819008801
27,0.54,0.68,0.2,0.751107234717835,0.512551342359822,0.413993430549981,0.270325056226407,0.337113804167854,0.242226286133415
27,0.54,0.69,0.2,0.751014937141042,0.512638860784272,0.414432673347366,0.270034386759153,0.336582263793676,0.242604474025119
27,0.54,0.7,0.2,0.750913017424912,0.512734270571154,0.414868153074327,0.26974680448489,0.336044864350586,0.242987466086264
27,0.54,0.71,0.2,0.750801427729401,0.51283761146816,0.415299926587462,0.269462263835614,0.335501501141939,0.243375347632546
27,0.54,0.72,0.2,0.750680116760539,0.512948926048763,0.415728049693707,0.269180720101021,0.334952067066832,0.243768205947742
27,0.54,0.73,0.2,0.750549029725268,0.513068259749465,0.416152577174513,0.268902129409146,0.334396452550755,0.244166130340319
27,0.54,0.74,0.2,0.75040810828321,0.513195660909565,0.416573562809375,0.268626448707542,0.333834545473836,0.244569212202023
27,0.54,0.75,0.2,0.750257290495295,0.513331180813498,0.416991059398695,0.268353635744998,0.3332662310966,0.2449775450685
27,0.54,0.76,0.2,0.750096510769153,0.513474873735815,0.417405118786032,0.268083649053765,0.332691391983121,0.24539122468205
27,0.54,0.77,0.2,0.749925699801202,0.513626796988872,0.417815791879734,0.267816447932282,0.332109907921469,0.245810349056591
27,0.54,0.78,0.2,0.749744784515315,0.513787010973319,0.418223128673975,0.267551992428393,0.33152165584134,0.246235018544926
27,0.54,0.79,0.2,0.749553687997964,0.513955579231475,0.418627178269216,0.267290243323045,0.330926509728748,0.246665335908429
27,0.54,0.8,0.2,0.749352329429684,0.514132568503714,0.419027988892059,0.267031162114471,0.330324340537625,0.247101406389243
27,0.54,0.81,0.2,0.749140624012655,0.514318048788075,0.419425607914468,0.266774711002915,0.329715016098187,0.247543337785159
27,0.54,0.82,0.2,0.748918482893952,0.514512093403469,0.419820081872184,0.266520852876058,0.329098401021769,0.247991240527411
27,0.54,0.83,0.2,0.748685813083575,0.514714779057396,0.420211456481847,0.266269551295565,0.328474356601728,0.248445227761832
27,0.54,0.84,0.2,0.748442517364969,0.514926185920388,0.42059977665555,0.266020770486,0.327842740709419,0.248905415434388
27,0.54,0.85,0.2,0.748188494192287,0.515146397712973,0.420985086509276,0.265774475329398,0.327203407683011,0.249371922383575
27,0.54,0.86,0.2,0.747923637559362,0.515375501820443,0.421367429355759,0.265530631374447,0.326556208203603,0.249844870445996
27,0.54,0.87,0.2,0.747647836800984,0.515613589475907,0.421746847656328,0.265289204884411,0.325900989144656,0.250324384591496
27,0.54,0.88,0.2,0.747360976223118,0.515860756119158,0.422123382863694,0.265050162988699,0.325237593359424,0.250810593130459
27,0.54,0.89,0.2,0.747062934291091,0.516117102216641,0.422497074973835,0.264813474112536,0.324565859317256,0.251303628104105
27,0.54,0.9,0.2,0.746753581667051,0.516382735298496,0.422867961301998,0.264579109152829,0.323885620365053,0.251803626145666
27,0.54,0.91,0.2,0.746432776247522,0.516657775213137,0.423236073190952,0.264347044654912,0.32319670305657,0.252310730558225
27,0.54,0.92,0.2,0.746100350387481,0.516942367885456,0.423601427214653,0.264117271349739,0.322498923172828,0.252825096535717
27,0.54,0.93,0.2,0.745756077802839,0.517236721536537,0.42396400173775,0.263889817045057,0.321792076065089,0.25334690449148
27,0.54,0.94,0.2,0.745399587639589,0.517541202256029,0.424323674487837,0.263664807982003,0.321075913151752,0.253876394274026
27,0.54,0.95,0.2,0.745030140706298,0.517856586974796,0.424680055860494,0.263442633697972,0.320350084845804,0.254413953276825
27,0.54,0.96,0.2,0.74464604101572,0.518184738995248,0.425032039323525,0.263224394040874,0.319614001692195,0.254960344954373
27,0.54,0.97,0.2,0.744243041829098,0.518530457508464,0.425376553382555,0.263013142946072,0.318866488446543,0.255517314562392
27,0.54,0.98,0.2,0.743809669446139,0.518906889385564,0.425704824674906,0.262817593579053,0.318104844771232,0.256089295806511
27,0.54,0.99,0.2,0.743310491737542,0.519354284920537,0.425988872405145,0.262665237035515,0.317321619332398,0.256689047885022
28,0.56,0.5,0.2,0.751157971711636,0.512296288735356,0.420381623969825,0.286308644377254,0.330776347741811,0.225987644358102
28,0.56,0.51,0.2,0.751273701605326,0.512218372785008,0.420919166289317,0.285940024536915,0.33035453531601,0.226278348248093
28,0.56,0.52,0.2,0.751380120837463,0.512148082546202,0.421451515790329,0.285575642666564,0.329928605047134,0.226572439879638
28,0.56,0.53,0.2,0.751477245793807,0.512085405351699,0.421978756492078,0.285215431092798,0.329498489301728,0.226869974258901
28,0.56,0.54,0.2,0.751565089757931,0.51203033106729,0.422500970718689,0.284859323519307,0.329064119039241,0.227171007547983
28,0.56,0.55,0.2,0.751643662916947,0.511982852087487,0.423018239141791,0.284507254992524,0.328625423775156,0.227475597094963
28,0.56,0.56,0.2,0.751712972364805,0.511942963333227,0.423530640821844,0.284159161868318,0.32818233154296,0.227783801464909
28,0.56,0.57,0.2,0.751773022103146,0.511910662251555,0.424038253248238,0.28381498177968,0.327734768854908,0.228095680471875
28,0.56,0.58,0.2,0.751823813039726,0.511885948817309,0.424541152378198,0.283474653605372,0.327282660661528,0.228411295211936
28,0.56,0.59,0.2,0.751865342984381,0.511868825536797,0.425039412674552,0.283138117439516,0.32682593030983,0.228730708097282
28,0.56,0.6,0.2,0.751897606642555,0.511859297453498,0.425533107142381,0.282805314562072,0.326364499500174,0.229053982891426
28,0.56,0.61,0.2,0.751920595606335,0.511857372155761,0.426022307364607,0.282476187410199,0.325898288241728,0.229381184745562
28,0.56,0.62,0.2,0.751934298343023,0.51186305978656,0.426507083536538,0.282150679550449,0.325427214806485,0.229712380236111
28,0.56,0.63,0.2,0.751938700181186,0.511876373055284,0.426987504499419,0.28182873565178,0.324951195681767,0.230047637403504
28,0.56,0.64,0.2,0.751933783294186,0.511897327251612,0.427463637773013,0.281510301459355,0.324470145521173,0.230387025792257
28,0.56,0.65,0.2,0.751919526681145,0.51192594026147,0.427935549587247,0.281195323769096,0.323983977093898,0.230730616492373
28,0.56,0.66,0.2,0.751895906145321,0.511962232585118,0.428403304912955,0.28088375040299,0.323492601232365,0.231078482182128
28,0.56,0.67,0.2,0.751862894269856,0.512006227357388,0.428866967491742,0.280575530185091,0.322995926778113,0.231430697172297
28,0.56,0.68,0.2,0.751820460390865,0.512057950370097,0.429326599865009,0.28027061291822,0.322493860525857,0.231787337451877
28,0.56,0.69,0.2,0.751768570567809,0.512117430096697,0.429782263402149,0.279968949361336,0.32198630716566,0.232148480735361
28,0.56,0.7,0.2,0.751707187551106,0.512184697719166,0.430234018327964,0.279670491207547,0.321473169223143,0.232514206511619
28,0.56,0.71,0.2,0.751636270746942,0.512259787157212,0.430681923749298,0.279375191062746,0.320954346997643,0.232884596094466
28,0.56,0.72,0.2,0.751555776179204,0.512342735099834,0.431126037680947,0.279083002424865,0.320429738498257,0.233259732674969
28,0.56,0.73,0.2,0.751465656448493,0.512433581039269,0.431566417070829,0.2787938796637,0.319899239377664,0.233639701375569
28,0.56,0.74,0.2,0.751365860688131,0.512532367307408,0.432003117824479,0.278507778001322,0.319362742863652,0.234024589306085
28,0.56,0.75,0.2,0.751256334517109,0.512639139114718,0.432436194828848,0.278224653493024,0.318820139688261,0.234414485621694
28,0.56,0.76,0.2,0.751137019989883,0.51275394459175,0.43286570197547,0.277944463008814,0.318271318014413,0.234809481582936
28,0.56,0.77,0.2,0.751007855542951,0.51287683483329,0.433291692182976,0.277667164215426,0.317716163359975,0.235209670617864
28,0.56,0.78,0.2,0.750868775938093,0.513007863945237,0.433714217418998,0.277392715558834,0.317154558519095,0.235615148386403
28,0.56,0.79,0.2,0.750719712202197,0.513147089094299,0.434133328721466,0.277121076247275,0.316586383480731,0.236026012847025
28,0.56,0.8,0.2,0.750560591563497,0.513294570560628,0.434549076219282,0.276852206234771,0.316011515344215,0.236442364325857
28,0.56,0.81,0.2,0.750391337384039,0.513450371793581,0.434961509152335,0.276586066205216,0.315429828231703,0.236864305588366
28,0.56,0.82,0.2,0.750211869087935,0.513614559471013,0.435370675890683,0.276322617557173,0.314841193197253,0.237291941913839
28,0.56,0.83,0.2,0.750022102084527,0.513787203562946,0.43577662395242,0.276061822389829,0.314245478132106,0.237725381173117
28,0.56,0.84,0.2,0.749821947684199,0.513968377401857,0.436179400018937,0.275803643491331,0.313642547665262,0.238164733910525
28,0.56,0.85,0.2,0.749611313001152,0.514158157765264,0.436579049943973,0.275548044332848,0.313032263057179,0.238610113432416
28,0.56,0.86,0.2,0.749390100828188,0.514356624985796,0.436975618746901,0.275294989077387,0.312414482081287,0.239061635908408
28,0.56,0.87,0.2,0.749158209444269,0.514563863128943,0.437369150564408,0.275044442627782,0.311789058879861,0.239519420501161
28,0.56,0.88,0.2,0.748915532251575,0.514779960345574,0.437759688491401,0.274796370779601,0.311155843760173,0.239983589565973
28,0.56,0.89,0.2,0.748661956970625,0.515005009684029,0.438147274125968,0.274550740656034,0.310514682844656,0.240454269027995
28,0.56,0.9,0.2,0.748397363681314,0.515239111118528,0.438531946323467,0.274307521900672,0.309865417357847,0.240931589217857
28,0.56,0.91,0.2,0.748121619845631,0.515482376801957,0.438913737838777,0.274066689906229,0.309207882006854,0.241415686895727
28,0.56,0.92,0.2,0.747834567442473,0.515734944865005,0.439292666334706,0.273828234508336,0.308541901107767,0.241906710356669
28,0.56,0.93,0.2,0.747535989514208,0.5159970158582,0.439668710369146,0.27359218334353,0.307867279145062,0.242404832514669
28,0.56,0.94,0.2,0.747225522985786,0.516268949215486,0.440041745299022,0.27335866458854,0.307183777686764,0.242910284626946
28,0.56,0.95,0.2,0.74690243076861,0.516551519413507,0.440411371735245,0.273128075904823,0.306491059033365,0.243423443508684
28,0.56,0.96,0.2,0.746565000108169,0.516846602266819,0.440776451801859,0.272901543532317,0.30578854830631,0.243945058734502
28,0.56,0.97,0.2,0.746208906778621,0.51715906005431,0.44113381907289,0.27268220245229,0.305075087705731,0.24447685760202
28,0.56,0.98,0.2,0.745822400848022,0.517502274529611,0.441474408989867,0.272479017739817,0.304347991858155,0.245023256789794
28,0.56,0.99,0.2,0.745369045060418,0.517917377289432,0.4417692562566,0.272320341597098,0.303599788803818,0.245597035692334
29,0.58,0.5,0.2,0.751157971711636,0.512296288735356,0.435394078623335,0.296505679909159,0.315763893088301,0.215790608826197
29,0.58,0.51,0.2,0.751312613158813,0.512191292599296,0.435950947903427,0.296123525411746,0.315361665255386,0.21606776718755
29,0.58,0.52,0.2,0.751457951437609,0.512093916584954,0.436502436292784,0.295745763132422,0.314955515144825,0.216348153452531
29,0.58,0.53,0.2,0.751594009182037,0.512004142893509,0.437048630812238,0.295372322907103,0.314545378369799,0.216631819986406
29,0.58,0.54,0.2,0.751720805932377,0.511921956252722,0.437589616728668,0.295003135997421,0.314131189203709,0.216918820255301
29,0.58,0.55,0.2,0.751838358144036,0.511847343910022,0.438125477598989,0.294638135055192,0.313712880545047,0.217209208854829
29,0.58,0.56,0.2,0.751946679194003,0.511780295627595,0.438656295312852,0.294277254087962,0.313290383881151,0.217503041539633
29,0.58,0.57,0.2,0.752045779384867,0.511720803679435,0.439182150134056,0.293920428425567,0.312863629250811,0.217800375253867
29,0.58,0.58,0.2,0.752135665946434,0.511668862850386,0.439703120740755,0.293567594687707,0.312432545205679,0.218101268162678
29,0.58,0.59,0.2,0.752216343034903,0.511624470437156,0.440219284264469,0.293218690752465,0.311997058770434,0.218405779684691
29,0.58,0.6,0.2,0.752287811729632,0.51158762625133,0.440730716327963,0.292873655725766,0.311557095401668,0.218713970525564
29,0.58,0.61,0.2,0.752350070027443,0.511558332624363,0.441237491082015,0.292532429911727,0.311112578945428,0.219025902712636
29,0.58,0.62,0.2,0.752403112834495,0.511536594414595,0.441739681241122,0.292194954783882,0.310663431593373,0.219341639630713
29,0.58,0.63,0.2,0.75244693195567,0.511522419016282,0.442237358118168,0.291861172957245,0.310209573837502,0.219661246059037
29,0.58,0.64,0.2,0.75248151608148,0.511515816370669,0.442730591658105,0.291531028161181,0.309750924423375,0.219984788209487
29,0.58,0.65,0.2,0.752506850772449,0.511516798979116,0.443219450470659,0.291204465213072,0.30928740030179,0.220312333766044
29,0.58,0.66,0.2,0.752522918440955,0.511525381918318,0.443704001862109,0.290881429992731,0.308818916578846,0.220643951925588
29,0.58,0.67,0.2,0.752529698330495,0.511541582857631,0.444184311866161,0.290561869417564,0.308345386464334,0.220979713440067
29,0.58,0.68,0.2,0.752527166492333,0.511565422078534,0.444660445273951,0.290245731418439,0.307866721218382,0.221319690660095
29,0.58,0.69,0.2,0.752515295759502,0.51159692249627,0.445132465663202,0.289932964916239,0.3073828300963,0.221663957580031
29,0.58,0.7,0.2,0.752494055718102,0.511636109683699,0.445600435426563,0.289623519799093,0.306893620291539,0.222012589884606
29,0.58,0.71,0.2,0.752463412675851,0.511683011897394,0.446064415799153,0.289317346900244,0.306398996876697,0.22236566499715
29,0.58,0.72,0.2,0.75242332962784,0.511737660106036,0.44652446688535,0.28901439797655,0.30589886274249,0.222723262129486
29,0.58,0.73,0.2,0.75237376621943,0.511800088021156,0.44698064768482,0.288714625687587,0.305393118534609,0.223085462333569
29,0.58,0.74,0.2,0.752314678706227,0.511870332130256,0.447433016117848,0.288417983575339,0.30488166258838,0.223452348554917
29,0.58,0.75,0.2,0.752246019911074,0.511948431732393,0.447881629049951,0.288124426044464,0.304364390861123,0.223824005687929
29,0.58,0.76,0.2,0.752167739177972,0.512034428976259,0.448326542315837,0.287833908343103,0.303841196862135,0.224200520633156
29,0.58,0.77,0.2,0.75207978232288,0.512128368900851,0.448767810742691,0.287546386544237,0.303311971580189,0.224581982356614
29,0.58,0.78,0.2,0.751982091581266,0.512230299478768,0.449205488172832,0.287261817527557,0.302776603408434,0.224968481951212
29,0.58,0.79,0.2,0.751874605552344,0.512340271662263,0.449639627485742,0.286980158961857,0.302234978066602,0.225360112700407
29,0.58,0.8,0.2,0.751757259139831,0.512458339432132,0.450070280619456,0.286701369287952,0.301686978520375,0.225756970144181
29,0.58,0.81,0.2,0.751629983489032,0.512584559849651,0.450497498591265,0.286425407702162,0.301132484897766,0.226159152147489
29,0.58,0.82,0.2,0.751492705919852,0.512718993111924,0.450921331517579,0.286152234140534,0.300571374402274,0.22656675897139
29,0.58,0.83,0.2,0.751345349854837,0.512861702611518,0.451341828632444,0.285881809264228,0.300003521222393,0.226979893347289
29,0.58,0.84,0.2,0.751187834740031,0.513012755002535,0.451759038303416,0.285614094447324,0.299428796436615,0.227398660555211
29,0.58,0.85,0.2,0.751020075953016,0.513172220278817,0.452173008041162,0.285349051770393,0.298847067911854,0.227823168508424
29,0.58,0.86,0.2,0.750841984683254,0.513340171879268,0.452583784493092,0.285086644028982,0.298258200190162,0.228253527850286
29,0.58,0.87,0.2,0.750653467745674,0.513516686860311,0.452991413394855,0.284826834781666,0.297662054350819,0.228689852078645
29,0.58,0.88,0.2,0.750454427224307,0.513701846242151,0.453395939409438,0.284569588504283,0.297058487814869,0.229132257737868
29,0.58,0.89,0.2,0.750244759674097,0.513895735813325,0.453797405665523,0.284314871029918,0.296447354008574,0.229580864783407
29,0.58,0.9,0.2,0.750024354165414,0.514098448151304,0.454195852490685,0.284062650758209,0.295828501674729,0.230035797393095
29,0.58,0.91,0.2,0.749793087292572,0.51431008787531,0.454591313990521,0.283812901934867,0.295201773302051,0.230497185940443
29,0.58,0.92,0.2,0.749550810222707,0.514530785489839,0.454983808869644,0.283565613498535,0.294567001353064,0.230965171991305
29,0.58,0.93,0.2,0.74929731489889,0.514760734053688,0.455373315867664,0.28332081289511,0.293923999031226,0.231439921158579
29,0.58,0.94,0.2,0.749032245650657,0.515000286534642,0.455759708051442,0.283078630168688,0.293272537599215,0.231921656365954
29,0.58,0.95,0.2,0.748754867298838,0.515250215119993,0.456142576570872,0.282839470896188,0.292612290727966,0.232410744223805
29,0.58,0.96,0.2,0.748463450698954,0.51551240808644,0.456520753175724,0.282604487090025,0.29194269752323,0.232907920996415
29,0.58,0.97,0.2,0.748153596233771,0.515791789766713,0.456890979209419,0.282376892945839,0.291262617024353,0.233414896820875
29,0.58,0.98,0.2,0.747813284926784,0.516101971999884,0.45724390634989,0.28216590003023,0.290569378576893,0.233936071969655
29,0.58,0.99,0.2,0.747405096737098,0.516484949706118,0.457549605546156,0.282000705836465,0.289855491190943,0.234484243869653
30,0.6,0.5,0.2,0.751157971711636,0.512296288735356,0.450500401110138,0.306954841666925,0.300657570601497,0.205341447068431
30,0.6,0.51,0.2,0.751348757559573,0.512164677689071,0.451075180742472,0.306559435322788,0.300273576817101,0.205605242366282
30,0.6,0.52,0.2,0.751530244590029,0.51204068255792,0.45164441563178,0.306168562966158,0.299885828958249,0.205872119591763
30,0.6,0.53,0.2,0.751702460456237,0.511924281029409,0.45220819526938,0.305782152194225,0.299494265186857,0.206142128835184
30,0.6,0.54,0.2,0.7518654297182,0.511815453316902,0.452766607345418,0.305400132071351,0.299098822372782,0.206415321245551
30,0.6,0.55,0.2,0.752019173853758,0.511714182150849,0.453319737793981,0.305022433092587,0.298699436059776,0.206691749058263
30,0.6,0.56,0.2,0.752163711267225,0.511620452772002,0.453867670836876,0.304648987148298,0.29829604043035,0.206971465623704
30,0.6,0.57,0.2,0.752299057295614,0.511534252926604,0.454410489026099,0.304279727489837,0.297888568269515,0.207254525436768
30,0.6,0.58,0.2,0.75242522421243,0.511455572863568,0.454948273285072,0.303914588696241,0.297476950927358,0.207540984167327
30,0.6,0.59,0.2,0.752542221229051,0.511384405333627,0.455481102948647,0.303553506641918,0.297061118280403,0.207830898691709
30,0.6,0.6,0.2,0.752650054493679,0.511320745590483,0.456009055801958,0.303196418465283,0.296640998691721,0.2081243271252
30,0.6,0.61,0.2,0.752748727087854,0.511264591393939,0.456532208118129,0.302843262538319,0.296216518969725,0.20842132885562
30,0.6,0.62,0.2,0.752838239020529,0.511215943015036,0.457050634694903,0.302493978437029,0.295787604325627,0.208721964578007
30,0.6,0.63,0.2,0.75291858721967,0.511174803243213,0.4575644088902,0.302148506912749,0.29535417832947,0.209026296330464
30,0.6,0.64,0.2,0.752989765521386,0.511141177395498,0.458073602656668,0.301806789864301,0.294916162864719,0.209334387531197
30,0.6,0.65,0.2,0.75305176465655,0.511115073327746,0.458578286575235,0.301468770310944,0.294473478081315,0.209646303016802
30,0.6,0.66,0.2,0.753104572234882,0.511096501447964,0.459078529887711,0.301134392366117,0.294026042347171,0.209962109081848
30,0.6,0.67,0.2,0.753148172726479,0.511085474731727,0.459574400528464,0.300803601211928,0.293573772198016,0.210281873519799
30,0.6,0.68,0.2,0.753182547440742,0.511082008739725,0.460065965155202,0.300476343074382,0.29311658228554,0.210605665665342
30,0.6,0.69,0.2,0.753207674502667,0.511086121637481,0.460553289178892,0.300152565199317,0.292654385323775,0.210933556438163
30,0.6,0.7,0.2,0.753223528826459,0.511097834217256,0.461036436792836,0.299832215829021,0.292187092033623,0.211265618388235
30,0.6,0.71,0.2,0.753230082086416,0.511117169922195,0.461515471000939,0.299515244179517,0.291714611085477,0.211601925742677
30,0.6,0.72,0.2,0.753227302685042,0.511144154872758,0.461990453645199,0.2992016004185,0.291236849039842,0.211942554454258
30,0.6,0.73,0.2,0.753215155718316,0.511178817895468,0.462461445432422,0.298891235643882,0.290753710285895,0.212287582251587
30,0.6,0.74,0.2,0.753193602938076,0.511221190554044,0.462928505960212,0.298584101862955,0.290265096977864,0.212637088691089
30,0.6,0.75,0.2,0.753162602711432,0.51127130718296,0.463391693742247,0.298280151972139,0.289770908969185,0.21299115521082
30,0.6,0.76,0.2,0.753122109977156,0.511329204923499,0.463851066232861,0.297979339737293,0.289271043744295,0.213349865186206
30,0.6,0.77,0.2,0.753072076198953,0.511394923762361,0.464306679850953,0.297681619774583,0.288765396348,0.213713303987778
30,0.6,0.78,0.2,0.753012449315535,0.511468506572899,0.464758590003242,0.297386947531894,0.288253859312293,0.214081559041005
30,0.6,0.79,0.2,0.752943173687406,0.511549999159073,0.46520685110689,0.297095279270769,0.287736322580516,0.214454719888304
30,0.6,0.8,0.2,0.752864190040196,0.511639450302226,0.465651516611458,0.296806572048888,0.287212673428738,0.214832878253338
30,0.6,0.81,0.2,0.752775435404364,0.511736911810892,0.466092639020173,0.296520783703143,0.286682796384192,0.215216128107749
30,0.6,0.82,0.2,0.752676843050872,0.511842438573978,0.466530269910328,0.29623787283345,0.286146573140544,0.215604565740529
30,0.6,0.83,0.2,0.752568342421926,0.5119560886182,0.46696445995233,0.295957798787765,0.285603882469595,0.215998289830435
30,0.6,0.84,0.2,0.752449859054622,0.512077923171907,0.467395258926058,0.295680521649555,0.285054600128564,0.216397401522352
30,0.6,0.85,0.2,0.752321314491854,0.512208006740942,0.467822715730886,0.295406002231131,0.284498598760968,0.216802004509811
30,0.6,0.86,0.2,0.752182626165697,0.512346407211461,0.468246878379532,0.295134202082146,0.283935747786164,0.217212205129315
30,0.6,0.87,0.2,0.752033707214211,0.512493196019646,0.468667793949199,0.294865083538401,0.283365913265012,0.217628112481245
30,0.6,0.88,0.2,0.751874466128295,0.512648448495008,0.469085508418594,0.294598609878988,0.282788957709701,0.21804983861602
30,0.6,0.89,0.2,0.75170480595536,0.512812244662624,0.469500066199094,0.294334745775555,0.282204739756266,0.218477498887069
30,0.6,0.9,0.2,0.751524622338555,0.51298467126646,0.469911508845541,0.294073458529642,0.281613113493014,0.218911212736818
30,0.6,0.91,0.2,0.751333798491164,0.51316582704759,0.470319871568013,0.293814721435339,0.281013926923151,0.219351105612251
30,0.6,0.92,0.2,0.751132192107883,0.513355836699335,0.470725173853303,0.293558522870498,0.28040701825458,0.219797313828836
30,0.6,0.93,0.2,0.750919601081949,0.513554887949088,0.471127394314594,0.293304890825639,0.279792206767356,0.220249997123448
30,0.6,0.94,0.2,0.750695673504124,0.513763330325844,0.471526403269759,0.293053959077162,0.279169270234365,0.220709371248682
30,0.6,0.95,0.2,0.750459670617336,0.513981939098589,0.471921781498527,0.292806146180901,0.278537889118809,0.221175792917688
30,0.6,0.96,0.2,0.750209836241479,0.514212626935259,0.472312328126404,0.292562644065768,0.277897508115075,0.221649982869491
30,0.6,0.97,0.2,0.749941669869668,0.514460410975555,0.472694685913524,0.292326786315571,0.277246983956144,0.222133624659984
30,0.6,0.98,0.2,0.74964281350852,0.514739220383527,0.473059202785259,0.292108148001602,0.276583610723261,0.222631072381925
30,0.6,0.99,0.2,0.749274647412812,0.515092190672272,0.473374910250106,0.291937136075535,0.275899737162707,0.223155054596737
31,0.62,0.5,0.2,0.751157971711636,0.512296288735356,0.465508273010739,0.317172123273259,0.285649698700897,0.195124165462097
31,0.62,0.51,0.2,0.751387496011815,0.512137806976725,0.466102390891117,0.316763322453449,0.285285105120698,0.195374484523276
31,0.62,0.52,0.2,0.751607728032734,0.511986935218278,0.466690779373221,0.316359205700454,0.284916948659513,0.195627729517824
31,0.62,0.53,0.2,0.751818701489988,0.511843646236861,0.467273530857941,0.315959698266777,0.284545170632047,0.195883947970084
31,0.62,0.54,0.2,0.752020447016845,0.511707915325746,0.467850735889517,0.315564726916495,0.284169711127327,0.196143188409252
31,0.62,0.55,0.2,0.752212992178371,0.511579720283405,0.468422483201949,0.315174219887766,0.283790508976422,0.196405500395639
31,0.62,0.56,0.2,0.752396361483155,0.511459041404246,0.468988859764025,0.314788106856458,0.28340750171913,0.196670934547788
31,0.62,0.57,0.2,0.752570576392633,0.51134586147132,0.469549950823033,0.314406318900859,0.2830206255696,0.19693954257046
31,0.62,0.58,0.2,0.752735655328028,0.511240165750965,0.470105839947174,0.314028788467433,0.282629815380854,0.197211377283532
31,0.62,0.59,0.2,0.7528916136749,0.511141941989423,0.470656609066743,0.313655449337584,0.282235004608156,0.197486492651839
31,0.62,0.6,0.2,0.75303846378531,0.511051180411397,0.471202338514111,0.313286236595407,0.281836125271199,0.19776494381599
31,0.62,0.61,0.2,0.75317621497758,0.510967873720573,0.471743107062536,0.312921086596369,0.281433107915044,0.198046787124204
31,0.62,0.62,0.2,0.753304873533661,0.510892017102115,0.472278991963872,0.312559936936917,0.28102588156979,0.198332080165198
31,0.62,0.63,0.2,0.753424442694078,0.510823608227127,0.472810068985174,0.312202726424962,0.280614373708904,0.198620881802165
31,0.62,0.64,0.2,0.753534922650451,0.51076264725912,0.473336412444273,0.311849395051225,0.280198510206177,0.198913252207895
31,0.62,0.65,0.2,0.753636310535558,0.510709136862476,0.473858095244325,0.311499883961404,0.279778215291233,0.199209252901072
31,0.62,0.66,0.2,0.753728600410935,0.510663082212938,0.474375188907382,0.311154135429143,0.279353411503554,0.199508946783795
31,0.62,0.67,0.2,0.753811783251967,0.510624491010162,0.474887763607018,0.310812092829784,0.27892401964495,0.199812398180377
31,0.62,0.68,0.2,0.753885846930455,0.510593373492326,0.475395888200035,0.310473700614858,0.27848995873042,0.200119672877468
31,0.62,0.69,0.2,0.753950776194619,0.510569742452858,0.475899630257281,0.310138904287311,0.278051145937338,0.200430838165547
31,0.62,0.7,0.2,0.754006552646494,0.51055361325929,0.476399056093604,0.309807650377431,0.277607496552891,0.200745962881859
31,0.62,0.71,0.2,0.754053154716688,0.510545003874283,0.47689423079698,0.309479886419458,0.277158923919708,0.201065117454825
31,0.62,0.72,0.2,0.754090557636441,0.51054393487887,0.477385218256832,0.309155560928855,0.276705339379609,0.201388373950015
31,0.62,0.73,0.2,0.754118733406948,0.510550429497936,0.477872081191567,0.308834623380216,0.276246652215382,0.20171580611772
31,0.62,0.74,0.2,0.754137650765878,0.510564513628012,0.478354881175359,0.308517024185802,0.275782769590519,0.20204748944221
31,0.62,0.75,0.2,0.754147275151039,0.510586215867406,0.478833678664199,0.308202714674667,0.27531359648684,0.202383501192739
31,0.62,0.76,0.2,0.754147568661116,0.51061556754874,0.479308533021236,0.307891647072384,0.27483903563988,0.202723920476356
31,0.62,0.77,0.2,0.754138490013414,0.510652602773956,0.479779502541425,0.307583774481325,0.27435898747199,0.203068828292631
31,0.62,0.78,0.2,0.754119994498521,0.510697358451838,0.480246644475507,0.3072790508615,0.273873350023014,0.203418307590338
31,0.62,0.79,0.2,0.754092033931805,0.51074987433816,0.480710015053328,0.306977431011944,0.273382018878477,0.203772443326216
31,0.62,0.8,0.2,0.754054556601606,0.510810193078547,0.481169669506493,0.306678870552657,0.272884887095113,0.20413132252589
31,0.62,0.81,0.2,0.754007507213938,0.510878360254233,0.481625662090296,0.30638332590714,0.272381845123642,0.204495034347093
