"Repeat","beta_U","rho_A.l.","rho_I.l.","rho_Ah.l.","rho_Ih.l.","rho_Al.l.","rho_Il.l."
19,0.56,0.763,0.63,0.396,0.308,0.367,0.322
19,0.58,0.769,0.632,0.411,0.328,0.358,0.304
19,0.6,0.788,0.636,0.4,0.327,0.388,0.309
19,0.62,0.803,0.606,0.403,0.299,0.4,0.307
19,0.64,0.778,0.598,0.39,0.298,0.388,0.3
19,0.66,0.761,0.607,0.374,0.312,0.387,0.295
19,0.68,0.815,0.631,0.41,0.318,0.405,0.313
19,0.7,0.781,0.64,0.396,0.317,0.385,0.323
19,0.72,0.801,0.634,0.412,0.325,0.389,0.309
19,0.74,0.795,0.648,0.398,0.311,0.397,0.337
19,0.76,0.775,0.654,0.395,0.32,0.38,0.334
19,0.78,0.817,0.616,0.404,0.304,0.413,0.312
19,0.8,0.796,0.595,0.4,0.282,0.396,0.313
19,0.82,0.795,0.665,0.403,0.321,0.392,0.344
19,0.84,0.736,0.693,0.384,0.348,0.352,0.345
19,0.86,0.778,0.683,0.398,0.33,0.38,0.353
19,0.88,0.753,0.699,0.382,0.352,0.371,0.347
19,0.9,0.844,0.665,0.43,0.353,0.414,0.312
19,0.92,0.759,0.608,0.372,0.299,0.387,0.309
19,0.94,0.767,0.719,0.39,0.367,0.377,0.352
19,0.96,0.818,0.651,0.413,0.324,0.405,0.327
19,0.98,0.819,0.601,0.417,0.305,0.402,0.296
19,1,0.796,0.674,0.394,0.336,0.402,0.338
20,0.02,0.382,0.088,0.238,0.032,0.144,0.056
20,0.04,0.405,0.203,0.224,0.092,0.181,0.111
20,0.06,0.523,0.248,0.28,0.113,0.243,0.135
20,0.08,0.577,0.372,0.31,0.18,0.267,0.192
20,0.1,0.607,0.318,0.327,0.155,0.28,0.163
20,0.12,0.589,0.336,0.306,0.148,0.283,0.188
20,0.14,0.674,0.483,0.36,0.248,0.314,0.235
20,0.16,0.649,0.457,0.343,0.219,0.306,0.238
20,0.18,0.601,0.466,0.322,0.215,0.279,0.251
20,0.2,0.691,0.405,0.377,0.203,0.314,0.202
20,0.22,0.75,0.519,0.395,0.273,0.355,0.246
20,0.24,0.678,0.522,0.348,0.263,0.33,0.259
20,0.26,0.695,0.517,0.355,0.251,0.34,0.266
20,0.28,0.712,0.514,0.377,0.262,0.335,0.252
20,0.3,0.724,0.547,0.375,0.275,0.349,0.272
20,0.32,0.733,0.504,0.39,0.27,0.343,0.234
20,0.34,0.735,0.527,0.382,0.263,0.353,0.264
20,0.36,0.72,0.625,0.378,0.303,0.342,0.322
20,0.38,0.744,0.587,0.366,0.298,0.378,0.289
20,0.4,0.75,0.56,0.38,0.27,0.37,0.29
20,0.42,0.697,0.631,0.358,0.305,0.339,0.326
20,0.44,0.724,0.594,0.369,0.307,0.355,0.287
20,0.46,0.72,0.585,0.369,0.28,0.351,0.305
20,0.48,0.801,0.597,0.406,0.294,0.395,0.303
20,0.5,0.746,0.61,0.369,0.307,0.377,0.303
20,0.52,0.775,0.582,0.398,0.293,0.377,0.289
20,0.54,0.776,0.552,0.388,0.285,0.388,0.267
20,0.56,0.763,0.63,0.396,0.308,0.367,0.322
20,0.58,0.769,0.632,0.411,0.328,0.358,0.304
20,0.6,0.788,0.636,0.4,0.327,0.388,0.309
20,0.62,0.803,0.606,0.403,0.299,0.4,0.307
20,0.64,0.778,0.598,0.39,0.298,0.388,0.3
20,0.66,0.761,0.607,0.374,0.312,0.387,0.295
20,0.68,0.815,0.631,0.41,0.318,0.405,0.313
20,0.7,0.781,0.64,0.396,0.317,0.385,0.323
20,0.72,0.801,0.634,0.412,0.325,0.389,0.309
20,0.74,0.795,0.648,0.398,0.311,0.397,0.337
20,0.76,0.775,0.654,0.395,0.32,0.38,0.334
20,0.78,0.817,0.616,0.404,0.304,0.413,0.312
20,0.8,0.796,0.595,0.4,0.282,0.396,0.313
20,0.82,0.795,0.665,0.403,0.321,0.392,0.344
20,0.84,0.736,0.693,0.384,0.348,0.352,0.345
20,0.86,0.778,0.683,0.398,0.33,0.38,0.353
20,0.88,0.753,0.699,0.382,0.352,0.371,0.347
20,0.9,0.844,0.665,0.43,0.353,0.414,0.312
20,0.92,0.759,0.608,0.372,0.299,0.387,0.309
20,0.94,0.767,0.719,0.39,0.367,0.377,0.352
20,0.96,0.818,0.651,0.413,0.324,0.405,0.327
20,0.98,0.819,0.601,0.417,0.305,0.402,0.296
20,1,0.796,0.674,0.394,0.336,0.402,0.338
