"Repeat","beta_U","rho_A.l.","rho_I.l.","rho_Ah.l.","rho_Ih.l.","rho_Al.l.","rho_Il.l."
19,0.56,0.674,0.655,0.349,0.329,0.325,0.326
19,0.58,0.811,0.55,0.406,0.273,0.405,0.277
19,0.6,0.738,0.646,0.355,0.315,0.383,0.331
19,0.62,0.789,0.639,0.401,0.314,0.388,0.325
19,0.64,0.75,0.643,0.381,0.326,0.369,0.317
19,0.66,0.732,0.699,0.368,0.345,0.364,0.354
19,0.68,0.772,0.655,0.395,0.35,0.377,0.305
19,0.7,0.757,0.678,0.396,0.337,0.361,0.341
19,0.72,0.778,0.571,0.394,0.296,0.384,0.275
19,0.74,0.802,0.669,0.386,0.341,0.416,0.328
19,0.76,0.758,0.645,0.381,0.301,0.377,0.344
19,0.78,0.751,0.671,0.385,0.34,0.366,0.331
19,0.8,0.788,0.65,0.394,0.309,0.394,0.341
19,0.82,0.794,0.666,0.395,0.344,0.399,0.322
19,0.84,0.807,0.61,0.397,0.309,0.41,0.301
19,0.86,0.773,0.689,0.398,0.342,0.375,0.347
19,0.88,0.839,0.644,0.415,0.334,0.424,0.31
19,0.9,0.81,0.616,0.413,0.292,0.397,0.324
19,0.92,0.786,0.64,0.402,0.314,0.384,0.326
19,0.94,0.767,0.663,0.389,0.333,0.378,0.33
19,0.96,0.799,0.691,0.41,0.346,0.389,0.345
19,0.98,0.782,0.707,0.397,0.358,0.385,0.349
19,1,0.835,0.711,0.421,0.36,0.414,0.351
20,0.02,0.408,0.104,0.252,0.048,0.156,0.056
20,0.04,0.504,0.212,0.298,0.102,0.206,0.11
20,0.06,0.537,0.237,0.306,0.104,0.231,0.133
20,0.08,0.598,0.319,0.329,0.155,0.269,0.164
20,0.1,0.616,0.298,0.331,0.138,0.285,0.16
20,0.12,0.628,0.357,0.344,0.177,0.284,0.18
20,0.14,0.655,0.447,0.35,0.207,0.305,0.24
20,0.16,0.627,0.432,0.336,0.207,0.291,0.225
20,0.18,0.697,0.395,0.362,0.193,0.335,0.202
20,0.2,0.676,0.476,0.344,0.221,0.332,0.255
20,0.22,0.741,0.516,0.388,0.262,0.353,0.254
20,0.24,0.694,0.534,0.368,0.261,0.326,0.273
20,0.26,0.722,0.487,0.371,0.244,0.351,0.243
20,0.28,0.66,0.576,0.338,0.278,0.322,0.298
20,0.3,0.741,0.466,0.38,0.235,0.361,0.231
20,0.32,0.709,0.581,0.367,0.276,0.342,0.305
20,0.34,0.739,0.57,0.386,0.286,0.353,0.284
20,0.36,0.712,0.585,0.365,0.294,0.347,0.291
20,0.38,0.648,0.597,0.345,0.302,0.303,0.295
20,0.4,0.727,0.624,0.374,0.316,0.353,0.308
20,0.42,0.735,0.601,0.381,0.299,0.354,0.302
20,0.44,0.737,0.63,0.371,0.313,0.366,0.317
20,0.46,0.784,0.597,0.4,0.294,0.384,0.303
20,0.48,0.796,0.559,0.424,0.276,0.372,0.283
20,0.5,0.73,0.637,0.384,0.321,0.346,0.316
20,0.52,0.762,0.597,0.381,0.296,0.381,0.301
20,0.54,0.766,0.542,0.388,0.256,0.378,0.286
20,0.56,0.674,0.655,0.349,0.329,0.325,0.326
20,0.58,0.811,0.55,0.406,0.273,0.405,0.277
20,0.6,0.738,0.646,0.355,0.315,0.383,0.331
20,0.62,0.789,0.639,0.401,0.314,0.388,0.325
20,0.64,0.75,0.643,0.381,0.326,0.369,0.317
20,0.66,0.732,0.699,0.368,0.345,0.364,0.354
20,0.68,0.772,0.655,0.395,0.35,0.377,0.305
20,0.7,0.757,0.678,0.396,0.337,0.361,0.341
20,0.72,0.778,0.571,0.394,0.296,0.384,0.275
20,0.74,0.802,0.669,0.386,0.341,0.416,0.328
20,0.76,0.758,0.645,0.381,0.301,0.377,0.344
20,0.78,0.751,0.671,0.385,0.34,0.366,0.331
20,0.8,0.788,0.65,0.394,0.309,0.394,0.341
20,0.82,0.794,0.666,0.395,0.344,0.399,0.322
20,0.84,0.807,0.61,0.397,0.309,0.41,0.301
20,0.86,0.773,0.689,0.398,0.342,0.375,0.347
20,0.88,0.839,0.644,0.415,0.334,0.424,0.31
20,0.9,0.81,0.616,0.413,0.292,0.397,0.324
20,0.92,0.786,0.64,0.402,0.314,0.384,0.326
20,0.94,0.767,0.663,0.389,0.333,0.378,0.33
20,0.96,0.799,0.691,0.41,0.346,0.389,0.345
20,0.98,0.782,0.707,0.397,0.358,0.385,0.349
20,1,0.835,0.711,0.421,0.36,0.414,0.351
