"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.39,0.81992726605408,0.617255171282411,0.418192574145708,0.300258063993148,0.401734691908371,0.316997107289263
0.4,0.821667734480237,0.620497111313343,0.41887784612478,0.302014722661162,0.402789888355457,0.318482388652181
0.41,0.823305579974903,0.623594136853533,0.419521576309107,0.303696173499027,0.403784003665796,0.319897963354506
0.42,0.824846901211426,0.626554420002902,0.420126165618094,0.305306580478404,0.404720735593332,0.321247839524498
0.43,0.826297358670573,0.629385552511144,0.420693850342744,0.306849819095556,0.405603508327829,0.322535733415588
0.44,0.82766221421092,0.632094597050771,0.421226716457779,0.308329501070379,0.406435497753141,0.323765095980391
0.45,0.828946366396911,0.634688133118421,0.421726712443457,0.309748996534567,0.407219653953453,0.324939136583854
0.46,0.830154382104485,0.637172298209467,0.422195660794536,0.311111454001613,0.407958721309949,0.326060844207855
0.47,0.831290524852564,0.639552824823772,0.422635268370124,0.312419818372975,0.40865525648244,0.327133006450797
0.48,0.832358780247972,0.641835073786389,0.423047135717917,0.313676847201966,0.409311644530055,0.328158226584423
0.49,0.833362878879768,0.644024064303796,0.423432765489038,0.314885125408813,0.40993011339073,0.329138938894983
0.5,0.834306316955006,0.646124501122224,0.423793570044946,0.316047078616193,0.41051274691006,0.330077422506031
0.51,0.83519237493032,0.648140799108304,0.424130878345114,0.317164985253728,0.411061496585206,0.330975813854576
0.52,0.836024134361518,0.650077105532415,0.42444594219329,0.318240987561952,0.411578192168227,0.331836117970463
0.53,0.836804493165668,0.651937320300808,0.424739941910678,0.319277101610712,0.41206455125499,0.332660218690096
0.54,0.837536179466292,0.653725114352852,0.425013991496206,0.320275226433425,0.412522187970086,0.333449887919426
0.55,0.838221764171662,0.655443946414126,0.425269143326984,0.321237152366922,0.412952620844678,0.334206794047204
0.56,0.838863672418371,0.657097078273705,0.425506392445869,0.322164568676311,0.413357279972501,0.334932509597394
0.57,0.839464193996826,0.658687588734629,0.425726680477693,0.323059070535418,0.413737513519133,0.33562851819921
0.58,0.840025492861879,0.660218386369588,0.425930899211034,0.323922165425476,0.414094593650845,0.336296220944112
0.59,0.840549615820036,0.661692221199103,0.426119893878316,0.324755279007921,0.41442972194172,0.336936942191183
0.6,0.84103850047446,0.663111695396506,0.426294466163398,0.325559760521107,0.414744034311062,0.337551934875398
0.61,0.84149398249999,0.664479273112687,0.42645537696271,0.326336887745449,0.41503860553728,0.338142385367238
0.62,0.841917802312532,0.665797289503604,0.426603348923168,0.327087871576815,0.415314453389364,0.338709417926789
0.63,0.842311611190272,0.667067959034731,0.42673906877769,0.327813860243893,0.415572542412582,0.339254098790838
0.64,0.842676976898066,0.66829338312892,0.426863189496955,0.328515943201563,0.41581378740111,0.339777439927357
0.65,0.843015388860991,0.669475557217252,0.426976332274141,0.329195154729084,0.41603905658685,0.340280402488168
0.66,0.843328262928316,0.670616377246419,0.427079088357687,0.329852477259029,0.416249174570629,0.34076389998739
0.67,0.84361694576494,0.671717645690809,0.427172020745623,0.330488844460358,0.416444925019317,0.341228801230451
0.68,0.843882718903629,0.672781077112671,0.427255665753665,0.331105144096709,0.416627053149964,0.341675933015963
0.69,0.844126802488091,0.6738083033095,0.427330534468099,0.331702220678984,0.416796268019993,0.342106082630516
0.7,0.844350358733982,0.674800878084013,0.427397114093406,0.332280877929505,0.416953244640576,0.342520000154509
0.71,0.84455449513231,0.675760281668698,0.427455869203635,0.332841881073344,0.417098625928675,0.342918400595355
0.72,0.844740267417408,0.676687924833899,0.427507242905683,0.333385958971044,0.417233024511726,0.343301965862855
0.73,0.844908682319517,0.677585152705718,0.427551657921896,0.333913806105594,0.417357024397621,0.343671346600124
0.74,0.845060700120178,0.67845324831759,0.427589517598696,0.334426084435369,0.417471182521483,0.344027163882221
0.75,0.845197237026974,0.679293435917204,0.427621206847359,0.334923425123712,0.417576030179615,0.344370010793493
0.76,0.845319167382622,0.68010688404853,0.4276470930225,0.335406430154857,0.417672074360122,0.344700453893673
0.77,0.845427325722109,0.680894708426905,0.427667526743326,0.335875673845066,0.417759798978783,0.34501903458184
0.78,0.845522508690336,0.681657974623604,0.427682842662289,0.336331704257052,0.417839666028046,0.345326270366551
0.79,0.845605476831626,0.68239770057486,0.427693360185347,0.336775044525115,0.417912116646279,0.345622656049745
0.8,0.8456769562615,0.683114858929033,0.427699384147683,0.337206194097717,0.417977572113817,0.345908664831315
0.81,0.845737640230194,0.683810379244433,0.42770120544842,0.337625629903722,0.418036434781773,0.346184749340711
0.82,0.845788190586617,0.684485150049293,0.427699101647535,0.338033807447962,0.418089088939083,0.346451342601331
0.83,0.845829239150702,0.685140020774382,0.427693337527939,0.338431161841342,0.418135901622762,0.34670885893304
0.84,0.845861389001432,0.685775803567922,0.427684165625434,0.338818108770268,0.418177223375998,0.346957694797653
0.85,0.845885215687253,0.686393275001654,0.427671826729009,0.339195045409784,0.418213388958244,0.34719822959187
0.86,0.845901268364986,0.686993177676201,0.427656550353774,0.339562351284462,0.418244718011212,0.347430826391738
0.87,0.845910070872912,0.68757622173321,0.427638555188619,0.339920389080774,0.418271515684293,0.347655832652435
0.88,0.845912122743191,0.688143086281164,0.427618049520515,0.340269505414346,0.418294073222676,0.347873580866818
0.89,0.84590790015841,0.688694420741214,0.427595231637233,0.340610031555276,0.418312668521177,0.348084389185938
0.9,0.845897856856634,0.689230846118867,0.427570290210106,0.340942284114408,0.418327566646528,0.348288562004459
0.91,0.84588242498902,0.689752956206945,0.427543404658331,0.341266565693262,0.418339020330688,0.348486390513683
0.92,0.845862015933715,0.690261318724773,0.427514745496192,0.341583165500092,0.418347270437523,0.34867815322468
0.93,0.84583702106947,0.690756476398195,0.427484474664471,0.341892359934366,0.418352546404999,0.348864116463829
0.94,0.845807812512144,0.691238947984678,0.42745274584722,0.342194413141796,0.418355066664923,0.349044534842882
0.95,0.845774743817011,0.691709229247398,0.427419704774979,0.342489577541871,0.418355039042032,0.349219651705527
0.96,0.845738150649569,0.692167793881962,0.427385489515417,0.342778094329712,0.418352661134151,0.34938969955225
0.97,0.845698351427335,0.692615094399107,0.427350230752343,0.343060193953935,0.418348120674992,0.349554900445172
0.98,0.84565564793491,0.693051562966477,0.4273140520539,0.343336096572076,0.41834159588101,0.349715466394402
0.99,0.845610325914445,0.693477612212359,0.427277070130757,0.343606012485028,0.418333255783689,0.34987159972733
1,0.845562655633434,0.693893635994022,0.427239395084987,0.343870142551833,0.418323260548447,0.350023493442189
