"l1","alpha","lamda1","rho_A.l1.","rho_I.l1.","rho_Ah.l1.","rho_Ih.l1.","rho_Al.l1.","rho_Il.l1."
10,0.2,0.28,0.692629349837087,0.448898658909921,0.375423475956832,0.221058226119049,0.317205873880255,0.227840432790873
10,0.2,0.3,0.696138684481477,0.448647968099014,0.377979621427594,0.220883700138523,0.318159063053883,0.227764267960491
10,0.2,0.32,0.699644671018748,0.448397443962548,0.380534521240081,0.220709143469308,0.319110149778668,0.227688300493239
10,0.2,0.34,0.703147431027531,0.448147074710797,0.383088286128158,0.220534545315742,0.320059144899372,0.227612529395055
10,0.2,0.36,0.706647085953216,0.447896848532611,0.38564102679033,0.220359894852875,0.321006059162885,0.227536953679736
10,0.2,0.38,0.710143757146708,0.44764675359215,0.388192853926661,0.220185181223348,0.321950903220047,0.227461572368801
10,0.2,0.4,0.713637565902956,0.447396778025603,0.390743878275534,0.220010393534251,0.322893687627421,0.227386384491352
10,0.2,0.42,0.717128633499318,0.44714690993789,0.393294210650305,0.219835520853955,0.323834422849013,0.227311389083936
10,0.2,0.44,0.720617081233828,0.44689713739934,0.3958439619759,0.219660552208921,0.324773119257929,0.227236585190419
10,0.2,0.46,0.724103030463389,0.446647448442343,0.398393243325395,0.219485476580486,0.325709787137994,0.227161971861858
10,0.2,0.48,0.727586602641955,0.446397831057976,0.40094216595664,0.219310282901601,0.326644436685314,0.227087548156375
10,0.2,0.5,0.731067919358755,0.446148273192589,0.403490841348957,0.21913496005355,0.327577078009798,0.227013313139039
10,0.2,0.52,0.734547102376603,0.445898762744364,0.406039381239975,0.218959496862617,0.328507721136629,0.226939265881747
10,0.2,0.54,0.73802427367033,0.445649287559823,0.408587897662632,0.218783882096717,0.329436376007698,0.226865405463106
10,0.2,0.56,0.741499555465403,0.445399835430303,0.411136502982403,0.218608104461975,0.330363052483,0.226791730968328
10,0.2,0.58,0.744973070276768,0.445150394088372,0.413685309934786,0.218432152599258,0.331287760341982,0.226718241489113
10,0.2,0.6,0.748444940947963,0.4449009512042,0.416234431663099,0.218256015080653,0.332210509284864,0.226644936123547
10,0.2,0.62,0.751915290690557,0.444651494381876,0.41878398175664,0.218079680405882,0.333131308933917,0.226571813975994
10,0.2,0.64,0.755384243123942,0.444402011155659,0.421334074289235,0.217903136998664,0.334050168834707,0.226498874156994
10,0.2,0.66,0.758851922315556,0.444152488986168,0.423884823858241,0.217726373203003,0.334967098457315,0.226426115783165
10,0.2,0.68,0.762318452821553,0.44390291525651,0.42643634562404,0.21754937727941,0.335882107197513,0.2263535379771
10,0.2,0.7,0.765783959727989,0.443653277268325,0.428988755350073,0.217372137401048,0.336795204377916,0.226281139867277
10,0.2,0.72,0.769248568692568,0.443403562237765,0.431542169443461,0.217194641649808,0.337706399249107,0.226208920587957
10,0.2,0.74,0.772712405986988,0.443153757291383,0.434096704996262,0.217016878012285,0.338615700990726,0.226136879279097
10,0.2,0.76,0.776175598539964,0.442903849461945,0.436652479827421,0.216838834375687,0.339523118712542,0.226065015086258
10,0.2,0.78,0.779638273980936,0.442653825684148,0.439209612525445,0.216660498523635,0.340428661455491,0.225993327160513
10,0.2,0.8,0.78310056068457,0.442403672790238,0.441768222491879,0.216481858131878,0.341332338192691,0.225921814658361
10,0.2,0.82,0.786562587816049,0.442153377505535,0.444328429985617,0.216302900763895,0.342234157830432,0.22585047674164
10,0.2,0.84,0.790024485377262,0.441902926443847,0.446890356168112,0.216123613866404,0.343134129209151,0.225779312577443
10,0.2,0.86,0.793486384253911,0.44165230610278,0.449454123149543,0.215943984764747,0.344032261104368,0.225708321338033
10,0.2,0.88,0.796948416263609,0.44140150285892,0.452019854035992,0.215764000658159,0.344928562227617,0.225637502200761
10,0.2,0.9,0.800410714205036,0.441150502962903,0.454587672977689,0.215583648614917,0.345823041227347,0.225566854347986
10,0.2,0.92,0.803873411908203,0.440899292534349,0.457157705218401,0.215402915567357,0.346715706689802,0.225496376966992
10,0.2,0.94,0.807336644285904,0.440647857556667,0.459730077146013,0.215221788306755,0.347606567139891,0.225426069249912
10,0.2,0.96,0.810800547386399,0.440396183871708,0.462304916344375,0.215040253478061,0.348495631042024,0.225355930393647
10,0.2,0.98,0.814265258447437,0.440144257174284,0.46488235164649,0.214858297574492,0.349382906800946,0.225285959599792
10,0.2,1,0.817730915951649,0.439892063006515,0.467462513189105,0.214675906931959,0.350268402762544,0.225216156074557
11,0.22,0.02,0.646458299496759,0.451006961662153,0.341912432922239,0.222540024953049,0.30454586657452,0.228466936709104
11,0.22,0.04,0.650020486408337,0.450725520530556,0.344494216488477,0.222345798323306,0.30552626991986,0.22837972220725
11,0.22,0.06,0.653577817934943,0.450444401915233,0.347073379331782,0.22215166446092,0.306504438603161,0.228292737454313
11,0.22,0.08,0.657130420751511,0.450163592756916,0.34965003595127,0.2219576115161,0.307480384800242,0.228205981240816
11,0.22,0.1,0.660678420871858,0.449883080015499,0.352224300311544,0.22176362764719,0.308454120560314,0.228119452368308
11,0.22,0.12,0.664221943695767,0.449602850666249,0.354796285886919,0.22156970101711,0.309425657808848,0.22803314964914
11,0.22,0.14,0.66776111405497,0.449322891696057,0.357366105704645,0.221375819789829,0.310395008350325,0.227947071906228
11,0.22,0.16,0.671296056258119,0.449043190099718,0.359933872387227,0.221181972126875,0.311362183870892,0.227861217972843
11,0.22,0.18,0.674826894134835,0.448763732876251,0.362499698193926,0.220988146183856,0.31232719594091,0.227775586692395
11,0.22,0.2,0.678353751078912,0.448484507025235,0.365063695061494,0.220794330107004,0.313290056017417,0.227690176918231
11,0.22,0.22,0.681876750090759,0.448205499543173,0.367625974644258,0.220600512029736,0.314250775446501,0.227604987513437
11,0.22,0.24,0.685396013819154,0.447926697419862,0.370186648353576,0.220406680069214,0.315209365465579,0.227520017350648
11,0.22,0.26,0.688911664602386,0.447648087634782,0.372745827396773,0.220212822322921,0.316165837205613,0.227435265311861
11,0.22,0.28,0.692423824508833,0.447369657153485,0.375303622815597,0.220018926865226,0.317120201693237,0.22735073028826
11,0.22,0.3,0.695932615377072,0.44709139292399,0.377860145524256,0.219824981743954,0.318072469852816,0.227266411180036
11,0.22,0.32,0.699438158855545,0.446813281873168,0.380415506347107,0.219630974976942,0.319022652508438,0.227182306896226
11,0.22,0.34,0.702940576441885,0.446535310903131,0.382969816056047,0.219436894548588,0.319970760385838,0.227098416354543
11,0.22,0.36,0.706439989521916,0.446257466887598,0.385523185407654,0.219242728406379,0.320916804114261,0.22701473848122
11,0.22,0.38,0.709936519408409,0.445979736668258,0.388075725180142,0.219048464457401,0.321860794228267,0.226931272210856
11,0.22,0.4,0.713430287379644,0.445702107051098,0.390627546210172,0.218854090564832,0.322802741169471,0.226848016486266
11,0.22,0.42,0.716921414717824,0.445424564802724,0.39317875942958,0.218659594544391,0.323742655288244,0.226764970258332
11,0.22,0.44,0.720410022747403,0.445147096646644,0.395729475902057,0.218464964160778,0.324680546845346,0.226682132485865
11,0.22,0.46,0.723896232873358,0.444869689259523,0.398279806859839,0.218270187124059,0.325616426013519,0.226599502135464
11,0.22,0.48,0.727380166619483,0.444592329267399,0.400829863740451,0.218075251086019,0.326550302879032,0.22651707818138
11,0.22,0.5,0.730861945666728,0.444315003241868,0.403379758223549,0.217880143636479,0.327482187443178,0.226434859605388
11,0.22,0.52,0.734341691891646,0.444037697696212,0.405929602267919,0.217684852299555,0.328412089623727,0.226352845396657
11,0.22,0.54,0.737819527404994,0.443760399081492,0.408479508148654,0.217489364529872,0.32934001925634,0.226271034551621
11,0.22,0.56,0.741295574590522,0.443483093782583,0.411029588494577,0.21729366770872,0.330265986095944,0.226189426073863
11,0.22,0.58,0.744769956144018,0.443205768114149,0.413579956325954,0.217097749140157,0.331189999818064,0.226108018973992
11,0.22,0.6,0.74824279511264,0.442928408316563,0.416130725092518,0.216901596047038,0.332112070020123,0.226026812269526
11,0.22,0.62,0.751714214934593,0.442651000551766,0.418682008711889,0.216705195566989,0.333032206222704,0.225945804984777
11,0.22,0.64,0.755184339479183,0.44237353089904,0.421233921608401,0.216508534748298,0.333950417870782,0.225864996150742
11,0.22,0.66,0.758653293087315,0.442095985350725,0.423786578752398,0.216311600545735,0.334866714334917,0.22578438480499
11,0.22,0.68,0.762121200612473,0.441818349807849,0.426340095700049,0.216114379816292,0.335781104912424,0.225703969991557
11,0.22,0.7,0.765588187462229,0.441540610075672,0.428894588633726,0.215916859314832,0.336693598828503,0.22562375076084
11,0.22,0.72,0.769054379640337,0.441262751859147,0.431450174402983,0.215719025689654,0.337604205237354,0.225543726169493
11,0.22,0.74,0.772519903789452,0.440984760758281,0.434006970566204,0.215520865477955,0.338512933223249,0.225463895280326
11,0.22,0.76,0.775984887234546,0.440706622263405,0.436565095432958,0.215322365101199,0.339419791801588,0.225384257162206
11,0.22,0.78,0.779449458027046,0.440428321750331,0.43912466810712,0.215123510860371,0.340324789919927,0.22530481088996
11,0.22,0.8,0.782913744989773,0.440149844475404,0.441685808530796,0.214924288931129,0.341227936458977,0.225225555544275
11,0.22,0.82,0.786377877762716,0.439871175570436,0.444248637529131,0.214724685358828,0.342129240233585,0.225146490211608
11,0.22,0.84,0.78984198684972,0.439592300037521,0.446813276856029,0.21452468605343,0.343028709993691,0.225067613984091
11,0.22,0.86,0.793306203666125,0.439313202743716,0.449379849240871,0.214324276784276,0.343926354425255,0.224988925959439
11,0.22,0.88,0.796770660587431,0.439033868415594,0.451948478436254,0.214123443174733,0.344822182151176,0.224910425240861
11,0.22,0.9,0.800235490999039,0.43875428163365,0.454519289266857,0.213922170696682,0.345716201732182,0.224832110936967
11,0.22,0.92,0.803700829347151,0.438474426826561,0.457092407679451,0.213720444664874,0.346608421667699,0.224753982161688
11,0.22,0.94,0.807166811190873,0.438194288265294,0.459667960794166,0.213518250231116,0.347498850396707,0.224676038034179
11,0.22,0.96,0.810633573255604,0.437913850057039,0.462246076957035,0.213315572378298,0.348387496298569,0.224598277678742
11,0.22,0.98,0.814101253487783,0.437633096138985,0.464826885793927,0.213112395914249,0.349274367693856,0.224520700224737
11,0.22,1,0.817569991111058,0.437352010271905,0.46741051826592,0.212908705465407,0.350159472845139,0.224443304806498
12,0.24,0.02,0.646267175564597,0.449823776677678,0.341794097599125,0.221742601504519,0.304473077965472,0.228081175173158
12,0.24,0.04,0.649827454767437,0.449514405326662,0.344375140240956,0.221528932119711,0.305452314526481,0.227985473206951
12,0.24,0.06,0.653382983107854,0.449205353381486,0.346953647968393,0.221315334234115,0.306429335139461,0.227890019147371
12,0.24,0.08,0.656933886926392,0.44889660650531,0.349529735084764,0.221101794816271,0.307404151841628,0.227794811689039
12,0.24,0.1,0.660480291925804,0.448588150377244,0.352103515380401,0.220888300838799,0.308376776545403,0.227699849538445
12,0.24,0.12,0.664022323217872,0.448279970688187,0.354675102176644,0.2206748392745,0.309347221041228,0.227605131413687
12,0.24,0.14,0.667560105369168,0.447972053136715,0.357244608368883,0.220461397092484,0.310315497000285,0.227510656044231
12,0.24,0.16,0.671093762445812,0.447664383425,0.359812146468704,0.220247961254324,0.311281615977108,0.227416422170676
12,0.24,0.18,0.674623418057337,0.447356947254757,0.362377828645239,0.220034518710234,0.312245589412098,0.227322428544523
12,0.24,0.2,0.67814919539974,0.447049730323224,0.364941766765793,0.219821056395263,0.313207428633948,0.227228673927961
12,0.24,0.22,0.681671217297782,0.446742718319146,0.367504072435808,0.219607561225501,0.314167144861975,0.227135157093645
12,0.24,0.24,0.685189606246632,0.446435896918787,0.370064857038251,0.219394020094288,0.315124749208381,0.227041876824498
12,0.24,0.26,0.688704484452906,0.446129251781941,0.37262423177248,0.219180419868431,0.316080252680426,0.22694883191351
12,0.24,0.28,0.692215973875184,0.445822768547949,0.37518230769266,0.218966747384409,0.317033666182525,0.226856021163541
12,0.24,0.3,0.695724196264058,0.445516432831718,0.377739195745776,0.218752989444582,0.317985000518282,0.226763443387135
12,0.24,0.32,0.699229273201771,0.445210230219724,0.38029500680932,0.218539132813382,0.318934266392452,0.226671097406342
12,0.24,0.34,0.702731326141528,0.444904146266018,0.382849851728693,0.218325164213482,0.319881474412834,0.226578982052536
12,0.24,0.36,0.706230476446497,0.444598166488204,0.385403841354382,0.218111070321958,0.320826635092115,0.226487096166246
12,0.24,0.38,0.709726845428605,0.444292276363403,0.387957086578965,0.217896837766414,0.32176975884964,0.226395438596989
12,0.24,0.4,0.71322055438713,0.443986461324195,0.390509698373992,0.217682453121086,0.322710856013138,0.226304008203109
12,0.24,0.42,0.71671172464719,0.443680706754521,0.3930617878268,0.217467902902904,0.32364993682039,0.226212803851617
12,0.24,0.44,0.720200477598144,0.443374997985567,0.395613466177301,0.217253173567528,0.324587011420843,0.226121824418039
12,0.24,0.46,0.723686934731978,0.443069320291597,0.398164844854795,0.217038251505333,0.325522089877183,0.226031068786264
12,0.24,0.48,0.727171217681712,0.44276365888575,0.400716035514857,0.216823123037346,0.326455182166855,0.225940535848404
12,0.24,0.5,0.730653448259882,0.442457998915786,0.403267150076344,0.216607774411142,0.327386298183538,0.225850224504644
12,0.24,0.52,0.734133748497152,0.442152325459786,0.405818300758569,0.216392191796679,0.328315447738583,0.225760133663107
12,0.24,0.54,0.737612240681085,0.441846623521792,0.408369600118681,0.21617636128207,0.329242640562405,0.225670262239722
12,0.24,0.56,0.741089047395144,0.441540878027382,0.410921161089309,0.215960268869298,0.330167886305835,0.225580609158083
12,0.24,0.58,0.744564291557949,0.441235073819189,0.413473097016506,0.215743900469859,0.331091194541443,0.22549117334933
12,0.24,0.6,0.748038096462853,0.440929195652343,0.416025521698043,0.215527241900329,0.332012574764811,0.225401953752014
12,0.24,0.62,0.75151058581788,0.440623228189835,0.418578549422097,0.215310278877859,0.332932036395783,0.225312949311976
12,0.24,0.64,0.754981883786065,0.44031715599781,0.421132295006385,0.215092997015582,0.33384958877968,0.225224158982229
12,0.24,0.66,0.758452115026256,0.440010963540764,0.423686873837781,0.214875381817932,0.334765241188474,0.225135581722833
12,0.24,0.68,0.761921404734421,0.439704635176656,0.426242401912475,0.214657418675871,0.335679002821946,0.225047216500785
12,0.24,0.7,0.765389878685514,0.439398155151922,0.428798995876713,0.214439092862021,0.336590882808801,0.224959062289901
12,0.24,0.72,0.768857663275933,0.439091507596387,0.431356773068172,0.214220389525682,0.337500890207761,0.224871118070705
12,0.24,0.74,0.772324885566655,0.438784676518069,0.433915851558021,0.214001293687749,0.338409034008634,0.22478338283032
12,0.24,0.76,0.775791673327063,0.43847764579787,0.436476350193715,0.213781790235511,0.339315323133348,0.224695855562358
12,0.24,0.78,0.779258155079543,0.438170399184144,0.439038388642575,0.213561863917327,0.340219766436968,0.224608535266817
12,0.24,0.8,0.782724460144901,0.437862920287145,0.441602087436218,0.213341499337172,0.341122372708683,0.224521420949973
12,0.24,0.82,0.786190718688643,0.437555192573335,0.44416756801587,0.213120680949055,0.342023150672774,0.22443451162428
12,0.24,0.84,0.7896570617682,0.437247199359558,0.446734952778646,0.212899393051289,0.342922108989553,0.224347806308269
12,0.24,0.86,0.793123621381131,0.43693892380706,0.449304365124839,0.212677619780616,0.343819256256292,0.224261304026444
12,0.24,0.88,0.796590530514389,0.436630348915368,0.451875929506272,0.212455345106176,0.344714601008117,0.224175003809192
12,0.24,0.9,0.800057923194692,0.436321457515988,0.454449771475803,0.212232552823311,0.34560815171889,0.224088904692677
12,0.24,0.92,0.803525934540087,0.436012232265952,0.457026017738016,0.212009226547201,0.346499916802071,0.224003005718751
12,0.24,0.94,0.806994700812754,0.435702655641178,0.459604796201193,0.211785349706322,0.347389904611561,0.223917305934856
12,0.24,0.96,0.810464359473133,0.435392709929639,0.462186236030609,0.211560905535706,0.348278123442523,0.223831804393932
12,0.24,0.98,0.813935049235444,0.435082377224345,0.464770467703251,0.211335877070018,0.349164581532193,0.223746500154326
12,0.24,1,0.817406910124683,0.434771639416115,0.467357623064019,0.211110247136419,0.350049287060664,0.223661392279697
13,0.26,0.02,0.646074116646918,0.448628437863356,0.341674524540199,0.22093676487831,0.304399592106718,0.227691672985045
13,0.26,0.04,0.649632449916556,0.448290712520839,0.344254802232902,0.220703328302162,0.305377647683654,0.227587384218677
13,0.26,0.06,0.653186137614621,0.447953297068272,0.346832631507064,0.220469936088974,0.306353506107556,0.227483360979299
13,0.26,0.08,0.656735305781802,0.447616175860008,0.349408126503423,0.220236573992217,0.307327179278379,0.227379601867791
13,0.26,0.1,0.660280079844484,0.447279333262127,0.351981400871415,0.220003227764423,0.308298678973069,0.227276105497704
13,0.26,0.12,0.663820584661337,0.446942753647912,0.354552567812992,0.219769883152923,0.309268016848345,0.227172870494988
13,0.26,0.14,0.667356944568851,0.446606421393353,0.357121740125478,0.219536525895619,0.310235204443374,0.227069895497734
13,0.26,0.16,0.670889283425912,0.446270320872694,0.359689030243567,0.21930314171678,0.311200253182345,0.226967179155914
13,0.26,0.18,0.674417724657499,0.445934436454009,0.362254550280549,0.219069716322862,0.31216317437695,0.226864720131147
13,0.26,0.2,0.677942391297589,0.445598752494794,0.36481841206882,0.218836235398339,0.313123979228769,0.226762517096455
13,0.26,0.22,0.681463406031343,0.445263253337581,0.367380727199769,0.218602684601543,0.314082678831575,0.226660568736038
13,0.26,0.24,0.684980891236646,0.444927923305565,0.36994160706309,0.21836904956051,0.315039284173555,0.226558873745055
13,0.26,0.26,0.688494969025073,0.44459274669823,0.372501162885616,0.218135315868822,0.315993806139457,0.226457430829408
13,0.26,0.28,0.692005761282347,0.44425770778698,0.375059505769692,0.217901469081446,0.316946255512655,0.226356238705533
13,0.26,0.3,0.695513389708354,0.443922790810763,0.377616746731199,0.217667494710558,0.317896642977155,0.226255296100205
13,0.26,0.32,0.699017975856769,0.443587979971685,0.380172996737244,0.217433378221351,0.318844979119524,0.226154601750334
13,0.26,0.34,0.702519641174363,0.443253259430609,0.382728366743597,0.217199105027824,0.319791274430767,0.226054154402785
13,0.26,0.36,0.706018507040044,0.442918613302733,0.385282967731913,0.216964660488545,0.32073553930813,0.225953952814188
13,0.26,0.38,0.709514694803678,0.442584025653142,0.387836910746818,0.21673002990238,0.32167778405686,0.225853995750761
13,0.26,0.4,0.713008325824765,0.44224948049233,0.390390306932869,0.216495198504194,0.322618018891896,0.225754281988137
13,0.26,0.42,0.716499521510994,0.441914961771689,0.392943267571477,0.216260151460499,0.323556253939517,0.22565481031119
13,0.26,0.44,0.719988403356758,0.441580453378953,0.395495904117822,0.216024873865073,0.324492499238936,0.22555557951388
13,0.26,0.46,0.723475092981658,0.441245939133599,0.398048328237811,0.215789350734519,0.325426764743847,0.22545658839908
13,0.26,0.48,0.726959712169052,0.4409114027822,0.400600651845127,0.215553567003771,0.326359060323925,0.225357835778429
13,0.26,0.5,0.730442382904699,0.440576827993719,0.403152987138416,0.215317507521543,0.327289395766283,0.225259320472176
13,0.26,0.52,0.733923227415555,0.440242198354744,0.405705446638667,0.215081157045715,0.328217780776888,0.22516104130903
13,0.26,0.54,0.737402368208744,0.439907497364659,0.408258143226812,0.214844500238646,0.329144224981932,0.225062997126014
13,0.26,0.56,0.740879928110779,0.439572708430743,0.410811190181608,0.214607521662417,0.330068737929171,0.224965186768326
13,0.26,0.58,0.74435603030707,0.439237814863191,0.413364701217846,0.214370205773992,0.330991329089224,0.224867609089199
13,0.26,0.6,0.747830798381757,0.438902799870056,0.415918790524925,0.214132536920295,0.331912007856832,0.224770262949761
13,0.26,0.62,0.75130435635794,0.438567646552109,0.418473572805847,0.213894499333201,0.332830783552092,0.224673147218908
13,0.26,0.64,0.754776828738323,0.438232337897593,0.421029163316672,0.213656077124425,0.333747665421651,0.224576260773168
13,0.26,0.66,0.758248340546355,0.437896856776891,0.423585677906484,0.213417254280314,0.334662662639871,0.224479602496577
13,0.26,0.68,0.761719017367886,0.437561185937088,0.426143233057922,0.213178014656533,0.335575784309964,0.224383171280555
13,0.26,0.7,0.765188985393411,0.437225307996415,0.428701945928313,0.212938341972638,0.336487039465098,0.224286966023777
13,0.26,0.72,0.76865837146094,0.436889205438585,0.431261934391465,0.212698219806526,0.337396437069475,0.224190985632059
13,0.26,0.74,0.772127303099552,0.436552860607002,0.433823317080171,0.212457631588765,0.338303986019381,0.224095229018237
13,0.26,0.76,0.77559590857369,0.436216255698839,0.436386213429475,0.21221656059679,0.339209695144215,0.223999695102049
13,0.26,0.78,0.77906431692823,0.435879372758983,0.438950743720746,0.211974989948959,0.340113573207484,0.223904382810024
13,0.26,0.8,0.782532658034417,0.435542193673835,0.441517029126634,0.211732902598468,0.341015628907782,0.223809291075367
13,0.26,0.82,0.786001062636682,0.435204700164952,0.444085191756936,0.211490281327104,0.341915870879746,0.223714418837849
13,0.26,0.84,0.78946966240044,0.434866873782543,0.446655354705457,0.211247108738846,0.342814307694983,0.223619765043697
13,0.26,0.86,0.7929385899609,0.434528695898786,0.449227642097918,0.211003367253296,0.343710947862983,0.22352532864549
13,0.26,0.88,0.796407978972957,0.434190147700975,0.451802179140951,0.210759039098929,0.344605799832006,0.223431108602046
13,0.26,0.9,0.799877964162244,0.433851210184485,0.454379092172289,0.210514106306159,0.345498871989955,0.223337103878326
13,0.26,0.92,0.803348681377394,0.433511864145537,0.456958508712172,0.210268550700216,0.346390172665222,0.223243313445321
13,0.26,0.94,0.806820267643592,0.433172090173771,0.459540557516067,0.210022353893812,0.347279710127525,0.223149736279959
13,0.26,0.96,0.810292861217483,0.432831868644596,0.462125368628767,0.2097754972796,0.348167492588716,0.223056371364996
13,0.26,0.98,0.813766601643516,0.432491179711324,0.464713073439931,0.209527962022401,0.349053528203584,0.222963217688923
13,0.26,1,0.817241629811799,0.432150003297072,0.467303804741166,0.20927972905121,0.349937825070632,0.222870274245861
14,0.28,0.02,0.645879096410783,0.44742078286856,0.341553696371014,0.22012239909387,0.304325400039768,0.22729838377469
14,0.28,0.04,0.649435444655648,0.447054271498602,0.344133184456542,0.219868864155384,0.305302260199106,0.227185407343218
14,0.28,0.06,0.652987253385974,0.446688053835685,0.346710311305566,0.219615340335109,0.306276942080408,0.227072713500576
14,0.28,0.08,0.656534648378133,0.446322112889399,0.349285190930388,0.219361812133408,0.307249457447746,0.226960300755992
14,0.28,0.1,0.660077754817883,0.445956431675783,0.35185793687393,0.219108264043639,0.308219817943953,0.226848167632144
14,0.28,0.12,0.663616697346731,0.445590993212407,0.354428662253364,0.218854680547536,0.309188035093367,0.226736312664871
14,0.28,0.14,0.667151600107275,0.445225780513504,0.356997479802808,0.218601046110608,0.310154120304467,0.226624734402896
14,0.28,0.16,0.670682586787603,0.44486077658512,0.359564501915197,0.218347345177565,0.311118084872407,0.226513431407555
14,0.28,0.18,0.674209780664845,0.444495964420303,0.362129840683386,0.218093562167765,0.312079939981459,0.226402402252538
14,0.28,0.2,0.677733304647947,0.444131326994311,0.364693607940577,0.217839681470673,0.31303969670737,0.226291645523638
14,0.28,0.22,0.681253281319757,0.443766847259826,0.36725591530013,0.217585687441317,0.313997366019628,0.226181159818509
14,0.28,0.24,0.684769832978488,0.443402508142188,0.369816874194835,0.21733156439576,0.314952958783654,0.226070943746428
14,0.28,0.26,0.688283081678619,0.443038292534623,0.372376595915706,0.217077296606553,0.315906485762913,0.22596099592807
14,0.28,0.28,0.691793149271317,0.442674183293467,0.37493519165036,0.216822868298182,0.316857957620957,0.225851314995284
14,0.28,0.3,0.695300157444438,0.442310163233386,0.377492772521041,0.216568263642501,0.317807384923397,0.225741899590885
14,0.28,0.32,0.698804227762151,0.441946215122575,0.380049449622345,0.216313466754139,0.318754778139806,0.225632748368436
14,0.28,0.34,0.702305481704274,0.441582321677941,0.382605334058706,0.216058461685886,0.319700147645568,0.225523859992055
14,0.28,0.36,0.705804040705355,0.441218465560256,0.385160536981695,0.215803232424039,0.320643503723661,0.225415233136217
14,0.28,0.38,0.70930002619356,0.440854629369281,0.38771516962718,0.215547762883722,0.32158485656638,0.225306866485559
14,0.28,0.4,0.712793559629426,0.440490795638851,0.390269343352407,0.215292036904151,0.322524216277019,0.2251987587347
14,0.28,0.42,0.71628476254453,0.440126946831916,0.392823169673044,0.21503603824386,0.323461592871486,0.225090908588055
14,0.28,0.44,0.719773756580118,0.439763065335541,0.39537676030024,0.214779750575876,0.324396996279878,0.224983314759665
14,0.28,0.46,0.723260663525756,0.439399133455848,0.397930227177751,0.214523157482826,0.325330436348006,0.224875975973021
14,0.28,0.48,0.726745605358046,0.43903513341289,0.400483682519172,0.214266242451992,0.326261922838874,0.224768890960898
14,0.28,0.5,0.730228704279446,0.438671047335481,0.40303723884533,0.214008988870287,0.327191465434117,0.224662058465194
14,0.28,0.52,0.733710082757279,0.438306857255937,0.405591009021885,0.21375138001917,0.328119073735394,0.224555477236767
14,0.28,0.54,0.737189863562921,0.437942545104753,0.408145106297175,0.213493399069469,0.329044757265747,0.224449146035284
14,0.28,0.56,0.740668169811279,0.437578092705191,0.410699644340365,0.213235029076125,0.329968525470914,0.224343063629065
14,0.28,0.58,0.744145125000555,0.437213481767787,0.41325473727994,0.212976252972848,0.330890387720615,0.224237228794939
14,0.28,0.6,0.747620853052379,0.436848693884759,0.415810499742585,0.212717053566668,0.331810353309794,0.224131640318092
14,0.28,0.62,0.751095478352347,0.436483710524321,0.418367046892513,0.21245741353239,0.332728431459833,0.224026296991931
14,0.28,0.64,0.754569125791001,0.436118513024887,0.420924494471267,0.212197315406944,0.333644631319734,0.223921197617943
14,0.28,0.66,0.758041920805331,0.435753082589162,0.423482958838066,0.211936741583606,0.334558961967265,0.223816341005556
14,0.28,0.68,0.761513989420813,0.435387400278123,0.426042557010729,0.211675674306116,0.335471432410084,0.223711725972007
14,0.28,0.7,0.764985458294062,0.435021447004862,0.428603406707236,0.211414095662651,0.336382051586825,0.223607351342211
14,0.28,0.72,0.768456454756137,0.434655203528305,0.431165626387969,0.211151987579676,0.337290828368168,0.223503215948629
14,0.28,0.74,0.771927106856559,0.434288650446789,0.433729335298688,0.210889331815643,0.338197771557872,0.223399318631146
14,0.28,0.76,0.775397543408086,0.433921768191493,0.4362946535143,0.210626109954551,0.339102889893786,0.223295658236942
14,0.28,0.78,0.778867894032309,0.433554537019706,0.438861701983467,0.210362303399336,0.340006192048842,0.22319223362037
14,0.28,0.8,0.782338289206128,0.433186937007947,0.441430602574113,0.210097893365109,0.340907686632015,0.223089043642838
14,0.28,0.82,0.785808860309151,0.4328189480449,0.444001478119888,0.209832860872212,0.341807382189263,0.222986087172688
14,0.28,0.84,0.789279739672096,0.432450549824172,0.446574452467644,0.209567186739095,0.342705287204452,0.222883363085078
14,0.28,0.86,0.792751060626246,0.432081721836872,0.449149650525997,0.209300851575005,0.343601410100249,0.222780870261867
14,0.28,0.88,0.79622295755402,0.431712443363975,0.451727198315013,0.20903383577247,0.344495759239006,0.222678607591505
14,0.28,0.9,0.799695565940731,0.431342693468492,0.454307223017117,0.208766119499579,0.345388342923613,0.222576573968913
14,0.28,0.92,0.803169022427605,0.430972450987416,0.456889853029261,0.208497682692039,0.346279169398343,0.222474768295377
14,0.28,0.94,0.806643464866117,0.430601694523438,0.459475218016445,0.208228505045001,0.347168246849671,0.222373189478437
14,0.28,0.96,0.810119032373729,0.430230402436428,0.462063448966649,0.207958566004652,0.348055583407081,0.222271836431776
14,0.28,0.98,0.813595865391112,0.429858552834661,0.464654678247263,0.207687844759545,0.34894118714385,0.222170708075116
14,0.28,1,0.81707410574091,0.429486123565779,0.467249039663086,0.207416320231673,0.349825066077824,0.222069803334106
15,0.3,0.02,0.645682088025119,0.446200646388436,0.341431595380816,0.219299385996277,0.304250492644303,0.226901260392159
15,0.3,0.04,0.649236411263582,0.445804908489407,0.344010268549929,0.219025414618732,0.305226142713653,0.226779493870675
15,0.3,0.06,0.652786301808118,0.445409441176101,0.346586668349197,0.218751414756612,0.306199633458921,0.226658026419489
