"Repeat","beta_U","rho_A.l.","rho_I.l.","rho_Ah.l.","rho_Ih.l.","rho_Al.l.","rho_Il.l."
19,0.56,0.797,0.596,0.409,0.308,0.388,0.288
19,0.58,0.832,0.666,0.423,0.329,0.409,0.337
19,0.6,0.782,0.615,0.399,0.303,0.383,0.312
19,0.62,0.786,0.583,0.405,0.277,0.381,0.306
19,0.64,0.799,0.668,0.404,0.338,0.395,0.33
19,0.66,0.808,0.605,0.414,0.294,0.394,0.311
19,0.68,0.831,0.596,0.425,0.287,0.406,0.309
19,0.7,0.781,0.65,0.401,0.323,0.38,0.327
19,0.72,0.834,0.62,0.433,0.309,0.401,0.311
19,0.74,0.801,0.698,0.398,0.342,0.403,0.356
19,0.76,0.787,0.687,0.391,0.349,0.396,0.338
19,0.78,0.8,0.657,0.4,0.319,0.4,0.338
19,0.8,0.778,0.669,0.405,0.335,0.373,0.334
19,0.82,0.793,0.647,0.398,0.32,0.395,0.327
19,0.84,0.798,0.644,0.423,0.318,0.375,0.326
19,0.86,0.748,0.742,0.393,0.363,0.355,0.379
19,0.88,0.827,0.677,0.416,0.349,0.411,0.328
19,0.9,0.819,0.643,0.406,0.307,0.413,0.336
19,0.92,0.805,0.695,0.413,0.356,0.392,0.339
19,0.94,0.836,0.646,0.42,0.318,0.416,0.328
19,0.96,0.814,0.684,0.408,0.337,0.406,0.347
19,0.98,0.829,0.65,0.423,0.328,0.406,0.322
19,1,0.81,0.67,0.408,0.332,0.402,0.338
20,0.02,0.549,0.051,0.323,0.021,0.226,0.03
20,0.04,0.597,0.197,0.334,0.088,0.263,0.109
20,0.06,0.509,0.261,0.295,0.123,0.214,0.138
20,0.08,0.598,0.224,0.335,0.108,0.263,0.116
20,0.1,0.577,0.321,0.325,0.149,0.252,0.172
20,0.12,0.698,0.376,0.38,0.185,0.318,0.191
20,0.14,0.647,0.434,0.348,0.213,0.299,0.221
20,0.16,0.65,0.431,0.35,0.211,0.3,0.22
20,0.18,0.698,0.462,0.37,0.22,0.328,0.242
20,0.2,0.758,0.432,0.387,0.219,0.371,0.213
20,0.22,0.701,0.455,0.371,0.227,0.33,0.228
20,0.24,0.731,0.495,0.382,0.225,0.349,0.27
20,0.26,0.741,0.57,0.379,0.289,0.362,0.281
20,0.28,0.764,0.544,0.399,0.275,0.365,0.269
20,0.3,0.733,0.536,0.396,0.27,0.337,0.266
20,0.32,0.742,0.49,0.377,0.243,0.365,0.247
20,0.34,0.756,0.575,0.386,0.278,0.37,0.297
20,0.36,0.75,0.59,0.384,0.289,0.366,0.301
20,0.38,0.782,0.57,0.404,0.295,0.378,0.275
20,0.4,0.793,0.568,0.41,0.289,0.383,0.279
20,0.42,0.794,0.564,0.409,0.284,0.385,0.28
20,0.44,0.791,0.531,0.412,0.266,0.379,0.265
20,0.46,0.772,0.656,0.392,0.325,0.38,0.331
20,0.48,0.782,0.591,0.393,0.281,0.389,0.31
20,0.5,0.812,0.602,0.416,0.295,0.396,0.307
20,0.52,0.745,0.634,0.392,0.333,0.353,0.301
20,0.54,0.774,0.664,0.399,0.32,0.375,0.344
20,0.56,0.797,0.596,0.409,0.308,0.388,0.288
20,0.58,0.832,0.666,0.423,0.329,0.409,0.337
20,0.6,0.782,0.615,0.399,0.303,0.383,0.312
20,0.62,0.786,0.583,0.405,0.277,0.381,0.306
20,0.64,0.799,0.668,0.404,0.338,0.395,0.33
20,0.66,0.808,0.605,0.414,0.294,0.394,0.311
20,0.68,0.831,0.596,0.425,0.287,0.406,0.309
20,0.7,0.781,0.65,0.401,0.323,0.38,0.327
20,0.72,0.834,0.62,0.433,0.309,0.401,0.311
20,0.74,0.801,0.698,0.398,0.342,0.403,0.356
20,0.76,0.787,0.687,0.391,0.349,0.396,0.338
20,0.78,0.8,0.657,0.4,0.319,0.4,0.338
20,0.8,0.778,0.669,0.405,0.335,0.373,0.334
20,0.82,0.793,0.647,0.398,0.32,0.395,0.327
20,0.84,0.798,0.644,0.423,0.318,0.375,0.326
20,0.86,0.748,0.742,0.393,0.363,0.355,0.379
20,0.88,0.827,0.677,0.416,0.349,0.411,0.328
20,0.9,0.819,0.643,0.406,0.307,0.413,0.336
20,0.92,0.805,0.695,0.413,0.356,0.392,0.339
20,0.94,0.836,0.646,0.42,0.318,0.416,0.328
20,0.96,0.814,0.684,0.408,0.337,0.406,0.347
20,0.98,0.829,0.65,0.423,0.328,0.406,0.322
20,1,0.81,0.67,0.408,0.332,0.402,0.338
