"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.61,0.843364994601212,0.65938642233076,0.427595054337976,0.323170202266848,0.415769940263236,0.336216220063911
0.62,0.84372611899158,0.660777923898692,0.427705434920715,0.323963696239687,0.416020684070865,0.336814227659005
0.63,0.844059869079962,0.662121196569071,0.427805092357004,0.324731843540235,0.416254776722958,0.337389353028836
0.64,0.844367690116415,0.663418369588728,0.427894612675974,0.32547574181007,0.416473077440441,0.337942627778658
0.65,0.844650955804382,0.664671464302725,0.427974553611163,0.326196432725799,0.416676402193219,0.338475031576926
0.66,0.844910972561265,0.665882400730701,0.428045446180112,0.32689490534866,0.416865526381153,0.338987495382041
0.67,0.845148983450215,0.667053003649692,0.428107796147395,0.327572099231097,0.417041187302821,0.339480904418595
0.68,0.845366171812432,0.668185008226282,0.428162085381326,0.328228907300943,0.417204086431106,0.339956100925338
0.69,0.845563664626389,0.669280065236762,0.42820877311361,0.328866178541859,0.417354891512779,0.340413886694903
0.7,0.845742535617824,0.670339745910274,0.428248297110274,0.329484720486925,0.41749423850755,0.340855025423349
0.71,0.845903808142031,0.671365546426569,0.428281074761466,0.330085301540694,0.417622733380565,0.341280244885875
0.72,0.846048457857964,0.672358892097096,0.428307504096963,0.330668653143616,0.417740953761001,0.34169023895348
0.73,0.84617741521181,0.67332114125541,0.428327964733602,0.331235471791449,0.417849450478208,0.342085669463961
0.74,0.846291567746065,0.674253588880581,0.428342818760288,0.331786420921169,0.417948748985777,0.342467167959411
0.75,0.846391762248669,0.675157469975068,0.42835241156569,0.332322132673814,0.418039350682979,0.342835337301254
0.76,0.84647880675544,0.676033962716675,0.428357072613303,0.332843209543826,0.418121734142137,0.34319075317285
0.77,0.846553472417859,0.676884191402406,0.428357116168115,0.333350225923576,0.418196356249745,0.34353396547883
0.78,0.846616495247184,0.677709229200515,0.428352841978745,0.333843729551037,0.418263653268439,0.343865499649477
0.79,0.846668577744916,0.67851010072563,0.428344535918596,0.334324242867865,0.41832404182632,0.344185857857765
0.8,0.846710390428769,0.679287784450546,0.428332470589219,0.334792264294541,0.41837791983955,0.344495520156005
0.81,0.846742573262498,0.680043214967126,0.428316905888865,0.335248269428676,0.418425667373633,0.34479494553845
0.82,0.846765736997244,0.680777285107727,0.42829808954888,0.335692712172062,0.418467647448364,0.345084572935665
0.83,0.84678046443139,0.681490847937602,0.428276257640432,0.3361260257916,0.418504206790958,0.345364822146002
0.84,0.846787311595366,0.682184718627863,0.428251635053811,0.336548623918809,0.418535676541555,0.345636094709054
0.85,0.846786808867271,0.682859676217834,0.428224435952371,0.336960901492258,0.4185623729149,0.345898774725576
0.86,0.846779462024729,0.68351646527488,0.428194864203006,0.337363235646893,0.418584597821723,0.346153229627987
0.87,0.846765753237937,0.684155797459182,0.428163113784898,0.337755986553938,0.418602639453038,0.346399810905245
