"l1","alpha","beta_U","rho_A.l1.","rho_I.l1.","rho_Ah.l1.","rho_Ih.l1.","rho_Al.l1.","rho_Il.l1."
12,0.24,0.48,0.825179031772568,0.680693856628716,0.418512769484105,0.339146143521669,0.406666262288463,0.341547713107047
12,0.24,0.5,0.827143539638779,0.684091249500496,0.419270115569012,0.340918018722623,0.407873424069767,0.343173230777873
12,0.24,0.52,0.82889552082662,0.687164691845497,0.419944279277417,0.342524286093458,0.408951241549203,0.344640405752039
12,0.24,0.54,0.830457309255721,0.689946007394021,0.420543964460814,0.343981075370852,0.409913344794906,0.345964932023169
12,0.24,0.56,0.831848586657033,0.69246331878668,0.421076862616249,0.345302642681843,0.410771724040784,0.347160676104837
12,0.24,0.58,0.833086775046475,0.694741588398646,0.421549799767798,0.34650164328325,0.411536975278676,0.348239945115396
12,0.24,0.6,0.834187360344813,0.696803065800869,0.421968857835872,0.347589357490961,0.412218502508941,0.349213708309908
12,0.24,0.62,0.835164160659221,0.698667659969507,0.422339475471997,0.348575878838119,0.412824685187223,0.350091781131389
12,0.24,0.64,0.836029549802497,0.700353250450972,0.42266653226016,0.349470271561651,0.413363017542338,0.350882978889321
12,0.24,0.66,0.836794644388493,0.7018759487101,0.422954419365043,0.350280703033716,0.413840225023451,0.351595245676384
12,0.24,0.68,0.837469461125328,0.703250318596294,0.42320709907667,0.351014555612077,0.414262362048658,0.352235762984217
12,0.24,0.7,0.838063049600376,0.704489563085379,0.423428155212431,0.35167852149656,0.414634894387946,0.352811041588818
12,0.24,0.72,0.838583604817061,0.705605683067768,0.423620835956406,0.35227868348562,0.414962768860655,0.353326999582148
12,0.24,0.74,0.839038562932691,0.706609612863452,0.423788090416659,0.352820583981677,0.415250472516032,0.353789028881775
12,0.24,0.76,0.839434683006667,0.707511336282226,0.423932599944613,0.353309284162163,0.415502083062055,0.354202052120063
12,0.24,0.78,0.839778117060093,0.70831998636163,0.424056805072495,0.353749414889355,0.415721311987599,0.354570571472275
12,0.24,0.8,0.840074470341663,0.709043931365987,0.424162928774333,0.354145220656592,0.41591154156733,0.354898710709395
12,0.24,0.82,0.840328853368218,0.709690849187976,0.424252996634811,0.354500597646664,0.416075856733407,0.355190251541312
12,0.24,0.84,0.840545927044379,0.710267791936371,0.424328854412272,0.354819126798434,0.416217072632107,0.355448665137937
12,0.24,0.86,0.840729941950988,0.710781242202358,0.424392183402354,0.355104102631508,0.416337758548634,0.35567713957085
12,0.24,0.88,0.840884772716526,0.711237162258559,0.424444513943427,0.355358558459094,0.416440258773099,0.355878603799465
12,0.24,0.9,0.841013948241266,0.711641037248777,0.424487237351256,0.355585288520722,0.416526710890009,0.356055748728055
12,0.24,0.92,0.841120678424443,0.711997913264375,0.424521616525857,0.355786867485163,0.416599061898586,0.356211045779212
12,0.24,0.94,0.841207877945359,0.712312431068288,0.424548795436499,0.355965667706284,0.41665908250886,0.356346763362003
12,0.24,0.96,0.841278187566174,0.712588856115036,0.424569807659883,0.356123874558156,0.416708379906291,0.35646498155688
12,0.24,0.98,0.841333993354205,0.712831105420368,0.424585584120484,0.356263500128402,0.416748409233721,0.356567605291966
12,0.24,1,0.8413774441624,0.713042771754213,0.424596960160088,0.356386395508875,0.416780484002312,0.356656376245338
13,0.26,0.02,0.436683172844883,0.136059962192161,0.271780629550622,0.0653888166209213,0.16490254329426,0.07067114557124
13,0.26,0.04,0.516935884087803,0.239781796034323,0.301610171021687,0.116363261448078,0.215325713066116,0.123418534586246
13,0.26,0.06,0.574048957312188,0.315657433345472,0.322921854230397,0.153976136185482,0.251127103081791,0.161681297159991
13,0.26,0.08,0.617551218136251,0.374737805684945,0.339222750549093,0.183454239176158,0.278328467587157,0.191283566508788
13,0.26,0.1,0.651654269746316,0.421870587651204,0.352058416598898,0.207091111776659,0.299595853147418,0.214779475874545
13,0.26,0.12,0.679011941327491,0.460236285866982,0.362400448718621,0.226409939298546,0.31661149260887,0.233826346568436
13,0.26,0.14,0.701368863857339,0.491991892455936,0.370887064432415,0.24245411723144,0.330481799424925,0.249537775224496
13,0.26,0.16,0.719916510911161,0.518644821081875,0.377954485233969,0.255958588960389,0.341962025677192,0.262686232121486
13,0.26,0.18,0.735495942217834,0.541277915404986,0.383911244418895,0.267454650109325,0.351584697798939,0.273823265295661
13,0.26,0.2,0.748717854234023,0.560688238947996,0.388981980034169,0.277335418250995,0.359735874199854,0.283352820697
13,0.26,0.22,0.760036520388231,0.577475224678665,0.393334329532586,0.285897826023818,0.366702190855645,0.291577398654847
13,0.26,0.24,0.769796972729152,0.59209827856457,0.397096065924372,0.293370280712478,0.37270090680478,0.298727997852092
13,0.26,0.26,0.778266063096388,0.604915422727456,0.400366374964976,0.299931342150019,0.377899688131412,0.304984080577437
13,0.26,0.28,0.785653481997402,0.616209843026754,0.403223490411022,0.305722626494652,0.38242999158638,0.310487216532102
13,0.26,0.3,0.792126332324348,0.626208523134855,0.405729994404348,0.310857907612469,0.38639633792,0.315350615522386
13,0.26,0.32,0.797819454882227,0.635095580367661,0.407936579087192,0.315429658300308,0.389882875795035,0.319665922067353
13,0.26,0.34,0.802842886093857,0.643021978717041,0.409884768804805,0.319513832267156,0.392958117289052,0.323508146449885
13,0.26,0.36,0.807287337674839,0.65011271657309,0.411608924562252,0.323173414456615,0.395678413112587,0.326939302116475
13,0.26,0.38,0.811228285339659,0.656472222916215,0.413137742989074,0.326461094213559,0.398090542350585,0.330011128702656
13,0.26,0.4,0.814729062140249,0.662188461943123,0.41449539294748,0.329421303913862,0.400233669192769,0.332767158029261
13,0.26,0.42,0.817843228192688,0.667336092766917,0.415702388223122,0.332091791941988,0.402140839969566,0.335244300824929
13,0.26,0.44,0.820616406764836,0.671978928416889,0.416776265210285,0.334504849427638,0.403840141554551,0.337474078989251
13,0.26,0.46,0.823087721658027,0.676171868770466,0.417732114615173,0.336688276397785,0.405355607042853,0.339483592372681
13,0.26,0.48,0.825290933125615,0.679962434000563,0.418583002566583,0.338666149610083,0.406707930559032,0.341296284390481
13,0.26,0.5,0.827255343347624,0.683391991454012,0.419340307024703,0.340459437890494,0.407915036322921,0.342932553563518
13,0.26,0.52,0.829006523967073,0.686496744961742,0.4200139886634,0.342086499083523,0.408992535303673,0.344410245878219
13,0.26,0.54,0.83056690494659,0.689308538377679,0.420612810589137,0.343563484273774,0.409954094357452,0.345745054103904
13,0.26,0.56,0.831956254407394,0.691855512621339,0.421144517768215,0.344904668772379,0.410811736639179,0.34695084384896
13,0.26,0.58,0.833192072080778,0.69416264628481,0.421615984471453,0.346122724814952,0.411576087609325,0.348039921469858
13,0.26,0.6,0.834289913794532,0.696252203015188,0.422033336144592,0.347228947530762,0.412256577649941,0.349023255484426
13,0.26,0.62,0.835263660521917,0.69814410374316,0.422402050688617,0.348233443196035,0.4128616098333,0.349910660547125
13,0.26,0.64,0.836125742580764,0.699856237936239,0.422727043057451,0.349145286852541,0.413398699523314,0.350710951083698
13,0.26,0.66,0.836887327331999,0.70140472508342,0.423012736259278,0.349972654895119,0.413874591072721,0.351432070188301
13,0.26,0.68,0.837558477008856,0.702804135331078,0.423263121216417,0.350722937093012,0.414295355792439,0.352081198238066
13,0.26,0.7,0.838148281979388,0.704067676416908,0.423481807449515,0.351402831625665,0.414666474529872,0.352664844791243
13,0.26,0.72,0.838664973709885,0.705207352664415,0.423672066170237,0.352018426022349,0.414992907539647,0.353188926642066
13,0.26,0.74,0.839116020885067,0.706234100712395,0.423836867066805,0.352575266350881,0.415279153818262,0.353658834361514
13,0.26,0.76,0.839508211500089,0.707157905793269,0.423978909829713,0.353078416569924,0.415529301670376,0.354079489223345
13,0.26,0.78,0.839847723230333,0.707987901689113,0.424100651276363,0.353532509616044,0.41574707195397,0.354455392073069
13,0.26,0.8,0.840140183978086,0.708732456946011,0.424204328782439,0.353941791521753,0.415935855195647,0.354790665424258
13,0.26,0.82,0.840390724168117,0.709399249485815,0.424291980606358,0.354310159639152,0.416098743561759,0.355089089846663
13,0.26,0.84,0.840604022099622,0.709995331397064,0.42436546359478,0.354641195864353,0.416238558504842,0.355354135532711
13,0.26,0.86,0.840784343446902,0.710527185395854,0.424426468677103,0.354938195611728,0.416357874769799,0.355588989784125
13,0.26,0.88,0.840935575825156,0.711000774209367,0.424476534491344,0.355204193167457,0.416459041333812,0.355796581041911
13,0.26,0.9,0.841061259193041,0.711421583938883,0.424517059429858,0.355441983953483,0.416544199763183,0.3559795999854
13,0.26,0.92,0.841164612743869,0.711794662297066,0.424549312348744,0.355654144151724,0.416615300395124,0.356140518145343
13,0.26,0.94,0.841248558837749,0.712124652479637,0.424574442147637,0.35584304807081,0.416674116690112,0.356281604408828
13,0.26,0.96,0.841315744443585,0.712415823318933,0.424593486395558,0.356010883581321,0.416722258048027,0.356404939737612
13,0.26,0.98,0.841368560489764,0.71267209627231,0.424607379152372,0.356159665898165,0.416761181337391,0.356512430374145
13,0.26,1,0.841409159463091,0.712897069718492,0.424616958113363,0.356291249948953,0.416792201349728,0.356605819769538
14,0.28,0.02,0.43631794987648,0.135218725095043,0.271590680930748,0.0648388844557838,0.164727268945732,0.0703798406392591
14,0.28,0.04,0.516607180706029,0.238718369379434,0.301413560607672,0.115628282767128,0.215193620098357,0.123090086612305
14,0.28,0.06,0.573723154851477,0.314398372822086,0.322726307982275,0.153109819631511,0.250996846869202,0.161288553190575
14,0.28,0.08,0.617257609426052,0.373380422040035,0.339046285523617,0.182524490819063,0.278211323902435,0.190855931220972
14,0.28,0.1,0.651404144339466,0.420472864473782,0.351907904373935,0.206137678255174,0.299496239965531,0.214335186218608
14,0.28,0.12,0.678807668134409,0.458832244496532,0.362277450356711,0.225455873644747,0.316530217777698,0.233376370851785
14,0.28,0.14,0.701208828872546,0.490601831507316,0.370790730263255,0.241512938239784,0.33041809860929,0.249088893267531
14,0.28,0.16,0.719797371444297,0.51728093786653,0.377882895949666,0.255038218679461,0.341914475494631,0.262242719187069
14,0.28,0.18,0.735413704373684,0.53994749547371,0.38386206031269,0.266559645717423,0.351551644060995,0.273387849756287
14,0.28,0.2,0.748668399898546,0.55939552555018,0.388952762984154,0.276468276190737,0.359715636914392,0.282927249359443
14,0.28,0.22,0.760015864396624,0.576222545800093,0.393322702963403,0.28505976461859,0.366693161433222,0.291162781181503
14,0.28,0.24,0.769801383191311,0.590886742789077,0.397099791731478,0.292561720480472,0.372701591459832,0.298325022308605
14,0.28,0.26,0.778292110650395,0.603745357612129,0.400383386786994,0.299152206088788,0.377908723863402,0.304593151523341
14,0.28,0.28,0.785698051753172,0.615081075940555,0.403251903643717,0.304972530598272,0.382446148109455,0.310108545342282
14,0.28,0.3,0.792186616396545,0.625120563624084,0.405768103875197,0.310136283068453,0.386418512521348,0.314984280555631
14,0.28,0.32,0.797892935245652,0.634047739779991,0.407982850394797,0.31473583039104,0.389910084850856,0.31931190938895
14,0.28,0.34,0.802927313137525,0.64201344916704,0.409937826681408,0.318847071404544,0.392989486456117,0.323166377762496
14,0.28,0.36,0.807380707432189,0.649142623167636,0.41166754014614,0.32253296904407,0.395713167286049,0.326609654123566
14,0.28,0.38,0.811328817018845,0.655539658172131,0.413200821054797,0.325846211531244,0.398127995964048,0.329693446640887
14,0.28,0.4,0.814835176802244,0.661292508224425,0.414561959655821,0.328831243048343,0.400273217146423,0.332461265176082
14,0.28,0.42,0.817953528976995,0.666475836599983,0.415771579669336,0.331525831405613,0.402181949307659,0.33495000519437
14,0.28,0.44,0.820729660805299,0.671153469271905,0.416847316884449,0.333962291228646,0.40388234392085,0.337191178043259
14,0.28,0.46,0.823202843686422,0.675380324065814,0.417804351794369,0.33616844774556,0.405398491892053,0.339211876320254
14,0.28,0.48,0.82540697068266,0.679203941534552,0.418655831606758,0.338168403059117,0.406751139075902,0.341035538475435
14,0.28,0.5,0.827371463482628,0.68266571009709,0.41941320749339,0.339983150472183,0.407958255989238,0.342682559624907
14,0.28,0.52,0.829122001292416,0.685801854189995,0.420086506242827,0.341631070803165,0.409035495049589,0.344170783386831
14,0.28,0.54,0.83068111091157,0.688644237055172,0.420684550676364,0.343128336233177,0.409996560235207,0.345515900821995
14,0.28,0.56,0.832068647661783,0.691221017318857,0.421215139700931,0.344489241098147,0.410853507960852,0.34673177622071
14,0.28,0.58,0.833302189808001,0.693557189338757,0.421685196312725,0.345726474516992,0.411616993495276,0.347830714821766
14,0.28,0.6,0.834397363905608,0.695675030471423,0.422100889965667,0.346851346376881,0.412296473939941,0.348823684094543
14,0.28,0.62,0.835368114612777,0.697594473288733,0.422467738295119,0.347873975661487,0.412900376317658,0.349720497627246
14,0.28,0.64,0.836226929566768,0.69933341689216,0.422790692110411,0.348803448184331,0.413436237456357,0.350529968707829
14,0.28,0.66,0.836985027683798,0.700907988510139,0.423074206748218,0.34964794931746,0.41391082093558,0.351260039192679
14,0.28,0.68,0.837652517523185,0.702332764282808,0.423322302246908,0.350414876170779,0.414330215276277,0.35191788811203
14,0.28,0.7,0.838238531026791,0.703620956369575,0.423538614312408,0.351110932795904,0.414699916714383,0.352510023573671
14,0.28,0.72,0.838751336908818,0.704784572133624,0.423726437663891,0.351742211298987,0.415024899244927,0.353042360834637
14,0.28,0.74,0.839198437158297,0.70583455007157,0.423888763047294,0.352314261204268,0.415309674111003,0.353520288867302
14,0.28,0.76,0.839586649474986,0.70678087629733,0.424028308967176,0.35283214898022,0.41555834050781,0.35394872731711
14,0.28,0.78,0.839922177949504,0.707632684705424,0.424147548998365,0.353300509297547,0.415774628951139,0.354332175407877
14,0.28,0.8,0.840210673890993,0.708398343391385,0.424248735387571,0.35372358931375,0.415961938503422,0.354674754077636
14,0.28,0.82,0.840457288377909,0.709085529466073,0.42433391953329,0.354105287057762,0.416123368844619,0.354980242408311
14,0.28,0.84,0.840666717842474,0.709701294043658,0.424404969833689,0.354449184808856,0.416261748008784,0.355252109234801
14,0.28,0.86,0.840843243783745,0.710252118892465,0.42446358731183,0.354758578218119,0.416379656471915,0.355493540674346
14,0.28,0.88,0.84099076752791,0.710743965999948,0.424511319361849,0.355036501801287,0.416479448166061,0.355707464198661
14,0.28,0.9,0.841112840809327,0.71118232110741,0.424549571905596,0.3552857513335,0.416563268903732,0.35589656977391
14,0.28,0.92,0.841212692825795,0.711572232108164,0.424579620204432,0.355508903595278,0.416633072621363,0.356063328512886
14,0.28,0.94,0.841293254321712,0.711918343068288,0.424602618533658,0.355708333851591,0.416690635788054,0.356210009216697
14,0.28,0.96,0.841357179169203,0.712224924516648,0.42461960889585,0.35588623138956,0.416737570273353,0.356338693127089
14,0.28,0.98,0.841406863847072,0.71249590055642,0.424631528923245,0.356044613393142,0.416775334923827,0.356451287163277
14,0.28,1,0.841444465157982,0.712734873270586,0.424639219097117,0.356185337393358,0.416805246060864,0.356549535877228
15,0.3,0.02,0.435946158884328,0.134368203821619,0.271398309247952,0.0642842958232975,0.164547849636375,0.0700839079983215
15,0.3,0.04,0.516276238021046,0.237648959913309,0.301215641146847,0.114889040940743,0.215060596874199,0.122759918972566
15,0.3,0.06,0.573394847427763,0.313130250542538,0.322529171233437,0.15223691785002,0.250865676194326,0.160893332692519
15,0.3,0.08,0.616961190890059,0.372010652717616,0.338868051332651,0.181585865840322,0.278093139557408,0.190424786877294
15,0.3,0.1,0.651151207222799,0.419059974290627,0.351755633355943,0.205173496817647,0.299395573866856,0.21388647747298
15,0.3,0.12,0.678600784619451,0.457410752718541,0.36215282889207,0.224489561579972,0.316447955727381,0.232921191138568
15,0.3,0.14,0.701046515947973,0.489192450880836,0.370692988303127,0.240558316569964,0.330353527644846,0.248634134310871
15,0.3,0.16,0.719676367689594,0.515896199237046,0.377810162653336,0.254103447061045,0.341866205036257,0.261792752176
15,0.3,0.18,0.735330063179297,0.538594950531903,0.38381202342405,0.265649466482509,0.351518039755247,0.272945484049394
15,0.3,0.2,0.748618027109836,0.558079630265215,0.388922997619008,0.275585330300869,0.359695029490828,0.282494299964345
15,0.3,0.22,0.759994782664112,0.574945799507595,0.393310836096482,0.284205384059815,0.36668394656763,0.290740415447781
15,0.3,0.24,0.76980585718733,0.589650393676092,0.397103582156103,0.29173641618037,0.372702275031228,0.297913977495722
15,0.3,0.26,0.778318699712242,0.602549848510401,0.400400760457621,0.298355973950291,0.377917939254621,0.30419387456011
15,0.3,0.28,0.785743624219053,0.613926330793594,0.403280965127782,0.30420504631442,0.382462659091271,0.309721284479174
15,0.3,0.3,0.792248343853758,0.624006174104139,0.405807135042505,0.309397027524042,0.386441208811253,0.314609146580097
15,0.3,0.32,0.797968276630934,0.632973088131574,0.4080303024824,0.31402417096096,0.389937974148535,0.318948917170614
15,0.3,0.34,0.80301399420256,0.640977789626449,0.409992309179597,0.318162314791899,0.393021685022963,0.32281547483455
15,0.3,0.36,0.80747669864465,0.648145136074808,0.411727808451057,0.321874395509212,0.395748890193594,0.326270740565596
15,0.3,0.38,0.811432311587539,0.654579485851421,0.413265763975881,0.325213096821249,0.398166547611659,0.329366389030172
15,0.3,0.4,0.814944569720093,0.660368778566277,0.414630587368268,0.328222872130082,0.400313982351825,0.332145906436196
15,0.3,0.42,0.818067397514875,0.665587678277819,0.415843012410161,0.330941506707103,0.402224385104714,0.334646171570716
15,0.3,0.44,0.820846746623678,0.670300021238231,0.416920774520476,0.333401337192944,0.403925972103201,0.336898684045287
15,0.3,0.46,0.823322036580598,0.6745607411253,0.417879144292426,0.33563021291334,0.405442892288171,0.33893052821196
15,0.3,0.48,0.825527293894815,0.678417397229123,0.418731350381648,0.337652260506963,0.406795943513168,0.34076513672216
15,0.3,0.5,0.827492060472172,0.681911397759252,0.419488917580553,0.339488497173255,0.408003142891619,0.342422900585997
15,0.3,0.52,0.829242123838513,0.685078986762688,0.420161939229477,0.341157326300779,0.409080184609036,0.343921660461909
15,0.3,0.54,0.830800108418268,0.687952046099141,0.420759298320871,0.342674940897708,0.410040810097397,0.345277105201433
15,0.3,0.56,0.832185957540499,0.69055875150545,0.42128884817145,0.344055654154977,0.410897109369049,0.346503097350473
15,0.3,0.58,0.833417328820638,0.69292411264001,0.42175756098007,0.345312171975976,0.411659767840568,0.347611940664035
15,0.3,0.6,0.834509920361938,0.695070420198578,0.422171650690855,0.346455818953833,0.412338269671083,0.348614601244745
15,0.3,0.62,0.835477741326636,0.697017618087262,0.422536675157841,0.347496726754199,0.412941066168795,0.349520891333062
15,0.3,0.64,0.836333337486248,0.698783614770545,0.42285762153059,0.348443991945875,0.413475715955658,0.35033962282467
15,0.3,0.66,0.837087980120636,0.700384544957486,0.423138977958326,0.349305808855548,0.41394900216231,0.351078736101938
15,0.3,0.68,0.837751824915697,0.701834990514259,0.423384794077891,0.350089581892017,0.414367030837806,0.351745408622242
15,0.3,0.7,0.838334046178889,0.703148167726745,0.423598732260615,0.350802020906636,0.414735313918274,0.352346146820109
15,0.3,0.72,0.838842950654935,0.704336086658586,0.423784111210537,0.351449222469333,0.415058839444397,0.352886864189253
15,0.3,0.74,0.83928607441042,0.70540968726642,0.423943943205574,0.352036739398243,0.415342131204846,0.353372947868176
15,0.3,0.76,0.839670265613565,0.706378956076453,0.424080966035248,0.352569640452078,0.415589299578317,0.353809315624375
15,0.3,0.78,0.84000175552479,0.707253026543802,0.424197670499157,0.353052561752488,0.415804085025633,0.354200464791314
15,0.3,0.8,0.840286219605548,0.708040265669289,0.424296324178675,0.353489751229589,0.415989895426873,0.354550514439701
15,0.3,0.82,0.840528830324536,0.708748349008105,0.424378992072182,0.35388510716293,0.416149838252354,0.354863241845175
15,0.3,0.84,0.840734302974879,0.709384325848126,0.424447554585215,0.354242211711178,0.416286748389664,0.355142114136948
15,0.3,0.86,0.840906935599832,0.709954676045421,0.424503723286337,0.354564360177996,0.416403212313495,0.355390315867425
15,0.3,0.88,0.841050643947797,0.710465359766795,0.424549054773543,0.354854586642245,0.416501589174254,0.35561077312455
15,0.3,0.9,0.841168992232056,0.710921861193749,0.424584962941749,0.355115686482491,0.416584029290307,0.355806174711258
15,0.3,0.92,0.841265220350303,0.711329227080452,0.424612729896928,0.355350236244606,0.416652490453375,0.355978990835847
15,0.3,0.94,0.841342268118976,0.711692100923923,0.424633515725108,0.355560611233874,0.416708752393868,0.356131489690048
15,0.3,0.96,0.841402796993645,0.712014753392232,0.424648367293153,0.35574900115677,0.416754429700493,0.356265752235462
15,0.3,0.98,0.841449209676298,0.712301109562226,0.424658226231985,0.355917424090393,0.416790983444312,0.356383685471833
15,0.3,1,0.841483667950807,0.712554773438607,0.424663936230715,0.356067739017844,0.416819731720092,0.356487034420763
16,0.32,0.02,0.435567506558123,0.133508066625622,0.27120341809491,0.0637249167805122,0.164364088463214,0.0697831498451092
16,0.32,0.04,0.515942960199484,0.236573415925865,0.301016374627449,0.114145452139719,0.214926585572035,0.122427963786145
16,0.32,0.06,0.573064007254038,0.311852979690979,0.322330425698183,0.151357364017677,0.250733581555855,0.160495615673303
16,0.32,0.08,0.616661924391814,0.370628346284515,0.338688023066305,0.180638250372204,0.277973901325509,0.189990095912311
16,0.32,0.1,0.650895413890873,0.417631696073847,0.351601574837088,0.204198404426917,0.299293839053785,0.213433291646931
16,0.32,0.12,0.678391244410493,0.455971521109636,0.36202655472489,0.223510792864344,0.316364689685603,0.232460728245292
16,0.32,0.14,0.700881880674864,0.487763396214925,0.370593810494116,0.239589998156904,0.330288070180748,0.248173398058021
16,0.32,0.16,0.719553460299905,0.514490190155876,0.377736260760529,0.25315397993029,0.341817199539375,0.261336210225585
16,0.32,0.18,0.735244986780908,0.537219809194914,0.383761114127519,0.264723781669853,0.351483872653388,0.272496027525061
16,0.32,0.2,0.748566713376535,0.556740029405191,0.388892670390924,0.274686216463238,0.359674042985611,0.282053812941954
16,0.32,0.22,0.759973263471386,0.57364441342985,0.393298722288351,0.283334289591736,0.366674541183036,0.290310123838114
16,0.32,0.24,0.769810394809697,0.588388613341215,0.397107438056135,0.290893944749508,0.372702956753562,0.297494668591707
16,0.32,0.26,0.77834584292936,0.601328234774812,0.400418504752842,0.297542196326317,0.377927338176518,0.303786038448494
16,0.32,0.28,0.785790225102705,0.612744906555241,0.403310691832125,0.303419699535365,0.38247953327058,0.309325207019876
16,0.32,0.3,0.79231155377797,0.622864615224501,0.40584711323085,0.308639643554373,0.38646444054712,0.314224971670128
16,0.32,0.32,0.798045531654414,0.631870849547629,0.408078969104091,0.313294160432119,0.389966562550323,0.31857668911551
16,0.32,0.34,0.803102995475401,0.639914189266101,0.41004825848614,0.317459021681976,0.393054736989261,0.322455167584125
16,0.32,0.36,0.807575391004279,0.647119410890043,0.411789780043373,0.321197132770397,0.395785610960907,0.325922278119645
16,0.32,0.38,0.811538862098451,0.653590829191049,0.413332630600564,0.324561169379259,0.398206231497887,0.32902965981179
16,0.32,0.4,0.815057347097992,0.659416364926018,0.41470134308191,0.327595591441795,0.400356004016082,0.331820773484223
16,0.32,0.42,0.818184952902201,0.664670679439137,0.415916761430888,0.33033819964143,0.402268191471312,0.334332479797706
16,0.32,0.44,0.820967795908339,0.669417616496459,0.416996720909843,0.332821351083236,0.403971074998496,0.336596265413223
16,0.32,0.46,0.823445444292224,0.673712123446579,0.417956582508724,0.335072918029836,0.405488861783499,0.338639205416743
16,0.32,0.48,0.825652058625577,0.677601776602396,0.418809656688148,0.337117050800326,0.406842401937429,0.34048472580207
16,0.32,0.5,0.827617301724098,0.681128002622993,0.419567542261451,0.33897478987373,0.408049759462647,0.342153212749263
16,0.32,0.52,0.829367070179127,0.684327064122525,0.420240399551687,0.340664560777025,0.40912667062744,0.3436625033455
16,0.32,0.54,0.830924086820948,0.687230860770982,0.420837172174701,0.342202577055932,0.410086914646247,0.34502828371505
16,0.32,0.56,0.832308383788915,0.68986758479263,0.421365768323573,0.343603170573955,0.410942615465342,0.346264414218674
16,0.32,0.58,0.833537698864,0.692262260664509,0.421833209875624,0.344879063914471,0.411704488988376,0.347383196750038
16,0.32,0.6,0.834627802517335,0.694437192043971,0.422245755746419,0.346041596325664,0.412382046770916,0.348395595718307
16,0.32,0.62,0.835592769234978,0.696412333866617,0.422609004492572,0.347100912137186,0.412983764742407,0.349311421729431
16,0.32,0.64,0.836445203738523,0.698205603700706,0.422927980088398,0.348066118670415,0.413517223650125,0.350139485030291
16,0.32,0.66,0.837196430480779,0.699833143498204,0.423207203979341,0.348945419204007,0.413989226501438,0.350887724294197
16,0.32,0.68,0.837856653075253,0.701309540614018,0.423450755882425,0.349746225429753,0.414405897192828,0.351563315184266
16,0.32,0.7,0.838435088986626,0.702648015204893,0.423662325313344,0.350475252958042,0.414772763673282,0.352172762246851
16,0.32,0.72,0.838940083771655,0.703860579744396,0.423845255436624,0.351138602746914,0.41509482833503,0.352721976997482
16,0.32,0.74,0.839379208345518,0.704958175308975,0.424002580534004,0.351741830788851,0.415376627811514,0.353216344520124
16,0.32,0.76,0.839759342105289,0.705950788434155,0.424137058147712,0.352290007961579,0.415622283957577,0.353660780472576
16,0.32,0.78,0.840086744230965,0.706847551658393,0.424251196765524,0.352787771608014,0.415835547465441,0.35405978005038
16,0.32,0.8,0.840367115075566,0.707656830326215,0.424347279762355,0.353239370136893,0.416019835313212,0.354417460189322
16,0.32,0.82,0.840605649226972,0.708386297782573,0.424427386190694,0.353648701715157,0.416178263036278,0.354737596067416
16,0.32,0.84,0.84080708155808,0.709043000734234,0.424493408912929,0.354019347944329,0.41631367264515,0.355023652789906
16,0.32,0.86,0.840975727365407,0.70963341626402,0.424547070487792,0.354354603267578,0.416428656877615,0.355278812996442
16,0.32,0.88,0.841115517519137,0.710163501746336,0.424589937156969,0.354657500734918,0.416525580362169,0.355506001011418
16,0.32,0.9,0.841230029401848,0.7106387387171,0.424623431223424,0.354930834655906,0.416606598178424,0.355707904061193
16,0.32,0.92,0.841322514292613,0.711064171589573,0.424648842067895,0.355177180588146,0.416673672224718,0.355886991001427
16,0.32,0.94,0.841395921752813,0.711444441973329,0.424667336012488,0.355398913042539,0.416728585740324,0.356045528930791
16,0.32,0.96,0.841452921486069,0.711783819241302,0.424679965208941,0.355598221230041,0.416772956277128,0.356185598011262
16,0.32,0.98,0.841495923074141,0.712086227895643,0.424687675702744,0.355777123127578,0.416808247371397,0.356309104768065
16,0.32,1,0.841527093930917,0.712355272203583,0.424691314802048,0.355937478101082,0.416835779128869,0.356417794102501
17,0.34,0.02,0.435181685522119,0.132637969496511,0.271005906559221,0.0631606095961193,0.164175778962898,0.0694773599003921
17,0.34,0.04,0.515607237264602,0.235491565990842,0.300815718065113,0.113397423117123,0.214791519199488,0.122094142873719
17,0.34,0.06,0.572730605868397,0.310566472072175,0.322130052723124,0.15047109030243,0.250600553145273,0.160095381769746
17,0.34,0.08,0.61635977109115,0.369233348988022,0.338506175347078,0.179681528713865,0.277853595744072,0.189551820274158
17,0.34,0.1,0.650636718855784,0.416187804604004,0.35144569946999,0.203212234842755,0.299191019385794,0.212975569761249
17,0.34,0.12,0.678178999971554,0.454514253878285,0.361898597508408,0.22251935249982,0.316280402463147,0.231994901378466
17,0.34,0.14,0.700714877410513,0.486314304435652,0.370493167996559,0.238607722540256,0.330221709413954,0.247706581895396
17,0.34,0.16,0.719428608735227,0.513062484454262,0.377661164941465,0.252189515063342,0.341767443793762,0.26087296939092
17,0.34,0.18,0.735158442276684,0.535821586514204,0.383709312153798,0.263782250863984,0.351449130122886,0.272039335650219
17,0.34,0.2,0.748514435396654,0.555376183308913,0.388861767266749,0.273770559289562,0.359652668129905,0.281605624019351
17,0.34,0.22,0.759951294606314,0.572317796856226,0.39328635461732,0.282446073649939,0.366664939988995,0.289871723206286
17,0.34,0.24,0.769814996044007,0.587100763246806,0.397111360259045,0.290033868830177,0.372703635784962,0.297066894416629
17,0.34,0.26,0.778373553284917,0.600079832844713,0.400436628699471,0.296710408076805,0.377936924585446,0.303369424767908
