"l1","alpha","lamda1","rho_A.l1.","rho_I.l1."
11,0.22,0.74,0.689845243107601,0.571816452804529
11,0.22,0.76,0.68987974712796,0.571812828472259
11,0.22,0.78,0.68991425538468,0.571809202405217
11,0.22,0.8,0.689948767949837,0.571805574583167
11,0.22,0.82,0.689983284895883,0.571801944985741
11,0.22,0.84,0.69001780629564,0.57179831359244
11,0.22,0.86,0.690052332222306,0.571794680382631
11,0.22,0.88,0.690086862749459,0.571791045335545
11,0.22,0.9,0.690121397951062,0.571787408430278
11,0.22,0.92,0.690155937901461,0.57178376964579
11,0.22,0.94,0.690190482675395,0.571780128960902
11,0.22,0.96,0.690225032347993,0.571776486354296
11,0.22,0.98,0.690259586994783,0.57177284180451
11,0.22,1,0.69029414669169,0.571769195289945
12,0.24,0.02,0.688586602830314,0.571580538564698
12,0.24,0.04,0.688620985109915,0.571576602517678
12,0.24,0.06,0.688655369322528,0.571572665171325
12,0.24,0.08,0.688689755529487,0.571568726506849
12,0.24,0.1,0.688724143792409,0.571564786505341
12,0.24,0.12,0.688758534173196,0.571560845147776
12,0.24,0.14,0.688792926734035,0.571556902415008
12,0.24,0.16,0.688827321537404,0.571552958287772
12,0.24,0.18,0.688861718646072,0.57154901274668
12,0.24,0.2,0.688896118123103,0.571545065772222
12,0.24,0.22,0.688930520031856,0.571541117344764
12,0.24,0.24,0.688964924435991,0.571537167444547
12,0.24,0.26,0.688999331399471,0.571533216051688
12,0.24,0.28,0.689033740986561,0.571529263146176
12,0.24,0.3,0.689068153261835,0.571525308707871
12,0.24,0.32,0.689102568290177,0.571521352716505
12,0.24,0.34,0.689136986136784,0.57151739515168
12,0.24,0.36,0.689171406867167,0.571513435992865
12,0.24,0.38,0.689205830547157,0.571509475219399
12,0.24,0.4,0.689240257242906,0.571505512810486
12,0.24,0.42,0.689274687020888,0.571501548745192
12,0.24,0.44,0.689309119947905,0.571497583002453
12,0.24,0.46,0.689343556091089,0.571493615561063
12,0.24,0.48,0.689377995517904,0.571489646399679
12,0.24,0.5,0.689412438296149,0.57148567549682
12,0.24,0.52,0.68944688449396,0.57148170283086
12,0.24,0.54,0.689481334179817,0.571477728380034
12,0.24,0.56,0.689515787422544,0.571473752122433
12,0.24,0.58,0.68955024429131,0.571469774036003
12,0.24,0.6,0.689584704855637,0.571465794098544
12,0.24,0.62,0.689619169185398,0.571461812287708
12,0.24,0.64,0.689653637350825,0.571457828580998
12,0.24,0.66,0.689688109422509,0.57145384295577
12,0.24,0.68,0.689722585471402,0.571449855389225
12,0.24,0.7,0.689757065568825,0.571445865858414
12,0.24,0.72,0.689791549786467,0.571441874340232
12,0.24,0.74,0.689826038196391,0.571437880811421
12,0.24,0.76,0.689860530871032,0.571433885248563
12,0.24,0.78,0.68989502788321,0.571429887628084
12,0.24,0.8,0.689929529306123,0.57142588792625
12,0.24,0.82,0.689964035213358,0.571421886119167
12,0.24,0.84,0.689998545678892,0.571417882182776
12,0.24,0.86,0.69003306077709,0.571413876092854
12,0.24,0.88,0.69006758058272,0.571409867825016
12,0.24,0.9,0.690102105170947,0.571405857354707
12,0.24,0.92,0.690136634617339,0.571401844657204
12,0.24,0.94,0.690171168997872,0.571397829707615
12,0.24,0.96,0.690205708388935,0.571393812480876
12,0.24,0.98,0.690240252867328,0.571389792951748
12,0.24,1,0.690274802510271,0.57138577109482
13,0.26,0.02,0.688567535783752,0.571209071369861
13,0.26,0.04,0.68860190342035,0.57120476686997
13,0.26,0.06,0.688636273060944,0.571200460832002
13,0.26,0.08,0.688670644767559,0.571196153234288
13,0.26,0.1,0.688705018602514,0.571191844055018
13,0.26,0.12,0.688739394628425,0.57118753327224
13,0.26,0.14,0.688773772908204,0.571183220863856
13,0.26,0.16,0.688808153505065,0.571178906807625
13,0.26,0.18,0.688842536482526,0.571174591081155
13,0.26,0.2,0.688876921904409,0.571170273661909
13,0.26,0.22,0.688911309834847,0.571165954527198
13,0.26,0.24,0.688945700338283,0.571161633654183
13,0.26,0.26,0.688980093479476,0.571157311019874
13,0.26,0.28,0.689014489323502,0.571152986601126
13,0.26,0.3,0.689048887935754,0.571148660374637
13,0.26,0.32,0.689083289381952,0.571144332316951
13,0.26,0.34,0.68911769372814,0.571140002404453
13,0.26,0.36,0.689152101040689,0.57113567061337
13,0.26,0.38,0.689186511386305,0.571131336919766
13,0.26,0.4,0.689220924832026,0.571127001299545
13,0.26,0.42,0.689255341445228,0.571122663728444
13,0.26,0.44,0.689289761293628,0.571118324182039
13,0.26,0.46,0.689324184445287,0.571113982635736
13,0.26,0.48,0.689358610968611,0.571109639064774
13,0.26,0.5,0.689393040932359,0.571105293444223
13,0.26,0.52,0.689427474405639,0.571100945748979
13,0.26,0.54,0.689461911457918,0.571096595953768
13,0.26,0.56,0.689496352159021,0.571092244033139
13,0.26,0.58,0.689530796579137,0.571087889961468
13,0.26,0.6,0.689565244788819,0.57108353371295
13,0.26,0.62,0.689599696858991,0.571079175261604
13,0.26,0.64,0.689634152860948,0.571074814581263
13,0.26,0.66,0.689668612866361,0.571070451645583
13,0.26,0.68,0.689703076947282,0.571066086428033
13,0.26,0.7,0.689737545176143,0.571061718901895
13,0.26,0.72,0.689772017625765,0.571057349040265
13,0.26,0.74,0.689806494369357,0.571052976816048
13,0.26,0.76,0.689840975480521,0.57104860220196
13,0.26,0.78,0.689875461033257,0.571044225170521
13,0.26,0.8,0.689909951101964,0.571039845694058
13,0.26,0.82,0.689944445761446,0.571035463744701
13,0.26,0.84,0.689978945086916,0.571031079294383
13,0.26,0.86,0.690013449153995,0.571026692314833
13,0.26,0.88,0.690047958038723,0.571022302777581
13,0.26,0.9,0.690082471817556,0.571017910653951
13,0.26,0.92,0.690116990567376,0.571013515915064
13,0.26,0.94,0.690151514365489,0.571009118531828
13,0.26,0.96,0.690186043289634,0.571004718474947
13,0.26,0.98,0.690220577417981,0.571000315714908
13,0.26,1,0.690255116829143,0.570995910221986
14,0.28,0.02,0.688548131389598,0.570831410023818
14,0.28,0.04,0.688582484096591,0.570826730169286
14,0.28,0.06,0.688616838879455,0.570822048512354
14,0.28,0.08,0.688651195800946,0.57081736502817
14,0.28,0.1,0.688685554924122,0.570812679691712
14,0.28,0.12,0.688719916312351,0.570807992477787
14,0.28,0.14,0.688754280029312,0.570803303361026
14,0.28,0.16,0.688788646138995,0.570798612315888
14,0.28,0.18,0.688823014705709,0.570793919316652
14,0.28,0.2,0.688857385794079,0.570789224337419
14,0.28,0.22,0.688891759469054,0.570784527352113
14,0.28,0.24,0.688926135795906,0.570779828334471
14,0.28,0.26,0.688960514840237,0.570775127258052
14,0.28,0.28,0.68899489666798,0.570770424096225
14,0.28,0.3,0.689029281345398,0.570765718822175
14,0.28,0.32,0.689063668939093,0.570761011408897
14,0.28,0.34,0.689098059516009,0.570756301829196
14,0.28,0.36,0.68913245314343,0.570751590055684
14,0.28,0.38,0.689166849888988,0.57074687606078
14,0.28,0.4,0.689201249820664,0.570742159816708
14,0.28,0.42,0.68923565300679,0.570737441295491
14,0.28,0.44,0.689270059516055,0.570732720468955
14,0.28,0.46,0.689304469417507,0.570727997308725
14,0.28,0.48,0.689338882780557,0.570723271786221
14,0.28,0.5,0.689373299674981,0.570718543872659
14,0.28,0.52,0.689407720170922,0.570713813539045
14,0.28,0.54,0.689442144338898,0.57070908075618
14,0.28,0.56,0.689476572249804,0.570704345494652
14,0.28,0.58,0.689511003974911,0.570699607724836
14,0.28,0.6,0.689545439585874,0.570694867416891
14,0.28,0.62,0.689579879154735,0.570690124540759
14,0.28,0.64,0.689614322753926,0.570685379066163
14,0.28,0.66,0.689648770456272,0.570680630962606
14,0.28,0.68,0.689683222334996,0.570675880199365
14,0.28,0.7,0.68971767846372,0.570671126745494
14,0.28,0.72,0.689752138916473,0.570666370569817
14,0.28,0.74,0.689786603767692,0.570661611640929
14,0.28,0.76,0.689821073092224,0.570656849927193
14,0.28,0.78,0.689855546965335,0.570652085396737
14,0.28,0.8,0.689890025462709,0.570647318017453
14,0.28,0.82,0.689924508660455,0.570642547756993
14,0.28,0.84,0.689958996635111,0.57063777458277
14,0.28,0.86,0.689993489463642,0.57063299846195
14,0.28,0.88,0.690027987223455,0.570628219361456
14,0.28,0.9,0.690062489992392,0.570623437247962
14,0.28,0.92,0.690096997848744,0.57061865208789
14,0.28,0.94,0.690131510871246,0.570613863847411
14,0.28,0.96,0.690166029139089,0.570609072492438
14,0.28,0.98,0.690200552731918,0.570604277988627
14,0.28,1,0.690235081729841,0.570599480301374
15,0.3,0.02,0.688528381756541,0.570447428772669
15,0.3,0.04,0.688562719240135,0.570442366499512
15,0.3,0.06,0.688597058872369,0.570437302132633
15,0.3,0.08,0.688631400716766,0.57043223564366
15,0.3,0.1,0.688665744837165,0.57042716700402
15,0.3,0.12,0.688700091297727,0.57042209618493
15,0.3,0.14,0.688734440162938,0.570417023157404
15,0.3,0.16,0.68876879149761,0.570411947892242
15,0.3,0.18,0.688803145366884,0.570406870360036
15,0.3,0.2,0.688837501836235,0.570401790531161
15,0.3,0.22,0.688871860971472,0.570396708375779
15,0.3,0.24,0.688906222838747,0.570391623863831
15,0.3,0.26,0.68894058750455,0.570386536965042
15,0.3,0.28,0.688974955035722,0.570381447648912
15,0.3,0.3,0.689009325499446,0.570376355884717
15,0.3,0.32,0.689043698963262,0.570371261641507
15,0.3,0.34,0.689078075495063,0.570366164888103
15,0.3,0.36,0.689112455163102,0.570361065593098
15,0.3,0.38,0.689146838035994,0.570355963724847
15,0.3,0.4,0.689181224182718,0.570350859251475
15,0.3,0.42,0.689215613672623,0.570345752140865
15,0.3,0.44,0.689250006575431,0.570340642360662
15,0.3,0.46,0.689284402961237,0.57033552987827
15,0.3,0.48,0.689318802900519,0.570330414660846
15,0.3,0.5,0.689353206464136,0.570325296675301
15,0.3,0.52,0.689387613723333,0.570320175888297
15,0.3,0.54,0.689422024749746,0.570315052266243
15,0.3,0.56,0.689456439615406,0.570309925775296
15,0.3,0.58,0.68949085839274,0.570304796381354
15,0.3,0.6,0.689525281154578,0.570299664050056
15,0.3,0.62,0.689559707974155,0.57029452874678
15,0.3,0.64,0.689594138925112,0.570289390436638
15,0.3,0.66,0.689628574081507,0.570284249084477
15,0.3,0.68,0.689663013517814,0.570279104654871
15,0.3,0.7,0.689697457308927,0.570273957112125
15,0.3,0.72,0.689731905530166,0.570268806420268
15,0.3,0.74,0.68976635825728,0.57026365254305
15,0.3,0.76,0.68980081556645,0.57025849544394
15,0.3,0.78,0.689835277534294,0.570253335086125
15,0.3,0.8,0.689869744237874,0.570248171432505
15,0.3,0.82,0.689904215754696,0.570243004445692
15,0.3,0.84,0.689938692162717,0.570237834088004
15,0.3,0.86,0.689973173540347,0.570232660321465
15,0.3,0.88,0.690007659966456,0.570227483107802
15,0.3,0.9,0.690042151520377,0.570222302408439
15,0.3,0.92,0.690076648281911,0.570217118184497
15,0.3,0.94,0.69011115033133,0.570211930396792
15,0.3,0.96,0.690145657749386,0.570206739005827
15,0.3,0.98,0.690180170617307,0.570201543971792
15,0.3,1,0.690214689016813,0.570196345254562
16,0.32,0.02,0.688508278712276,0.570056998419135
16,0.32,0.04,0.688542600671244,0.57005154649614
16,0.32,0.06,0.688576924852514,0.570046092159604
16,0.32,0.08,0.688611251320416,0.570040635377266
16,0.32,0.1,0.688645580139612,0.570035176116626
16,0.32,0.12,0.688679911375098,0.570029714344937
16,0.32,0.14,0.688714245092211,0.570024250029205
16,0.32,0.16,0.688748581356628,0.570018783136186
16,0.32,0.18,0.688782920234371,0.570013313632386
16,0.32,0.2,0.688817261791808,0.570007841484051
16,0.32,0.22,0.688851606095662,0.570002366657175
16,0.32,0.24,0.688885953213008,0.569996889117489
16,0.32,0.26,0.688920303211281,0.569991408830463
16,0.32,0.28,0.688954656158277,0.569985925761301
16,0.32,0.3,0.688989012122156,0.569980439874938
16,0.32,0.32,0.689023371171447,0.569974951136042
16,0.32,0.34,0.689057733375053,0.569969459509005
16,0.32,0.36,0.68909209880225,0.569963964957943
16,0.32,0.38,0.689126467522696,0.569958467446696
16,0.32,0.4,0.689160839606431,0.56995296693882
16,0.32,0.42,0.689195215123878,0.569947463397587
16,0.32,0.44,0.689229594145857,0.569941956785982
16,0.32,0.46,0.689263976743577,0.569936447066701
16,0.32,0.48,0.689298362988649,0.569930934202145
16,0.32,0.5,0.689332752953082,0.569925418154421
16,0.32,0.52,0.689367146709294,0.569919898885334
16,0.32,0.54,0.689401544330111,0.569914376356392
16,0.32,0.56,0.689435945888772,0.569908850528792
16,0.32,0.58,0.689470351458938,0.569903321363427
16,0.32,0.6,0.689504761114687,0.569897788820876
16,0.32,0.62,0.689539174930525,0.569892252861406
16,0.32,0.64,0.689573592981389,0.569886713444963
16,0.32,0.66,0.689608015342649,0.569881170531175
16,0.32,0.68,0.689642442090115,0.569875624079342
16,0.32,0.7,0.689676873300038,0.569870074048441
16,0.32,0.72,0.689711309049119,0.569864520397113
16,0.32,0.74,0.68974574941451,0.569858963083669
16,0.32,0.76,0.689780194473817,0.569853402066077
16,0.32,0.78,0.689814644305109,0.569847837301968
16,0.32,0.8,0.68984909898692,0.569842268748626
16,0.32,0.82,0.689883558598255,0.569836696362987
16,0.32,0.84,0.689918023218591,0.569831120101633
16,0.32,0.86,0.689952492927886,0.569825539920791
16,0.32,0.88,0.689986967806582,0.56981995577633
16,0.32,0.9,0.69002144793561,0.569814367623754
16,0.32,0.92,0.690055933396395,0.5698087754182
16,0.32,0.94,0.69009042427086,0.569803179114433
16,0.32,0.96,0.690124920641432,0.569797578666844
16,0.32,0.98,0.690159422591048,0.569791974029445
16,0.32,1,0.690193930203157,0.569786365155865
17,0.34,0.02,0.688487813788694,0.569659986198213
17,0.34,0.04,0.688522119914125,0.569654137221731
17,0.34,0.06,0.688556428336413,0.569648285481811
17,0.34,0.08,0.688590739120734,0.569642430941902
17,0.34,0.1,0.688625052332617,0.569636573565166
17,0.34,0.12,0.68865936803794,0.569630713314474
17,0.34,0.14,0.688693686302933,0.569624850152406
17,0.34,0.16,0.688728007194186,0.569618984041243
17,0.34,0.18,0.688762330778649,0.569613114942968
17,0.34,0.2,0.688796657123636,0.569607242819258
17,0.34,0.22,0.688830986296828,0.56960136763149
17,0.34,0.24,0.688865318366281,0.569595489340728
17,0.34,0.26,0.688899653400424,0.569589607907724
17,0.34,0.28,0.688933991468066,0.569583723292919
17,0.34,0.3,0.688968332638397,0.569577835456429
17,0.34,0.32,0.689002676980995,0.569571944358052
17,0.34,0.34,0.689037024565829,0.569566049957261
17,0.34,0.36,0.689071375463262,0.569560152213199
17,0.34,0.38,0.689105729744054,0.569554251084679
17,0.34,0.4,0.689140087479369,0.569548346530175
17,0.34,0.42,0.689174448740775,0.569542438507825
17,0.34,0.44,0.689208813600251,0.569536526975424
17,0.34,0.46,0.689243182130193,0.569530611890419
17,0.34,0.48,0.689277554403411,0.569524693209908
17,0.34,0.5,0.689311930493142,0.569518770890638
17,0.34,0.52,0.689346310473044,0.569512844888995
17,0.34,0.54,0.689380694417213,0.569506915161006
17,0.34,0.56,0.689415082400176,0.569500981662333
17,0.34,0.58,0.689449474496902,0.56949504434827
17,0.34,0.6,0.689483870782803,0.569489103173735
17,0.34,0.62,0.689518271333741,0.569483158093275
17,0.34,0.64,0.68955267622603,0.56947720906105
17,0.34,0.66,0.689587085536443,0.56947125603084
17,0.34,0.68,0.689621499342214,0.569465298956036
17,0.34,0.7,0.689655917721048,0.569459337789633
17,0.34,0.72,0.689690340751117,0.569453372484231
17,0.34,0.74,0.689724768511075,0.569447402992029
17,0.34,0.76,0.689759201080052,0.569441429264818
17,0.34,0.78,0.68979363853767,0.569435451253982
17,0.34,0.8,0.68982808096404,0.569429468910487
17,0.34,0.82,0.689862528439769,0.569423482184882
17,0.34,0.84,0.689896981045969,0.569417491027293
17,0.34,0.86,0.689931438864254,0.569411495387416
17,0.34,0.88,0.689965901976754,0.569405495214515
17,0.34,0.9,0.690000370466115,0.569399490457415
17,0.34,0.92,0.690034844415507,0.569393481064503
17,0.34,0.94,0.690069323908627,0.569387466983713
17,0.34,0.96,0.690103809029705,0.569381448162531
17,0.34,0.98,0.690138299863512,0.569375424547984
17,0.34,1,0.690172796495362,0.569369396086638
18,0.36,0.02,0.688466978206001,0.569256255647091
18,0.36,0.04,0.68850126818104,0.569250002035626
18,0.36,0.06,0.688535560528377,0.569243745279085
18,0.36,0.08,0.688569855314084,0.569237485336183
18,0.36,0.1,0.688604152604598,0.569231222165298
18,0.36,0.12,0.688638452466724,0.569224955724464
18,0.36,0.14,0.688672754967636,0.569218685971368
18,0.36,0.16,0.688707060174883,0.569212412863347
18,0.36,0.18,0.688741368156395,0.569206136357383
18,0.36,0.2,0.688775678980479,0.569199856410102
18,0.36,0.22,0.688809992715833,0.569193572977765
18,0.36,0.24,0.688844309431543,0.56918728601627
18,0.36,0.26,0.688878629197091,0.569180995481144
18,0.36,0.28,0.688912952082354,0.569174701327543
18,0.36,0.3,0.688947278157613,0.569168403510239
18,0.36,0.32,0.688981607493554,0.56916210198363
18,0.36,0.34,0.689015940161275,0.569155796701722
18,0.36,0.36,0.689050276232287,0.569149487618136
18,0.36,0.38,0.689084615778521,0.569143174686095
18,0.36,0.4,0.68911895887233,0.569136857858425
18,0.36,0.42,0.689153305586495,0.569130537087548
18,0.36,0.44,0.689187655994228,0.569124212325481
18,0.36,0.46,0.689222010169179,0.569117883523827
18,0.36,0.48,0.689256368185438,0.569111550633773
18,0.36,0.5,0.68929073011754,0.569105213606088
18,0.36,0.52,0.689325096040468,0.569098872391112
18,0.36,0.54,0.689359466029664,0.569092526938756
18,0.36,0.56,0.689393840161025,0.569086177198496
18,0.36,0.58,0.689428218510916,0.569079823119371
18,0.36,0.6,0.689462601156168,0.569073464649971
18,0.36,0.62,0.689496988174087,0.56906710173844
18,0.36,0.64,0.689531379642457,0.569060734332467
18,0.36,0.66,0.689565775639546,0.569054362379279
18,0.36,0.68,0.689600176244113,0.569047985825643
18,0.36,0.7,0.689634581535408,0.569041604617851
18,0.36,0.72,0.689668991593181,0.569035218701725
18,0.36,0.74,0.689703406497689,0.569028828022604
18,0.36,0.76,0.689737826329694,0.56902243252534
18,0.36,0.78,0.689772251170477,0.569016032154297
18,0.36,0.8,0.689806681101839,0.569009626853339
18,0.36,0.82,0.689841116206107,0.569003216565832
18,0.36,0.84,0.689875556566139,0.568996801234629
18,0.36,0.86,0.689910002265331,0.568990380802073
18,0.36,0.88,0.689944453387621,0.568983955209985
18,0.36,0.9,0.689978910017499,0.568977524399662
18,0.36,0.92,0.690013372240006,0.56897108831187
18,0.36,0.94,0.690047840140747,0.568964646886837
18,0.36,0.96,0.690082313805893,0.568958200064246
18,0.36,0.98,0.690116793322187,0.568951747783231
18,0.36,1,0.690151278776951,0.56894528998237
19,0.38,0.02,0.688445762855669,0.568845666468962
19,0.38,0.04,0.688480036355238,0.568839000457548
19,0.38,0.06,0.688514312303435,0.568832330885923
19,0.38,0.08,0.688548590767269,0.568825657707585
19,0.38,0.1,0.688582871814134,0.568818980875637
19,0.38,0.12,0.688617155511808,0.568812300342775
19,0.38,0.14,0.688651441928458,0.568805616061289
19,0.38,0.16,0.688685731132645,0.568798927983055
19,0.38,0.18,0.688720023193328,0.568792236059531
19,0.38,0.2,0.688754318179866,0.568785540241753
19,0.38,0.22,0.688788616162023,0.56877884048033
19,0.38,0.24,0.688822917209976,0.56877213672544
19,0.38,0.26,0.688857221394315,0.568765428926825
19,0.38,0.28,0.688891528786049,0.568758717033785
19,0.38,0.3,0.688925839456607,0.568752000995173
19,0.38,0.32,0.68896015347785,0.568745280759392
19,0.38,0.34,0.688994470922067,0.568738556274387
19,0.38,0.36,0.689028791861988,0.568731827487644
19,0.38,0.38,0.68906311637078,0.56872509434618
19,0.38,0.4,0.689097444522059,0.568718356796542
19,0.38,0.42,0.689131776389888,0.568711614784798
19,0.38,0.44,0.68916611204879,0.568704868256533
19,0.38,0.46,0.689200451573744,0.568698117156846
19,0.38,0.48,0.689234795040198,0.568691361430339
19,0.38,0.5,0.689269142524067,0.56868460102112
19,0.38,0.52,0.689303494101742,0.568677835872784
19,0.38,0.54,0.689337849850096,0.568671065928422
19,0.38,0.56,0.689372209846484,0.568664291130604
19,0.38,0.58,0.689406574168755,0.568657511421381
19,0.38,0.6,0.689440942895253,0.56865072674227
19,0.38,0.62,0.689475316104823,0.56864393703426
19,0.38,0.64,0.689509693876815,0.568637142237792
19,0.38,0.66,0.689544076291095,0.568630342292765
19,0.38,0.68,0.689578463428043,0.56862353713852
19,0.38,0.7,0.689612855368566,0.568616726713843
19,0.38,0.72,0.689647252194097,0.568609910956949
19,0.38,0.74,0.689681653986605,0.568603089805483
19,0.38,0.76,0.689716060828601,0.568596263196506
19,0.38,0.78,0.689750472803142,0.568589431066496
19,0.38,0.8,0.689784889993836,0.568582593351336
19,0.38,0.82,0.689819312484852,0.56857574998631
19,0.38,0.84,0.689853740360924,0.568568900906091
19,0.38,0.86,0.689888173707355,0.56856204604474
19,0.38,0.88,0.689922612610027,0.568555185335695
19,0.38,0.9,0.689957057155407,0.568548318711764
19,0.38,0.92,0.689991507430551,0.56854144610512
19,0.38,0.94,0.690025963523112,0.568534567447289
19,0.38,0.96,0.690060425521348,0.568527682669146
19,0.38,0.98,0.690094893514125,0.568520791700906
19,0.38,1,0.690129367590929,0.568513894472116
20,0.4,0.02,0.688424158282092,0.568428074390357
20,0.4,0.04,0.688458414972612,0.568420988024716
20,0.4,0.06,0.68849267418897,0.568413897648378
20,0.4,0.08,0.68852693599916,0.5684068032091
20,0.4,0.1,0.688561200471582,0.568399704654171
20,0.4,0.12,0.688595467675036,0.568392601930405
20,0.4,0.14,0.688629737678735,0.568385494984136
20,0.4,0.16,0.688664010552304,0.568378383761216
20,0.4,0.18,0.688698286365785,0.568371268207003
20,0.4,0.2,0.688732565189643,0.56836414826636
20,0.4,0.22,0.68876684709477,0.568357023883647
20,0.4,0.24,0.68880113215249,0.568349895002717
20,0.4,0.26,0.688835420434564,0.56834276156691
20,0.4,0.28,0.688869712013193,0.568335623519046
20,0.4,0.3,0.688904006961023,0.568328480801417
20,0.4,0.32,0.688938305351153,0.568321333355784
20,0.4,0.34,0.688972607257135,0.568314181123372
20,0.4,0.36,0.689006912752983,0.568307024044859
20,0.4,0.38,0.689041221913178,0.568299862060374
20,0.4,0.4,0.689075534812669,0.568292695109486
20,0.4,0.42,0.689109851526882,0.568285523131203
20,0.4,0.44,0.689144172131724,0.56827834606396
20,0.4,0.46,0.68917849670359,0.568271163845616
20,0.4,0.48,0.689212825319365,0.568263976413446
20,0.4,0.5,0.689247158056432,0.568256783704133
20,0.4,0.52,0.689281494992676,0.568249585653761
20,0.4,0.54,0.689315836206491,0.568242382197812
20,0.4,0.56,0.689350181776786,0.568235173271151
20,0.4,0.58,0.689384531782989,0.568227958808027
20,0.4,0.6,0.689418886305052,0.568220738742059
20,0.4,0.62,0.689453245423462,0.568213513006233
20,0.4,0.64,0.689487609219239,0.56820628153289
20,0.4,0.66,0.689521977773951,0.568199044253723
20,0.4,0.68,0.689556351169712,0.568191801099767
20,0.4,0.7,0.689590729489195,0.56818455200139
20,0.4,0.72,0.689625112815632,0.568177296888284
20,0.4,0.74,0.689659501232827,0.568170035689462
20,0.4,0.76,0.689693894825155,0.568162768333244
20,0.4,0.78,0.689728293677575,0.568155494747251
20,0.4,0.8,0.689762697875633,0.568148214858398
20,0.4,0.82,0.689797107505473,0.568140928592881
20,0.4,0.84,0.689831522653837,0.568133635876173
20,0.4,0.86,0.689865943408076,0.56812633663301
20,0.4,0.88,0.689900369856157,0.568119030787388
20,0.4,0.9,0.689934802086673,0.568111718262549
20,0.4,0.92,0.689969240188842,0.568104398980973
20,0.4,0.94,0.690003684252523,0.568097072864369
20,0.4,0.96,0.690038134368217,0.568089739833667
20,0.4,0.98,0.690072590627077,0.568082399809001
20,0.4,1,0.690107053120919,0.568075052709711
21,0.42,0.02,0.68840215466284,0.568003331011604
21,0.42,0.04,0.688436394201929,0.567995816142066
21,0.42,0.06,0.68847063634494,0.567988296774045
21,0.42,0.08,0.688504881160904,0.567980772848977
21,0.42,0.1,0.688539128719274,0.567973244307751
21,0.42,0.12,0.688573379089927,0.567965711090703
21,0.42,0.14,0.688607632343172,0.567958173137606
21,0.42,0.16,0.688641888549753,0.567950630387663
21,0.42,0.18,0.688676147780855,0.567943082779506
21,0.42,0.2,0.688710410108107,0.567935530251181
21,0.42,0.22,0.688744675603587,0.567927972740148
21,0.42,0.24,0.688778944339829,0.56792041018327
21,0.42,0.26,0.68881321638983,0.567912842516808
21,0.42,0.28,0.688847491827048,0.56790526967641
21,0.42,0.3,0.688881770725414,0.567897691597107
21,0.42,0.32,0.688916053159333,0.567890108213306
21,0.42,0.34,0.688950339203694,0.567882519458781
21,0.42,0.36,0.688984628933871,0.567874925266663
21,0.42,0.38,0.68901892242573,0.567867325569435
21,0.42,0.4,0.689053219755636,0.567859720298927
21,0.42,0.42,0.689087521000455,0.567852109386299
21,0.42,0.44,0.689121826237566,0.567844492762042
21,0.42,0.46,0.689156135544861,0.567836870355965
21,0.42,0.48,0.689190449000752,0.567829242097186
21,0.42,0.5,0.689224766684181,0.567821607914129
21,0.42,0.52,0.689259088674619,0.567813967734506
21,0.42,0.54,0.689293415052079,0.567806321485317
21,0.42,0.56,0.689327745897119,0.567798669092838
21,0.42,0.58,0.689362081290849,0.567791010482609
21,0.42,0.6,0.689396421314936,0.56778334557943
21,0.42,0.62,0.689430766051612,0.567775674307348
21,0.42,0.64,0.689465115583681,0.567767996589648
21,0.42,0.66,0.689499469994524,0.567760312348846
21,0.42,0.68,0.689533829368106,0.567752621506675
21,0.42,0.7,0.689568193788987,0.567744923984079
21,0.42,0.72,0.689602563342321,0.567737219701201
21,0.42,0.74,0.689636938113872,0.567729508577375
21,0.42,0.76,0.689671318190011,0.56772179053111
21,0.42,0.78,0.689705703657735,0.567714065480087
21,0.42,0.8,0.689740094604664,0.567706333341144
21,0.42,0.82,0.689774491119056,0.567698594030266
21,0.42,0.84,0.689808893289809,0.567690847462576
21,0.42,0.86,0.689843301206471,0.567683093552317
21,0.42,0.88,0.689877714959249,0.56767533221285
21,0.42,0.9,0.689912134639017,0.567667563356637
21,0.42,0.92,0.68994656033732,0.567659786895233
21,0.42,0.94,0.689980992146386,0.567652002739269
21,0.42,0.96,0.690015430159135,0.567644210798442
21,0.42,0.98,0.690049874469181,0.567636410981507
21,0.42,1,0.690084325170849,0.56762860319626
22,0.44,0.02,0.688379741787348,0.567571283649957
22,0.44,0.04,0.68841396382351,0.567563331925142
22,0.44,0.06,0.688448188542547,0.567555375174694
22,0.44,0.08,0.688482416014575,0.5675474133331
22,0.44,0.1,0.688516646310153,0.567539446334211
22,0.44,0.12,0.68855087950029,0.567531474111228
22,0.44,0.14,0.688585115656447,0.567523496596698
22,0.44,0.16,0.688619354850545,0.567515513722502
22,0.44,0.18,0.688653597154968,0.567507525419852
22,0.44,0.2,0.68868784264257,0.567499531619277
22,0.44,0.22,0.688722091386682,0.567491532250619
22,0.44,0.24,0.688756343461111,0.56748352724302
22,0.44,0.26,0.688790598940154,0.567475516524918
22,0.44,0.28,0.688824857898599,0.567467500024036
22,0.44,0.3,0.688859120411731,0.56745947766737
22,0.44,0.32,0.688893386555337,0.567451449381185
22,0.44,0.34,0.688927656405714,0.567443415091001
22,0.44,0.36,0.688961930039676,0.56743537472159
22,0.44,0.38,0.688996207534556,0.567427328196957
22,0.44,0.4,0.689030488968217,0.56741927544034
22,0.44,0.42,0.68906477441905,0.567411216374192
22,0.44,0.44,0.689099063965991,0.567403150920178
22,0.44,0.46,0.689133357688523,0.567395078999159
22,0.44,0.48,0.689167655666677,0.567387000531185
