"l1","alpha","lamda2","rho_A.l1.","rho_I.l1."
22,0.44,0.48,0.689527243068966,0.567158258729084
22,0.44,0.5,0.689579407137813,0.567137898318841
22,0.44,0.52,0.689631245408405,0.567117666367247
22,0.44,0.54,0.689682770105994,0.567097558078314
22,0.44,0.56,0.689733992598023,0.567077568990721
22,0.44,0.58,0.689784923470928,0.567057694947945
22,0.44,0.6,0.689835572597386,0.567037932072101
22,0.44,0.62,0.689885949195599,0.567018276740863
22,0.44,0.64,0.689936061881887,0.566998725566993
22,0.44,0.66,0.689985918717672,0.566979275380046
22,0.44,0.68,0.690035527251707,0.566959923209921
22,0.44,0.7,0.690084894558284,0.566940666271976
22,0.44,0.72,0.690134027272019,0.566921501953472
22,0.44,0.74,0.6901829316197,0.566902427801161
22,0.44,0.76,0.690231613449619,0.566883441509852
22,0.44,0.78,0.690280078258696,0.566864540911842
22,0.44,0.8,0.6903283312177,0.566845723967075
22,0.44,0.82,0.69037637719477,0.566826988753978
22,0.44,0.84,0.690424220777424,0.566808333460873
22,0.44,0.86,0.690471866293218,0.566789756377929
22,0.44,0.88,0.690519317829147,0.566771255889589
22,0.44,0.9,0.690566579249913,0.566752830467451
22,0.44,0.92,0.69061365421512,0.56673447866356
22,0.44,0.94,0.69066054619546,0.566716199104098
22,0.44,0.96,0.690707258487946,0.566697990483442
22,0.44,0.98,0.690753794230216,0.566679851558586
22,0.44,1,0.690800156413952,0.566661781143902
23,0.46,0.02,0.688156748748357,0.567251436286558
23,0.46,0.04,0.68822578983573,0.567222950120385
23,0.46,0.06,0.688293062244986,0.567195192566424
23,0.46,0.08,0.688358805169529,0.567168065592793
23,0.46,0.1,0.688423208110502,0.567141491502009
23,0.46,0.12,0.688486423669254,0.567115407698469
23,0.46,0.14,0.688548576550539,0.567089763005676
23,0.46,0.16,0.688609770026424,0.567064515022006
23,0.46,0.18,0.688670090660571,0.567039628187985
23,0.46,0.2,0.688729611816882,0.56701507235076
23,0.46,0.22,0.688788396303411,0.566990821682274
23,0.46,0.24,0.688846498391079,0.566966853853161
23,0.46,0.26,0.688903965373719,0.566943149394266
23,0.46,0.28,0.688960838787015,0.566919691197697
23,0.46,0.3,0.689017155370648,0.566896464122939
23,0.46,0.32,0.689072947834888,0.566873454682963
23,0.46,0.34,0.689128245476724,0.566850650791907
23,0.46,0.36,0.689183074679079,0.566828041560583
23,0.46,0.38,0.689237459318399,0.566805617129496
23,0.46,0.4,0.689291421099809,0.566783368531496
23,0.46,0.42,0.689344979834598,0.566761287578039
23,0.46,0.44,0.689398153671462,0.566739366764375
23,0.46,0.46,0.689450959290431,0.566717599190019
23,0.46,0.48,0.689503412066512,0.566695978491616
23,0.46,0.5,0.68955552620861,0.566674498785936
23,0.46,0.52,0.689607314878198,0.566653154621162
23,0.46,0.54,0.6896587902913,0.566631940935012
23,0.46,0.56,0.689709963806676,0.566610853018519
23,0.46,0.58,0.689760846002561,0.566589886484502
23,0.46,0.6,0.689811446743874,0.566569037239939
23,0.46,0.62,0.689861775241458,0.566548301461614
23,0.46,0.64,0.689911840104642,0.5665276755745
23,0.46,0.66,0.689961649388195,0.566507156232445
23,0.46,0.68,0.690011210634526,0.566486740300804
23,0.46,0.7,0.690060530911871,0.566466424840727
23,0.46,0.72,0.690109616849058,0.566446207094847
23,0.46,0.74,0.690158474667339,0.566426084474171
23,0.46,0.76,0.6902071102097,0.566406054546016
23,0.46,0.78,0.690255528967976,0.566386115022839
23,0.46,0.8,0.690303736108054,0.566366263751856
23,0.46,0.82,0.690351736493386,0.566346498705362
23,0.46,0.84,0.690399534706987,0.566326817971664
23,0.46,0.86,0.690447135072075,0.566307219746584
23,0.46,0.88,0.690494541671476,0.566287702325462
23,0.46,0.9,0.69054175836587,0.566268264095639
23,0.46,0.92,0.690588788810988,0.566248903529377
23,0.46,0.94,0.690635636473786,0.566229619177192
23,0.46,0.96,0.690682304647666,0.566210409661582
23,0.46,0.98,0.690728796466782,0.566191273671138
23,0.46,1,0.690775114919449,0.566172209955014
24,0.48,0.02,0.68813377620655,0.566810599806401
24,0.48,0.04,0.68820275054012,0.566780600438729
24,0.48,0.06,0.68826995801533,0.566751368561885
24,0.48,0.08,0.688335637507181,0.566722800938208
24,0.48,0.1,0.688399978283536,0.566694815736269
24,0.48,0.12,0.68846313277095,0.566667347024578
24,0.48,0.14,0.688525225540451,0.56664034089554
24,0.48,0.16,0.688586359759813,0.566613752682087
24,0.48,0.18,0.688646621909872,0.566587544923018
24,0.48,0.2,0.688706085287638,0.566561685851595
24,0.48,0.22,0.688764812646277,0.566536148256437
24,0.48,0.24,0.688822858211007,0.566510908611595
24,0.48,0.26,0.688880269237074,0.566485946404158
24,0.48,0.28,0.688937087227166,0.566461243608762
24,0.48,0.3,0.688993348892411,0.566436784272725
24,0.48,0.32,0.689049086918102,0.566412554185422
24,0.48,0.34,0.689104330579153,0.566388540612494
24,0.48,0.36,0.689159106238807,0.566364732080443
24,0.48,0.38,0.689213437755809,0.566341118200711
24,0.48,0.4,0.689267346819249,0.566317689524991
24,0.48,0.42,0.689320853225786,0.566294437425394
24,0.48,0.44,0.689373975110691,0.566271353994564
24,0.48,0.46,0.689426729141602,0.566248431961879
24,0.48,0.48,0.689479130682033,0.566225664622723
24,0.48,0.5,0.689531193930184,0.566203045778417
24,0.48,0.52,0.689582932037516,0.566180569684892
24,0.48,0.54,0.689634357210658,0.566158231008569
24,0.48,0.56,0.689685480799525,0.566136024788187
24,0.48,0.58,0.689736313374004,0.566113946401581
24,0.48,0.6,0.689786864791112,0.566091991536571
24,0.48,0.62,0.689837144254201,0.566070156165302
24,0.48,0.64,0.689887160365483,0.566048436521456
24,0.48,0.66,0.689936921172949,0.566026829079906
24,0.48,0.68,0.689986434212551,0.566005330538416
24,0.48,0.7,0.69003570654636,0.565983937801071
24,0.48,0.72,0.690084744797311,0.565962647963206
24,0.48,0.74,0.690133555181017,0.565941458297584
24,0.48,0.76,0.690182143535065,0.565920366241687
24,0.48,0.78,0.69023051534611,0.565899369385938
24,0.48,0.8,0.690278675775071,0.565878465462767
24,0.48,0.82,0.690326629680629,0.565857652336402
24,0.48,0.84,0.690374381641209,0.565836927993321
24,0.48,0.86,0.69042193597562,0.565816290533288
24,0.48,0.88,0.690469296762436,0.565795738160932
24,0.48,0.9,0.690516467858251,0.565775269177821
24,0.48,0.92,0.690563452914847,0.565754881975001
24,0.48,0.94,0.690610255395376,0.565734575025966
24,0.48,0.96,0.690656878589569,0.565714346880055
24,0.48,0.98,0.69070332562803,0.565694196156237
24,0.48,1,0.690749599495645,0.565674121537289
25,0.5,0.02,0.688110366637114,0.566362080713473
25,0.5,0.04,0.688179272929655,0.566330540939501
25,0.5,0.06,0.688246414217454,0.566299808251989
25,0.5,0.08,0.688312029051229,0.566269774114115
25,0.5,0.1,0.688376306461232,0.566240352485517
25,0.5,0.12,0.688439398695954,0.566211474037735
25,0.5,0.14,0.688501430190194,0.566183082081668
25,0.5,0.16,0.688562504005468,0.566155129642717
25,0.5,0.18,0.688622706538225,0.566127577322425
25,0.5,0.2,0.68868211101732,0.566100391709884
25,0.5,0.22,0.688740780139996,0.566073544184334
25,0.5,0.24,0.688798768084906,0.566047010000638
25,0.5,0.26,0.688856122067981,0.566020767582361
25,0.5,0.28,0.688912883558293,0.565994797969261
25,0.5,0.3,0.688969089237879,0.565969084381057
25,0.5,0.32,0.689024771766584,0.565943611869768
25,0.5,0.34,0.68907996039684,0.565918367040201
25,0.5,0.36,0.689134681471837,0.565893337823423
25,0.5,0.38,0.689188958832292,0.565868513291744
25,0.5,0.4,0.68924281415096,0.565843883506542
25,0.5,0.42,0.6892962672096,0.56581943939223
25,0.5,0.44,0.689349336129808,0.56579517263119
25,0.5,0.46,0.689402037566601,0.565771075575635
25,0.5,0.48,0.689454386871789,0.565747141173213
25,0.5,0.5,0.689506398232668,0.565723362903816
25,0.5,0.52,0.689558084790505,0.565699734725597
25,0.5,0.54,0.689609458742359,0.565676251028549
25,0.5,0.56,0.689660531429139,0.565652906594357
25,0.5,0.58,0.689711313412229,0.565629696561446
25,0.5,0.6,0.689761814540602,0.56560661639436
25,0.5,0.62,0.689812044009981,0.565583661856758
25,0.5,0.64,0.689862010415329,0.565560828987455
25,0.5,0.66,0.689911721797739,0.565538114079004
25,0.5,0.68,0.689961185686584,0.565515513658449
25,0.5,0.7,0.690010409137659,0.565493024469892
25,0.5,0.72,0.690059398767899,0.565470643458636
25,0.5,0.74,0.690108160787176,0.565448367756643
25,0.5,0.76,0.690156701027577,0.565426194669161
25,0.5,0.78,0.690205024970486,0.565404121662335
25,0.5,0.8,0.690253137771763,0.565382146351701
25,0.5,0.82,0.690301044285227,0.565360266491444
25,0.5,0.84,0.690348749084637,0.565338479964353
25,0.5,0.86,0.690396256484306,0.565316784772388
25,0.5,0.88,0.690443570558485,0.565295179027821
25,0.5,0.9,0.690490695159601,0.565273660944897
25,0.5,0.92,0.690537633935422,0.565252228831978
25,0.5,0.94,0.690584390345224,0.565230881084156
25,0.5,0.96,0.690630967674998,0.565209616176296
25,0.5,0.98,0.690677369051739,0.565188432656501
25,0.5,1,0.690723597456839,0.565167329139985
26,0.52,0.02,0.688086508168778,0.565905709697513
26,0.52,0.04,0.688155345098866,0.56587260169211
26,0.52,0.06,0.688222418912499,0.565840341102709
26,0.52,0.08,0.688287967830098,0.565808813997842
26,0.52,0.1,0.688352180639862,0.565777930051499
26,0.52,0.12,0.68841520940888,0.565747616475737
26,0.52,0.14,0.688477178433151,0.565717813748358
26,0.52,0.16,0.688538190665922,0.565688472544137
26,0.52,0.18,0.688598332417656,0.565659551490984
26,0.52,0.2,0.688657676847761,0.565631015502805
26,0.52,0.22,0.688716286596496,0.565602834522772
26,0.52,0.24,0.688774215795063,0.565574982563401
26,0.52,0.26,0.688831511619334,0.565547436964483
26,0.52,0.28,0.688888215504128,0.565520177813063
26,0.52,0.3,0.688944364101844,0.565493187485455
26,0.52,0.32,0.688999990046399,0.565466450282219
26,0.52,0.34,0.689055122567316,0.565439952134687
26,0.52,0.36,0.689109787987359,0.565413680367091
26,0.52,0.38,0.689164010128878,0.565387623502294
26,0.52,0.4,0.689217810647988,0.565361771101976
26,0.52,0.42,0.68927120931127,0.565336113634289
26,0.52,0.44,0.689324224226388,0.565310642363512
26,0.52,0.46,0.689376872035508,0.565285349257493
26,0.52,0.48,0.689429168078514,0.565260226909507
26,0.52,0.5,0.6894811265316,0.565235268471895
26,0.52,0.52,0.689532760525647,0.565210467599363
26,0.52,0.54,0.68958408224797,0.565185818400227
26,0.52,0.56,0.689635103030304,0.565161315394241
26,0.52,0.58,0.689685833425374,0.565136953475885
26,0.52,0.6,0.689736283273962,0.565112727882204
26,0.52,0.62,0.68978646176402,0.565088634164445
26,0.52,0.64,0.689836377483129,0.56506466816288
26,0.52,0.66,0.689886038465357,0.565040825984321
26,0.52,0.68,0.689935452233379,0.565017103981892
26,0.52,0.7,0.689984625836598,0.564993498736721
26,0.52,0.72,0.690033565885838,0.56497000704128
26,0.52,0.74,0.690082278585127,0.564946625884112
26,0.52,0.76,0.690130769760949,0.56492335243578
26,0.52,0.78,0.690179044889323,0.56490018403585
26,0.52,0.8,0.690227109120954,0.564877118180808
26,0.52,0.82,0.690274967304717,0.564854152512773
26,0.52,0.84,0.690322624009612,0.564831284808943
26,0.52,0.86,0.690370083545378,0.564808512971688
26,0.52,0.88,0.690417349981865,0.564785835019239
26,0.52,0.9,0.690464427167255,0.56476324907693
26,0.52,0.92,0.690511318745228,0.564740753368945
26,0.52,0.94,0.690558028171117,0.564718346210555
26,0.52,0.96,0.690604558727104,0.56469602600081
26,0.52,0.98,0.690650913536505,0.564673791215674
26,0.52,1,0.690697095577159,0.564651640401588
27,0.54,0.02,0.688062188411532,0.56544131231553
27,0.54,0.04,0.688130954622182,0.565406607614107
27,0.54,0.06,0.688197959640169,0.565372791409574
27,0.54,0.08,0.688263441349459,0.565339744278151
27,0.54,0.1,0.688327588291657,0.565307371529687
27,0.54,0.12,0.688390552349022,0.565275596852782
27,0.54,0.14,0.68845245767612,0.565244357839313
27,0.54,0.16,0.688513407115871,0.565213602769307
27,0.54,0.18,0.688573486891115,0.565183288259782
27,0.54,0.2,0.688632770090485,0.565153377517685
27,0.54,0.22,0.688691319296171,0.565123839022775
27,0.54,0.24,0.688749188591019,0.565094645521498
27,0.54,0.26,0.688806425110079,0.565065773249121
27,0.54,0.28,0.688863070253263,0.565037201321699
27,0.54,0.3,0.688919160642768,0.565008911255939
27,0.54,0.32,0.688974728886094,0.564980886586493
27,0.54,0.34,0.689029804189422,0.56495311255826
27,0.54,0.36,0.689084412854702,0.564925575876959
27,0.54,0.38,0.689138578685572,0.564898264505428
27,0.54,0.4,0.689192323321193,0.564871167496038
27,0.54,0.42,0.689245666512685,0.564844274851901
27,0.54,0.44,0.689298626353521,0.56481757741116
27,0.54,0.46,0.68935121947277,0.564791066749915
27,0.54,0.48,0.689403461198173,0.564764735100271
27,0.54,0.5,0.689455365694613,0.564738575280744
27,0.54,0.52,0.689506946082393,0.564712580636786
27,0.54,0.54,0.689558214538902,0.564686744989652
27,0.54,0.56,0.68960918238653,0.56466106259217
27,0.54,0.58,0.689659860169186,0.564635528090232
27,0.54,0.6,0.689710257719306,0.564610136489061
27,0.54,0.62,0.689760384216927,0.564584883123459
27,0.54,0.64,0.689810248242115,0.564559763631402
27,0.54,0.66,0.68985985782178,0.564534773930451
27,0.54,0.68,0.689909220471779,0.564509910196532
27,0.54,0.7,0.689958343235002,0.564485168844739
27,0.54,0.72,0.690007232716052,0.564460546511846
27,0.54,0.74,0.690055895113002,0.564436040040297
27,0.54,0.76,0.690104336246635,0.564411646463455
27,0.54,0.78,0.690152561587501,0.56438736299196
27,0.54,0.8,0.690200576281061,0.564363187001038
27,0.54,0.82,0.690248385171149,0.564339116018672
27,0.54,0.84,0.690295992821923,0.564315147714522
27,0.54,0.86,0.690343403538465,0.564291279889541
27,0.54,0.88,0.690390621386139,0.564267510466195
27,0.54,0.9,0.690437650208809,0.564243837479286
27,0.54,0.92,0.69048449364599,0.564220259067286
27,0.54,0.94,0.690531155148997,0.564196773464197
27,0.54,0.96,0.690577637996137,0.564173378991883
27,0.54,0.98,0.690623945306981,0.564150074052868
27,0.54,1,0.690670080055747,0.56412685712358
28,0.56,0.02,0.688037394421971,0.564968708781335
28,0.56,0.04,0.6881060885192,0.56493237825996
28,0.56,0.06,0.688173023383928,0.564896978085694
28,0.56,0.08,0.68823843655736,0.564862383242541
28,0.56,0.1,0.688302516329851,0.564828494595886
28,0.56,0.12,0.688365414395321,0.564795232245373
28,0.56,0.14,0.68842725476421,0.564762530842873
28,0.56,0.16,0.688488140166998,0.564730336228468
28,0.56,0.18,0.688548156737225,0.564698602970117
28,0.56,0.2,0.688607377491391,0.564667292535256
28,0.56,0.22,0.688665864952501,0.564636371912216
28,0.56,0.24,0.688723673154116,0.564605812557052
28,0.56,0.26,0.688780849189684,0.564575589579245
28,0.56,0.28,0.688837434423542,0.564545681105129
28,0.56,0.3,0.688893465447109,0.564516067775196
28,0.56,0.32,0.688948974840961,0.564486732343381
28,0.56,0.34,0.689003991787493,0.564457659354863
28,0.56,0.36,0.689058542567449,0.56442883488488
28,0.56,0.38,0.689112650965399,0.564400246325402
28,0.56,0.4,0.689166338603231,0.564371882209635
28,0.56,0.42,0.689219625216309,0.564343732066657
28,0.56,0.44,0.68927252888365,0.56431578630024
28,0.56,0.46,0.689325066220981,0.564288036087167
28,0.56,0.48,0.689377252543672,0.564260473291408
28,0.56,0.5,0.689429102005081,0.564233090391222
28,0.56,0.52,0.689480627714737,0.564205880416854
28,0.56,0.54,0.689531841839916,0.564178836896986
28,0.56,0.56,0.689582755693493,0.564151953812399
28,0.56,0.58,0.689633379810392,0.564125225555638
28,0.56,0.6,0.689683724014548,0.564098646895672
28,0.56,0.62,0.689733797477942,0.564072212946731
28,0.56,0.64,0.689783608772978,0.564045919140646
28,0.56,0.66,0.689833165919281,0.564019761202132
28,0.56,0.68,0.689882476425759,0.563993735126564
28,0.56,0.7,0.68993154732867,0.563967837159861
28,0.56,0.72,0.689980385226282,0.563942063780169
28,0.56,0.74,0.690028996310603,0.563916411681083
28,0.56,0.76,0.690077386396608,0.5638908777562
28,0.56,0.78,0.690125560949279,0.563865459084819
28,0.56,0.8,0.690173525108734,0.56384015291865
28,0.56,0.82,0.690221283713675,0.563814956669419
28,0.56,0.84,0.690268841323329,0.563789867897261
28,0.56,0.86,0.690316202238032,0.563764884299832
28,0.56,0.88,0.690363370518583,0.563740003702079
28,0.56,0.9,0.690410350004446,0.563715224046606
28,0.56,0.92,0.690457144330895,0.563690543384609
28,0.56,0.94,0.690503756945156,0.563665959867338
28,0.56,0.96,0.690550191121586,0.563641471738068
28,0.56,0.98,0.690596449975943,0.563617077324551
28,0.56,1,0.690642536478758,0.56359277503194
29,0.58,0.02,0.688012112665357,0.564487713743278
29,0.58,0.04,0.688080733216661,0.564449727597978
29,0.58,0.06,0.688147596532891,0.564412714437907
29,0.58,0.08,0.688212939806028,0.564376543552634
29,0.58,0.1,0.68827695107041,0.564341111280865
29,0.58,0.12,0.688339781828023,0.564306334066235
29,0.58,0.14,0.688401555942415,0.564272143565212
29,0.58,0.16,0.688462376029471,0.564238483131641
29,0.58,0.18,0.688522328131702,0.564205305245315
29,0.58,0.2,0.688581485192087,0.564172569600799
29,0.58,0.22,0.688639909673302,0.564140241666282
29,0.58,0.24,0.688697655558676,0.564108291582507
29,0.58,0.26,0.688754769899248,0.564076693311366
29,0.58,0.28,0.688811294023097,0.564045423970271
29,0.58,0.3,0.688867264490272,0.564014463306475
29,0.58,0.32,0.688922713853911,0.56398379327801
29,0.58,0.34,0.688977671272167,0.563953397716716
29,0.58,0.36,0.689032163004173,0.563923262055075
29,0.58,0.38,0.689086212815066,0.563893373103076
29,0.58,0.4,0.689139842309134,0.563863718864652
29,0.58,0.42,0.689193071205688,0.563834288385629
29,0.58,0.44,0.689245917569012,0.563805071626958
29,0.58,0.46,0.689298398001242,0.563776059358353
29,0.58,0.48,0.689350527805141,0.563747243068507
29,0.58,0.5,0.689402321122328,0.563718614888823
29,0.58,0.52,0.689453791051352,0.563690167528244
29,0.58,0.54,0.689504949749191,0.563661894217225
29,0.58,0.56,0.689555808519023,0.563633788659252
29,0.58,0.58,0.68960637788662,0.563605844988642
29,0.58,0.6,0.689656667667259,0.563578057733574
29,0.58,0.62,0.689706687024708,0.563550421783475
29,0.58,0.64,0.689756444523574,0.563522932360085
29,0.58,0.66,0.689805948176055,0.563495584991592
29,0.58,0.68,0.689855205483984,0.56346837548938
29,0.58,0.7,0.689904223476865,0.563441299926982
29,0.58,0.72,0.689953008746509,0.563414354620906
29,0.58,0.74,0.690001567478749,0.563387536113092
29,0.58,0.76,0.690049905482643,0.563360841154733
29,0.58,0.78,0.690098028217501,0.563334266691321
29,0.58,0.8,0.690145940818001,0.563307809848739
29,0.58,0.82,0.690193648117616,0.563281467920283
29,0.58,0.84,0.690241154670551,0.563255238354524
29,0.58,0.86,0.69028846477231,0.563229118743909
29,0.58,0.88,0.690335582479039,0.563203106814058
29,0.58,0.9,0.690382511625724,0.563177200413682
29,0.58,0.92,0.690429255843318,0.563151397505093
29,0.58,0.94,0.690475818574883,0.563125696155276
29,0.58,0.96,0.690522203090753,0.563100094527481
29,0.58,0.98,0.690568412502801,0.563074590873327
29,0.58,1,0.690614449777805,0.563049183525394
30,0.6,0.02,0.687986328973958,0.563998136049195
30,0.6,0.04,0.688054874506704,0.563958463774424
30,0.6,0.06,0.688121664839984,0.563919807930067
30,0.6,0.08,0.688186936809945,0.563882032006661
30,0.6,0.1,0.688250878190017,0.563845027732072
30,0.6,0.12,0.688313640286572,0.563808707825257
30,0.6,0.14,0.688375346813432,0.563773000890538
30,0.6,0.16,0.688436100269667,0.563737847748087
30,0.6,0.18,0.688495986604998,0.563703198749461
30,0.6,0.2,0.688555078687455,0.563669011782161
30,0.6,0.22,0.688613438918214,0.563635250764798
30,0.6,0.24,0.688671121229395,0.563601884497252
30,0.6,0.26,0.68872817262881,0.563568885771477
30,0.6,0.28,0.688784634407576,0.563536230676271
30,0.6,0.3,0.688840543093764,0.56350389804819
30,0.6,0.32,0.688895931212547,0.56347186903379
30,0.6,0.34,0.688950827897369,0.56344012673761
30,0.6,0.36,0.689005259385335,0.563408655936783
30,0.6,0.38,0.689059249421779,0.563377442847923
30,0.6,0.4,0.689112819593053,0.563346474935327
30,0.6,0.42,0.689165989602107,0.563315740752109
30,0.6,0.44,0.689218777498215,0.563285229807742
30,0.6,0.46,0.689271199869659,0.563254932456918
30,0.6,0.48,0.68932327200636,0.563224839805725
30,0.6,0.5,0.689375008037973,0.563194943631953
30,0.6,0.52,0.689426421051863,0.563165236316988
30,0.6,0.54,0.689477523194512,0.563135710787261
30,0.6,0.56,0.689528325759219,0.563106360463583
30,0.6,0.58,0.689578839262433,0.563077179217046
30,0.6,0.6,0.68962907351061,0.56304816133038
30,0.6,0.62,0.689679037659152,0.563019301463877
30,0.6,0.64,0.68972874026472,0.56299059462514
30,0.6,0.66,0.689778189331948,0.562962036142059
30,0.6,0.68,0.68982739235546,0.562933621638504
30,0.6,0.7,0.68987635635788,0.562905347012325
30,0.6,0.72,0.689925087924441,0.56287720841532
30,0.6,0.74,0.689973593234685,0.562849202234884
30,0.6,0.76,0.690021878091646,0.562821325077116
30,0.6,0.78,0.690069947948854,0.562793573751171
30,0.6,0.8,0.690117807935444,0.562765945254736
30,0.6,0.82,0.690165462879566,0.562738436760456
30,0.6,0.84,0.690212917330306,0.56271104560325
30,0.6,0.86,0.690260175578247,0.562683769268396
30,0.6,0.88,0.690307241674799,0.562656605380339
30,0.6,0.9,0.69035411945038,0.562629551692157
30,0.6,0.92,0.690400812531549,0.562602606075639
30,0.6,0.94,0.690447324357121,0.562575766511954
30,0.6,0.96,0.690493658193335,0.562549031082857
30,0.6,0.98,0.690539817148108,0.56252239796244
30,0.6,1,0.690585804184393,0.562495865409389
31,0.62,0.02,0.687960028501182,0.563499778497507
31,0.62,0.04,0.688028497500896,0.563458388863718
31,0.62,0.06,0.688095213375891,0.563418059932385
31,0.62,0.08,0.688160412599696,0.563378649287965
31,0.62,0.1,0.688224282679832,0.563340043961309
31,0.62,0.12,0.688286974723275,0.563302152876361
31,0.62,0.14,0.688348612291221,0.563264901527166
31,0.62,0.16,0.688409297763649,0.563228228151616
31,0.62,0.18,0.688469116995683,0.563192080931951
31,0.62,0.2,0.68852814277894,0.563156415913557
31,0.62,0.22,0.688586437451895,0.56312119543529
31,0.62,0.24,0.68864405489446,0.563086386929965
31,0.62,0.26,0.688701042070374,0.563051961996673
31,0.62,0.28,0.688757440233074,0.563017895675409
31,0.62,0.3,0.688813285878034,0.562984165874124
31,0.62,0.32,0.688868611501914,0.562950752911927
31,0.62,0.34,0.688923446212975,0.562917639151729
31,0.62,0.36,0.688977816225866,0.562884808702406
31,0.62,0.38,0.68903174526574,0.562852247175502
31,0.62,0.4,0.689085254900664,0.562819941485051
31,0.62,0.42,0.689138364816916,0.562787879681755
31,0.62,0.44,0.68919109304847,0.562756050814725
31,0.62,0.46,0.689243456169492,0.562724444815474
31,0.62,0.48,0.689295469456816,0.562693052399975
31,0.62,0.5,0.689347147027904,0.562661864985469
31,0.62,0.52,0.689398501958726,0.562630874619373
31,0.62,0.54,0.689449546385067,0.562600073918149
31,0.62,0.56,0.689500291590161,0.562569456014419
31,0.62,0.58,0.689550748080958,0.562539014510919
31,0.62,0.6,0.689600925654925,0.562508743440161
31,0.62,0.62,0.689650833458941,0.562478637228856
31,0.62,0.64,0.68970048004157,0.562448690666327
31,0.62,0.66,0.689749873399741,0.562418898876297
31,0.62,0.68,0.689799021020733,0.562389257291511
31,0.62,0.7,0.689847929920158,0.562359761630762
31,0.62,0.72,0.689896606676553,0.562330407877979
31,0.62,0.74,0.689945057463047,0.562301192263067
31,0.62,0.76,0.689993288076534,0.562272111244259
31,0.62,0.78,0.690041303964662,0.562243161491792
31,0.62,0.8,0.690089110250914,0.562214339872725
31,0.62,0.82,0.690136711758019,0.56218564343678
31,0.62,0.84,0.690184113029849,0.562157069403084
31,0.62,0.86,0.690231318351976,0.562128615147737
31,0.62,0.88,0.690278331770979,0.562100278192121
31,0.62,0.9,0.69032515711263,0.5620720561919
31,0.62,0.92,0.690371797999006,0.562043946926661
31,0.62,0.94,0.690418257864599,0.562015948290166
31,0.62,0.96,0.690464539971476,0.561988058281176
31,0.62,0.98,0.690510647423523,0.561960274994829
31,0.62,1,0.690556583179798,0.561932596614561
32,0.64,0.02,0.687933195670933,0.562992437573225
32,0.64,0.04,0.688001586579486,0.562949298603508
32,0.64,0.06,0.68806822647819,0.562907265455593
32,0.64,0.08,0.688133351471012,0.562866189698273
32,0.64,0.1,0.688197148794424,0.562825953577138
32,0.64,0.12,0.688259769352138,0.56278646214907
32,0.64,0.14,0.688321336549746,0.56274763773826
32,0.64,0.16,0.688381952645805,0.5627094159505
32,0.64,0.18,0.688441703398987,0.562671742756602
32,0.64,0.2,0.688500661522993,0.562634572323897
32,0.64,0.22,0.688558889292367,0.562597865380532
32,0.64,0.24,0.688616440533787,0.562561587965386
32,0.64,0.26,0.688673362166054,0.562525710461177
32,0.64,0.28,0.688729695404187,0.56249020683838
32,0.64,0.3,0.688785476710425,0.562455054057973
32,0.64,0.32,0.68884073855236,0.562420231595232
32,0.64,0.34,0.688895510012576,0.562385721056743
32,0.64,0.36,0.688949817282836,0.562351505869879
32,0.64,0.38,0.689003684067714,0.562317571029119
32,0.64,0.4,0.689057131916641,0.562283902887329
32,0.64,0.42,0.689110180498903,0.562250488982847
32,0.64,0.44,0.68916284783288,0.562217317895311
32,0.64,0.46,0.689215150478349,0.562184379124684
32,0.64,0.48,0.689267103698804,0.56215166298912
32,0.64,0.5,0.689318721599285,0.562119160538199
32,0.64,0.52,0.689370017244144,0.562086863478788
32,0.64,0.54,0.689421002758271,0.562054764111286
32,0.64,0.56,0.68947168941464,0.562022855274465
32,0.64,0.58,0.689522087710521,0.561991130297451
32,0.64,0.6,0.689572207434221,0.561959582957642
32,0.64,0.62,0.689622057723936,0.56192820744361
32,0.64,0.64,0.689671647119977,0.561896998322148
32,0.64,0.66,0.689720983611424,0.56186595050885
32,0.64,0.68,0.68977007467807,0.561835059241629
32,0.64,0.7,0.689818927328387,0.561804320056766
32,0.64,0.72,0.689867548134082,0.561773728767086
32,0.64,0.74,0.689915943261756,0.561743281441974
32,0.64,0.76,0.689964118502046,0.561712974388973
32,0.64,0.78,0.690012079296603,0.561682804136743
32,0.64,0.8,0.690059830763158,0.561652767419234
32,0.64,0.82,0.690107377718913,0.561622861160908
32,0.64,0.84,0.69015472470243,0.561593082462915
32,0.64,0.86,0.69020187599417,0.561563428590119
32,0.64,0.88,0.690248835635798,0.561533896958904
32,0.64,0.9,0.690295607448349,0.561504485125695
32,0.64,0.92,0.690342195049334,0.561475190776159
32,0.64,0.94,0.69038860186884,0.561446011715026
32,0.64,0.96,0.690434831164685,0.561416945856523
32,0.64,0.98,0.690480886036649,0.561387991215377
32,0.64,1,0.690526769439821,0.561359145898386
33,0.66,0.02,0.687905814121513,0.562475903167486
33,0.66,0.04,0.687974125335196,0.562430982113223
33,0.66,0.06,0.688040687695041,0.562387212868533
33,0.66,0.08,0.688105736928329,0.562344440874355
33,0.66,0.1,0.688169459995228,0.56230254350063
33,0.66,0.12,0.688232007592209,0.562261421863352
33,0.66,0.14,0.688293502966209,0.562220995055804
33,0.66,0.16,0.688354048251972,0.562181196000597
33,0.66,0.18,0.688413729109813,0.562141968413932
33,0.66,0.2,0.688472618173979,0.562103264548226
33,0.66,0.22,0.688530777653818,0.562065043489171
